,taxon_name_w_authors,201807_accepted_name_w_author,202406_taxon_name_w_authors,202406_chained_accepted_name_w_author,202406_chained_accepted_species,202406_direct_accepted_name_w_author,202406_direct_accepted_species
4246,Filaginella pilularis (Wahlenb.) Tzvelev,Gnaphalium uliginosum L.,Gnaphalium uliginosum L.,Gnaphalium uliginosum L.,Gnaphalium uliginosum,Gnaphalium pilulare Wahlenb.,Gnaphalium pilulare
4296,Chlorocrepis tristis (Willd. ex Spreng.) Á.Löve & D.Löve,Hieracium triste Willd. ex Spreng.,Hieracium triste Willd. ex Spreng.,Hieracium triste Willd. ex Spreng.,Hieracium triste,Pilosella tristis F.W.Schultz & Sch.Bip.,Pilosella tristis
4363,Gochnatia discoidea (Less.) Cabrera,Bahianthus viscosus (Spreng.) R.M.King & H.Rob.,Bahianthus viscosus (Spreng.) R.M.King & H.Rob.,Bahianthus viscosus (Spreng.) R.M.King & H.Rob.,Bahianthus viscosus,Richterago discoidea (Less.) Kuntze,Richterago discoidea
4379,Baccharis lloensis Hieron.,Baccharis macrantha Kunth,Baccharis macrantha Kunth,Baccharis macrantha Kunth,Baccharis macrantha,Baccharis micrantha Kunth,Baccharis micrantha
4385,Hieracium groenlandicum Arv.-Touv.,Hieracium lachenalii subsp. cruentifolium (Dahlst. & Lübeck) Zahn,Hieracium lachenalii subsp. cruentifolium (Dahlst. & Lübeck) Zahn,Hieracium lachenalii subsp. cruentifolium (Dahlst. & Lübeck) Zahn,Hieracium lachenalii,Hieracium groenlandicum Arv.-Touv.,Hieracium groenlandicum
4396,Erigeron alexeenkoi (Krasch.) Krasch.,Erigeron alexeenkoi (Krasch.) Botsch.,Erigeron alexeenkoi (Krasch.) Botsch.,Erigeron alexeenkoi (Krasch.) Botsch.,Erigeron alexeenkoi,Psychrogeton alexeenkoi Krasch.,Psychrogeton alexeenkoi
4494,Anaphalis lorentzii f. angustifolia J.Kost.,Anaphalis hellwigii Warb.,Anaphalis hellwigii Warb.,Anaphalis hellwigii Warb.,Anaphalis hellwigii,Anaphalis lorentzii Lauterb.,Anaphalis lorentzii
4504,Centaurea polyphylla Ledeb.,Centaurea resupinata subsp. lagascae (Nyman) Fern.Casas & Susanna,Centaurea resupinata subsp. lagascae (Nyman) Fern.Casas & Susanna,Centaurea resupinata subsp. lagascae (Nyman) Fern.Casas & Susanna,Centaurea resupinata,Centaurea polyphylla Ledeb. ex Nordm.,Centaurea polyphylla
4553,Leontodon nudicaulis subsp. taraxacoides (Vill.) Schinz & Thell.,Leontodon taraxacoides Hoppe & Hornsch.,Leontodon taraxacoides Hoppe & Hornsch.,Taraxacum taraxacoides Willk.,Taraxacum taraxacoides,Leontodon saxatilis Lam.,Leontodon saxatilis
4571,Hieracium arnoserioides Nägeli & Peter,Pilosella arnoseroides (Nägeli & Peter) Soják,Pilosella arnoseroides (Nägeli & Peter) Soják,Pilosella arnoseroides (Nägeli & Peter) Soják,Pilosella arnoseroides,Pilosella arnoserioides (Nägeli & Peter) Soják,Pilosella arnoserioides
4579,Baccharoides hookeri (C.B.Clarke) M.R.Almeida,Phyllocephalum scabridum (DC.) K.Kirkman,Phyllocephalum scabridum (DC.) K.Kirkman,Phyllocephalum scabridum (DC.) K.Kirkman,Phyllocephalum scabridum,Phyllocephalum hookeri (C.B.Clarke) Uniyal,Phyllocephalum hookeri
4667,Hieracium scabricaule Bisch.,Pilosella balansae (Boiss.) S.Bräut. & Greuter,Pilosella balansae (Boiss.) S.Bräut. & Greuter,Pilosella balansae (Boiss.) S.Bräut. & Greuter,Pilosella balansae,Hieracium scabricaule Bisch.,Hieracium scabricaule
4740,Senecio longifolius L.,Senecio nevadensis subsp. malacitanus (Huter) Greuter,Senecio nevadensis subsp. malacitanus (Huter) Greuter,Senecio nevadensis subsp. malacitanus (Huter) Greuter,Senecio nevadensis,Senecio linifolius L.,Senecio linifolius
4764,Gnaphalium pannosum A.Gray,Pseudognaphalium nubicola (I.M.Johnst.) Anderb.,Pseudognaphalium nubicola (I.M.Johnst.) Anderb.,Pseudognaphalium nubicola (I.M.Johnst.) Anderb.,Pseudognaphalium nubicola,Gnaphalium panniforme S.F.Blake,Gnaphalium panniforme
4828,Cacalia ilicifolia (L.f.) Kunth,Gynoxys ilicifolia (L.f.) Wedd.,Gynoxys ilicifolia (L.f.) Wedd.,Gynoxys ilicifolia (L.f.) Wedd.,Gynoxys ilicifolia,Scrobicaria ilicifolia (L.f.) B.Nord.,Scrobicaria ilicifolia
4858,Coreopsis macrocarpa A.Gray,Bidens schimperi Sch.Bip. ex Walp.,Bidens schimperi Sch.Bip. ex Walp.,Bidens schimperi Sch.Bip. ex Walp.,Bidens schimperi,Bidens macrocarpa Sherff,Bidens macrocarpa
4870,Crepis scabra Lapeyr.,Picris angustifolia DC.,Picris angustifolia DC.,Picris angustifolia DC.,Picris angustifolia,Picris hieracioides L.,Picris hieracioides
4872,Othonna parviflora L.,Othonna quinquedentata Thunb.,Othonna quinquedentata Thunb.,Othonna quinquedentata Thunb.,Othonna quinquedentata,Othonna parviflora L.,Othonna parviflora
4883,Saussurea amplifolia (Bornm.) Rech.f.,Himalaiella afghana (Lipsch.) Raab-Straube,Himalaiella afghana (Lipsch.) Raab-Straube,Himalaiella afghana (Lipsch.) Raab-Straube,Himalaiella afghana,Himalaiella chitralica (Duthie) Raab-Straube,Himalaiella chitralica
4885,Palafoxia tripteris (DC.) Shinners,Florestina tripteris DC.,Florestina tripteris DC.,Florestina tripteris DC.,Florestina tripteris,Palafoxia tripteris (DC.) Shinners,Palafoxia tripteris
4888,Erigeron scaberrimus Gardner,Leptostelma maxima D.Don,Leptostelma maxima D.Don,Leptostelma maxima D.Don,Leptostelma maxima,Leptostelma maximum D.Don,Leptostelma maximum
4917,Lundellianthus belizeanus (B.L.Turner) Strother,Lundellianthus breedlovei (B.L.Turner) Strother,Lundellianthus breedlovei (B.L.Turner) Strother,Lundellianthus breedlovei (B.L.Turner) Strother,Lundellianthus breedlovei,Lundellianthus belizeanus (B.L.Turner) Strother,Lundellianthus belizeanus
4998,Cirsium yunnanense Petr.,Cirsium botryodes Petr.,Cirsium botryodes Petr.,Cirsium botryodes Petr.,Cirsium botryodes,Cirsium griseum H.Lév.,Cirsium griseum
5029,Blainvillea biaristata DC.,Calyptocarpus biaristatus (DC.) H.Rob.,Calyptocarpus biaristatus (DC.) H.Rob.,Calyptocarpus biaristatus (DC.) H.Rob.,Calyptocarpus biaristatus,Blainvillea biaristata DC.,Blainvillea biaristata
5083,Senecio kingianus W.W.Sm.,Ligularia kingiana (W.W.Sm.) R.Mathur,Ligularia kingiana (W.W.Sm.) R.Mathur,Ligularia kingiana (W.W.Sm.) R.Mathur,Ligularia kingiana,Senecio kingianus W.W.Sm.,Senecio kingianus
5208,Doronicum arnottii DC.,Senecio multiceps N.P.Balakr.,Senecio multiceps N.P.Balakr.,Senecio multiceps N.P.Balakr.,Senecio multiceps,Senecio leucanthemifolius subsp. vernalis (Waldst. & Kit.) Greuter,Senecio leucanthemifolius
5214,Vernonia merana Baker,Brachylaena merana (Baker) O.Hoffm.,Brachylaena merana (Baker) O.Hoffm.,Brachylaena merana (Baker) O.Hoffm.,Brachylaena merana,Vernonia merana Baker,Vernonia merana
5238,Senecio pseudoarnica f. pseudoarnica ,Senecio pseudoarnica Less.,Senecio pseudoarnica Less.,Senecio pseudoarnica Less.,Senecio pseudoarnica,Jacobaea pseudoarnica (Less.) Zuev,Jacobaea pseudoarnica
5248,Dasyphyllum retinens (S.Moore) Cabrera,Dasyphyllum brasiliense (Spreng.) Cabrera,Dasyphyllum brasiliense (Spreng.) Cabrera,Dasyphyllum brasiliense (Spreng.) Cabrera,Dasyphyllum brasiliense,Dasyphyllum retinens (S.Moore) Cabrera,Dasyphyllum retinens
5342,Euthamia floribunda Greene,Euthamia graminifolia (L.) Nutt.,Euthamia graminifolia (L.) Nutt.,Euthamia graminifolia (L.) Nutt.,Euthamia graminifolia,Euthamia floribunda Greene,Euthamia floribunda
5473,Rhaponticum altaicum (Fisch. ex Spreng.) Soskov,Rhaponticum serratuloides (Georgi) Bobrov,Rhaponticum serratuloides (Georgi) Bobrov,Leuzea altaica Link,Leuzea altaica,Leuzea carthamoides subsp. carthamoides ,Leuzea carthamoides
5475,Conyza groegeri V.M.Badillo,Conyza sumatrensis (S.F.Blake) Pruski & G.Sancho,Conyza sumatrensis (S.F.Blake) Pruski & G.Sancho,Conyza sumatrensis (S.F.Blake) Pruski & G.Sancho,Conyza sumatrensis,Erigeron sumatrensis Retz.,Erigeron sumatrensis
5547,Argyranthemum foeniculaceum (Willd.) Webb,Argyranthemum foeniculum (Willd.) Sch.Bip.,Argyranthemum foeniculum (Willd.) Sch.Bip.,Argyranthemum foeniculum (Willd.) Sch.Bip.,Argyranthemum foeniculum,Argyranthemum foeniculaceum (Willd.) Webb ex Sch.Bip.,Argyranthemum foeniculaceum
5648,Scorzonera karjaginii Grossh.,Scorzonera incisa DC.,Scorzonera incisa DC.,"Pseudopodospermum incisum (DC.) Zaika, Sukhor. & N.Kilian",Pseudopodospermum incisum,"Pseudopodospermum bicolor (Freyn & Sint.) E.Hatami, N.Kilian & K.E.Jones",Pseudopodospermum bicolor
5673,Erigeron polyadenus Rech.f. & Köie,Erigeron alexeenkoi (Krasch.) Botsch.,Erigeron alexeenkoi (Krasch.) Botsch.,Erigeron alexeenkoi (Krasch.) Botsch.,Erigeron alexeenkoi,Psychrogeton alexeenkoi Krasch.,Psychrogeton alexeenkoi
5721,Roldana cronquistii H.Rob. & Brettell,Roldana jurgensenii (Hemsl.) H.Rob. & Brettell,Roldana jurgensenii (Hemsl.) H.Rob. & Brettell,Roldana jurgensenii (Hemsl.) H.Rob. & Brettell,Roldana jurgensenii,Senecio cronquistii (H.Rob. & Brettell) B.L.Turner & T.M.Barkley,Senecio cronquistii
5776,Paraprenanthes luchunensis C.Shih,Paraprenanthes sororia (Miq.) C.Shih,Paraprenanthes sororia (Miq.) C.Shih,Paraprenanthes sororia (Miq.) C.Shih,Paraprenanthes sororia,Paraprenanthes prenanthoides (Hemsl.) C.Shih,Paraprenanthes prenanthoides
5824,Dendrophorbium karstenii (Hieron.) C.Jeffrey,Dendrophorbium kleinioides (Kunth) B.Nord.,Dendrophorbium kleinioides (Kunth) B.Nord.,Pentacalia kleinioides (Kunth) Cuatrec.,Pentacalia kleinioides,Pentacalia karstenii Hieron.,Pentacalia karstenii
5871,Eupatorium nummularia Hook. & Arn.,Grazielia nummularia (Hook. & Arn.) R.M.King & H.Rob.,Grazielia nummularia (Hook. & Arn.) R.M.King & H.Rob.,Grazielia nummularia (Hook. & Arn.) R.M.King & H.Rob.,Grazielia nummularia,Eupatorium nummularia Hook. & Arn.,Eupatorium nummularia
5910,Pseudognaphalium bicolor (Bioletti) Anderb.,Pseudognaphalium attenuatum (DC.) Anderb.,Pseudognaphalium attenuatum (DC.) Anderb.,Pseudognaphalium attenuatum (DC.) Anderb.,Pseudognaphalium attenuatum,Pseudognaphalium biolettii Anderb.,Pseudognaphalium biolettii
5922,Cassinia vauvilliersii Hook.f.,Ozothamnus leptophyllus (G.Forst.) Breitw. & J.M.Ward,Ozothamnus leptophyllus (G.Forst.) Breitw. & J.M.Ward,Ozothamnus leptophyllus (G.Forst.) Breitw. & J.M.Ward,Ozothamnus leptophyllus,Cassinia vauvilliersii Hook.f.,Cassinia vauvilliersii
5933,Celmisia longifolia Cass.,Celmisia asteliifolia Hook.f.,Celmisia asteliifolia Hook.f.,Celmisia asteliifolia Hook.f.,Celmisia asteliifolia,Celmisia longifolia Cass.,Celmisia longifolia
6014,Saussurea decurrens Hemsl.,Himalaiella chenopodiifolia (Klatt) Raab-Straube,Himalaiella chenopodiifolia (Klatt) Raab-Straube,Himalaiella chenopodiifolia (Klatt) Raab-Straube,Himalaiella chenopodiifolia,Saussurea parviflora (Poir.) DC.,Saussurea parviflora
6069,Serratula alpina L.,Saussurea nuda Ledeb.,Saussurea nuda Ledeb.,Saussurea nuda Ledeb.,Saussurea nuda,Saussurea alpina DC.,Saussurea alpina
6122,Artemisia moxa DC.,Artemisia siversiana Ehrh. ex Willd.,Artemisia siversiana Ehrh. ex Willd.,Artemisia siversiana Ehrh. ex Willd.,Artemisia siversiana,Artemisia sieversiana Ehrh. ex Willd.,Artemisia sieversiana
6129,Vernonia vogeliana Benth.,Vernonia amygdalina Delile,Vernonia amygdalina Delile,Vernonia amygdalina Delile,Vernonia amygdalina,Gymnanthemum amygdalinum (Del.) Sch.Bip ex Walp.,Gymnanthemum amygdalinum
6197,Senecio pentanthus Merr.,Synotis triligulata (Buch.-Ham. ex D.Don) C.Jeffrey & Y.L.Chen,Synotis triligulata (Buch.-Ham. ex D.Don) C.Jeffrey & Y.L.Chen,Synotis triligulata (Buch.-Ham. ex D.Don) C.Jeffrey & Y.L.Chen,Synotis triligulata,"Synotis pentantha (Merr.) M.Tang, C.Ren & Q.E.Yang",Synotis pentantha
6208,Hieracium arnoserioides subsp. tiltum Nägeli & Peter,Pilosella arnoseroides (Nägeli & Peter) Soják,Pilosella arnoseroides (Nägeli & Peter) Soják,Pilosella arnoseroides (Nägeli & Peter) Soják,Pilosella arnoseroides,Pilosella arnoserioides (Nägeli & Peter) Soják,Pilosella arnoserioides
6234,Erigeron carolinianus L.,Euthamia graminifolia (L.) Nutt.,Euthamia graminifolia (L.) Nutt.,Euthamia graminifolia (L.) Nutt.,Euthamia graminifolia,Euthamia caroliniana (L.) Greene ex Porter & Britton,Euthamia caroliniana
6288,Hieracium permense (Zahn) Üksip,Pilosella setigera Fr.,Pilosella setigera Fr.,Pilosella cymosa (L.) F.W.Schultz & Sch.Bip.,Pilosella cymosa,Pilosella visianii F.W.Schultz & Sch.Bip.,Pilosella visianii
6352,Carduncellus monspeliensium All.,Carthamus carduncellus L.,Carthamus carduncellus L.,Carthamus carduncellus L.,Carthamus carduncellus,Carduncellus monspeliensium All.,Carduncellus monspeliensium
6372,Chuquiraga johnstonii Tovar,Barnadesia dombeyana Less.,Barnadesia dombeyana Less.,Barnadesia dombeyana Less.,Barnadesia dombeyana,Chuquiraga spinosa Less.,Chuquiraga spinosa
6489,Artemisia heyneana Wall.,Artemisia vulgaris L.,Artemisia vulgaris L.,Artemisia vulgaris L.,Artemisia vulgaris,Artemisia indica Willd.,Artemisia indica
6589,Sigesbeckia orientalis f. pubescens Makino,Sigesbeckia orientalis subsp. pubescens (Makino) H.Koyama,Sigesbeckia orientalis subsp. pubescens (Makino) H.Koyama,Sigesbeckia orientalis subsp. pubescens (Makino) H.Koyama,Sigesbeckia orientalis,Sigesbeckia pubescens (Makino) Makino,Sigesbeckia pubescens
6603,Artemisia armeniaca Willd. ex Ledeb.,Artemisia biennis Willd.,Artemisia biennis Willd.,Artemisia biennis Willd.,Artemisia biennis,Artemisia tournefortiana Rchb.,Artemisia tournefortiana
6648,Pteronia anisata Dinter ex Merxm.,Pteronia glabrata L.f.,Pteronia glabrata L.f.,Pteronia glabrata L.f.,Pteronia glabrata,Pteronia anisata Dinter ex Merxm.,Pteronia anisata
6730,Eupatorium adamantium Gardner,Dimerostemma reitzii (H.Rob.) M.D.Moraes,Dimerostemma reitzii (H.Rob.) M.D.Moraes,Dimerostemma reitzii (H.Rob.) M.D.Moraes,Dimerostemma reitzii,Eupatorium adamantium Gardner,Eupatorium adamantium
6758,Artemisia officinalis Gaterau,Artemisia vulgaris L.,Artemisia vulgaris L.,Artemisia vulgaris L.,Artemisia vulgaris,Artemisia indica Willd.,Artemisia indica
6777,Baccharis walpersiana D.Dietr.,Baccharis brachylaenoides DC.,Baccharis brachylaenoides DC.,Baccharis oblongifolia Pers.,Baccharis oblongifolia,Baccharis singularis (Vell.) G.M.Barroso,Baccharis singularis
6852,Werneria cochlearis Griseb.,Werneria pygmaea Gillies ex Hook. & Arn.,Werneria pygmaea Gillies ex Hook. & Arn.,Werneria pygmaea Gillies ex Hook. & Arn.,Werneria pygmaea,Werneria cochlearis Griseb.,Werneria cochlearis
6856,Senecio subpeltatus Sch.Bip.,Roldana subpeltata (Sch.Bip.) H.Rob. & Brettell,Roldana subpeltata (Sch.Bip.) H.Rob. & Brettell,Roldana subpeltata (Sch.Bip.) H.Rob. & Brettell,Roldana subpeltata,Senecio subpeltatus Sch.Bip.,Senecio subpeltatus
6887,Gymnolomia canescens B.L.Rob.,Viguiera potosina S.F.Blake,Viguiera potosina S.F.Blake,Viguiera potosina S.F.Blake,Viguiera potosina,Aldama canescens (B.L.Rob.) E.E.Schill. & Panero,Aldama canescens
6958,Eupatorium xalapanum B.L.Turner,Bartlettina tamaulipana (B.L.Turner) R.M.King & H.Rob.,Bartlettina tamaulipana (B.L.Turner) R.M.King & H.Rob.,Bartlettina tamaulipana (B.L.Turner) R.M.King & H.Rob.,Bartlettina tamaulipana,Bartlettina xalapana (B.L.Turner) B.L.Turner,Bartlettina xalapana
6976,Aster dieteria Kuntze,Xanthisma gracilis D.R.Morgan & R.L.Hartm.,Xanthisma gracilis D.R.Morgan & R.L.Hartm.,Xanthisma gracilis D.R.Morgan & R.L.Hartm.,Xanthisma gracilis,Xanthisma gracile (Nutt.) D.R.Morgan & R.L.Hartm.,Xanthisma gracile
7000,Conyza ivifolia Burm.f.,Erigeron bonariensis L.,Erigeron bonariensis L.,Erigeron bonariensis L.,Erigeron bonariensis,Cyanthillium cinereum (L.) H.Rob.,Cyanthillium cinereum
7114,Blumea hymenophylla DC.,Blumea lacera (Burm.f.) DC.,Blumea lacera (Burm.f.) DC.,Blumea lacera (Burm.f.) DC.,Blumea lacera,Blumea virens DC.,Blumea virens
7152,Tagetes signata Bartl.,Tagetes lunulata Ortega,Tagetes lunulata Ortega,Tagetes lunulata Ortega,Tagetes lunulata,Tagetes tenuifolia Cav.,Tagetes tenuifolia
7188,Marshallia tenuifolia Raf.,Marshallia graminifolia (Walter) Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia,Vernonia angustifolia Michx.,Vernonia angustifolia
7220,Inula britannica var. japonica (Thunb.) Franch. & Sav.,Inula japonica Thunb.,Inula japonica Thunb.,Inula japonica Thunb.,Inula japonica,Inula britannica subsp. japonica (Thunb.) Kitam.,Inula britannica
7275,Erechtites glossantha Sond.,Senecio glossanthus (Sond.) Belcher,Senecio glossanthus (Sond.) Belcher,Senecio glossanthus (Sond.) Belcher,Senecio glossanthus,Erechtites glossantha Sond.,Erechtites glossantha
7330,Calea hispida f. subintegerrima Malme,Calea triantha (Vell.) Pruski,Calea triantha (Vell.) Pruski,Calea triantha (Vell.) Pruski,Calea triantha,Calea hispida Baker,Calea hispida
7452,Gnaphalium disynanthus Raf.,Antennaria plantaginifolia (L.) Richardson,Antennaria plantaginifolia (L.) Richardson,Antennaria plantaginifolia (L.) Richardson,Antennaria plantaginifolia,Antennaria plantaginea (L.) DC.,Antennaria plantaginea
7513,Cotula minuta G.Forst.,Centipeda minima (L.) A.Braun & Asch.,Centipeda minima (L.) A.Braun & Asch.,Centipeda minima (L.) A.Braun & Asch.,Centipeda minima,Cotula minuta G.Forst.,Cotula minuta
7610,Cacalia arenaria Kunth,Aetheolaena lingulata (Schltdl.) B.Nord.,Aetheolaena lingulata (Schltdl.) B.Nord.,Aetheolaena lingulata (Schltdl.) B.Nord.,Aetheolaena lingulata,Senecio lingulatus (Schltdl.) Cuatrec.,Senecio lingulatus
7644,Hieracium scopulorum Üksip,Pilosella kalksburgensis (Wiesb.) Soják,Pilosella kalksburgensis (Wiesb.) Soják,Pilosella acutifolia (Vill.) Arv.-Touv.,Pilosella acutifolia,Pilosella cana (Peter) Gottschl.,Pilosella cana
7647,Crepis lappacea Lapeyr.,Picris angustifolia DC.,Picris angustifolia DC.,Picris angustifolia DC.,Picris angustifolia,Picris hieracioides L.,Picris hieracioides
7649,Centaurea australis Pančić,Centaurea cuneifolia subsp. pallida (Friv.) Hayek,Centaurea cuneifolia subsp. pallida (Friv.) Hayek,Centaurea cuneifolia subsp. pallida (Friv.) Hayek,Centaurea cuneifolia,Centaurea stoebe subsp. australis (Pančić ex A.Kern.) Greuter,Centaurea stoebe
7713,Taraxacum saxatile H.Koidz.,Taraxacum otagyrianum H.Koidz.,Taraxacum otagyrianum H.Koidz.,Taraxacum otagyrianum H.Koidz.,Taraxacum otagyrianum,Taraxacum saxatile H.Koidz.,Taraxacum saxatile
7855,Microseris scapigera f. obovata Allan,Microseris lanceolata (Walp.) Sch.Bip.,Microseris lanceolata (Walp.) Sch.Bip.,Microseris lanceolata (Walp.) Sch.Bip.,Microseris lanceolata,Microseris scapigera Sch.Bip.,Microseris scapigera
7887,Vernonia cordigera Mart. ex DC.,Lessingianthus carduoides (Baker) H.Rob.,Lessingianthus carduoides (Baker) H.Rob.,Lessingianthus carduoides (Baker) H.Rob.,Lessingianthus carduoides,Lessingianthus cordiger (Mart. ex DC.) H.Rob.,Lessingianthus cordiger
7888,Senecio profundorum Dunn,Parasenecio phyllolepis (Franch.) Y.L.Chen,Parasenecio phyllolepis (Franch.) Y.L.Chen,Parasenecio phyllolepis (Franch.) Y.L.Chen,Parasenecio phyllolepis,Parasenecio profundorum (Dunn) Y.L.Chen,Parasenecio profundorum
7957,Doronicum reticulatum Wight,Senecio bombayensis N.P.Balakr.,Senecio bombayensis N.P.Balakr.,Senecio bombayensis N.P.Balakr.,Senecio bombayensis,Roldana barba-johannis (DC.) H.Rob. & Brettell,Roldana barba-johannis
7979,Gnaphalium bicolor Bioletti,Pseudognaphalium attenuatum (DC.) Anderb.,Pseudognaphalium attenuatum (DC.) Anderb.,Pseudognaphalium attenuatum (DC.) Anderb.,Pseudognaphalium attenuatum,Pseudognaphalium biolettii Anderb.,Pseudognaphalium biolettii
8034,Chrysopsis fastigiata Greene,Heterotheca sessiliflora subsp. fastigiata (Greene) Semple,Heterotheca sessiliflora subsp. fastigiata (Greene) Semple,Heterotheca sessiliflora subsp. fastigiata (Greene) Semple,Heterotheca sessiliflora,Heterotheca fastigiata (Greene) V.L.Harms,Heterotheca fastigiata
8069,Gymnolomia tenuifolia (A.Gray) Benth. & Hook.f.,Viguiera stenoloba S.F.Blake,Viguiera stenoloba S.F.Blake,Viguiera stenoloba S.F.Blake,Viguiera stenoloba,Sidneya tenuifolia (A.Gray) E.E.Schill. & Panero,Sidneya tenuifolia
8104,Pseudognaphalium leucopeplum (Cabrera) Anderb.,Gnaphalium leucopeplum Cabrera,Gnaphalium leucopeplum Cabrera,Gnaphalium leucopeplum Cabrera,Gnaphalium leucopeplum,Pseudognaphalium leucopeplum (Cabrera) Anderb.,Pseudognaphalium leucopeplum
8143,Marshallia lacinarioides Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia,Vernonia angustifolia Michx.,Vernonia angustifolia
8202,Artemisia falcata Rydb.,Artemisia ludoviciana Nutt.,Artemisia ludoviciana Nutt.,Artemisia ludoviciana Nutt.,Artemisia ludoviciana,Artemisia longifolia Nutt.,Artemisia longifolia
8249,Taraxacum urbanum Kitag.,Taraxacum antungense Kitag.,Taraxacum antungense Kitag.,Taraxacum antungense Kitag.,Taraxacum antungense,Taraxacum urbanum Kitag.,Taraxacum urbanum
8272,Brephocton cuneatum Raf.,Baccharis conferta Kunth,Baccharis conferta Kunth,Baccharis conferta Kunth,Baccharis conferta,Rochonia cuneata DC.,Rochonia cuneata
8354,Piqueria coelestina (Regel) Hieron.,Ageratum microcarpum (Benth. ex Oersted) Hemsley,Ageratum microcarpum (Benth. ex Oersted) Hemsley,Ageratum microcarpum (Benth. ex Oersted) Hemsley,Ageratum microcarpum,Ageratum corymbosum Zucc. ex Pers.,Ageratum corymbosum
8442,Artemisia controversa Jan ex DC.,Artemisia siversiana Ehrh. ex Willd.,Artemisia siversiana Ehrh. ex Willd.,Artemisia siversiana Ehrh. ex Willd.,Artemisia siversiana,Artemisia sieversiana Ehrh. ex Willd.,Artemisia sieversiana
