,taxon_name_w_authors,202212_accepted_name_w_author,202306_taxon_name_w_authors,202306_chained_accepted_name_w_author,202306_chained_accepted_species,202306_direct_accepted_name_w_author,202306_direct_accepted_species
965802,Hypnum rufescens Dicks. ex Brid.,Orthothecium strictum Lorentz,Orthothecium strictum Lorentz,Orthothecium strictum Lorentz,Orthothecium strictum,Orthothecium rufescens (Dicks. ex Brid.) Schimp.,Orthothecium rufescens
965810,Hypnum rutabulum var. explanatum Brid.,Brachythecium rutabulum (Hedw.) Schimp.,Brachythecium rutabulum (Hedw.) Schimp.,Brachythecium rutabulum (Hedw.) Schimp.,Brachythecium rutabulum,Sciuro-hypnum oedipodium (Mitt.) Ignatov & Huttunen,Sciuro-hypnum oedipodium
965816,Hypnum salebrosum var. turgidum Hartm.,Brachythecium glareosum (Bruch ex Spruce) Schimp.,Brachythecium glareosum (Bruch ex Spruce) Schimp.,Brachythecium glareosum (Bruch ex Spruce) Schimp.,Brachythecium glareosum,Brachythecium turgidum (Hartm.) Kindb.,Brachythecium turgidum
965851,Pogonatum flexuosum Mitt.,Pogonatum cirratum subsp. macrophyllum (Dozy & Molk.) Hyvönen,Pogonatum cirratum subsp. macrophyllum (Dozy & Molk.) Hyvönen,Pogonatum cirratum subsp. macrophyllum (Dozy & Molk.) Hyvönen,Pogonatum cirratum,Pogonatum cirratum (Sw.) Brid.,Pogonatum cirratum
965902,Pogonatum spuriocirratum Broth.,Pogonatum cirratum subsp. fuscatum (Mitt.) Hyvönen,Pogonatum cirratum subsp. fuscatum (Mitt.) Hyvönen,Pogonatum cirratum subsp. fuscatum (Mitt.) Hyvönen,Pogonatum cirratum,Pogonatum cirratum (Sw.) Brid.,Pogonatum cirratum
965908,Pogonatum submacrophyllum Herzog,Pogonatum cirratum subsp. macrophyllum (Dozy & Molk.) Hyvönen,Pogonatum cirratum subsp. macrophyllum (Dozy & Molk.) Hyvönen,Pogonatum cirratum subsp. macrophyllum (Dozy & Molk.) Hyvönen,Pogonatum cirratum,Pogonatum cirratum (Sw.) Brid.,Pogonatum cirratum
965982,Pohlia inclinata Sw. ex Brid.,Bryum archangelicum Bruch & Schimp.,Bryum archangelicum Bruch & Schimp.,Ptychostomum archangelicum (Bruch & Schimp.) J.R. Spence,Ptychostomum archangelicum,Ptychostomum inclinatum (Sw. ex Brid.) J.R. Spence,Ptychostomum inclinatum
966021,Trematodon drepanellus var. flaccidisetus (Cardot) Dixon,Trematodon longicollis Michx.,Trematodon longicollis Michx.,Trematodon longicollis Michx.,Trematodon longicollis,Trematodon flaccidisetus Cardot,Trematodon flaccidisetus
966023,Trematodon flaccidisetus Cardot,Trematodon longicollis Michx.,Trematodon longicollis Michx.,Trematodon longicollis Michx.,Trematodon longicollis,Trematodon flaccidisetus Cardot,Trematodon flaccidisetus
966068,Trichodon oblongus Lindb.,Trichodon cylindricus var. oblongus (Lindb.) Podp.,Trichodon cylindricus var. oblongus (Lindb.) Podp.,Trichodon cylindricus var. oblongus (Lindb.) Podp.,Trichodon cylindricus,Trichodon cylindricus (Hedw.) Schimp.,Trichodon cylindricus
966102,Trichosteleum kaernbachii Broth.,Taxithelium kerianum (Broth.) Broth.,Taxithelium kerianum (Broth.) Broth.,Taxithelium kerianum (Broth.) Broth.,Taxithelium kerianum,Taxithelium kaernbachii (Broth.) Broth.,Taxithelium kaernbachii
966152,Dichelyma cylindricarpum Austin,Dichelyma uncinatum Mitt.,Dichelyma uncinatum Mitt.,Dichelyma uncinatum Mitt.,Dichelyma uncinatum,Dichelyma falcatum (Hedw.) Myrin,Dichelyma falcatum
966156,Dichelyma longinerve Kindb.,Drepanocladus exannulatus (Schimp.) Warnst.,Drepanocladus exannulatus (Schimp.) Warnst.,Sarmentypnum exannulatum (Schimp.) Hedenäs,Sarmentypnum exannulatum,Drepanocladus capillifolius (Warnst.) Warnst.,Drepanocladus capillifolius
966181,Dicnemon pancheri var. sericeum Besch.,Dicnemon pancheri Besch.,Dicnemon pancheri Besch.,Dicnemon pancheri Besch.,Dicnemon pancheri,Dicnemon pancheri var. sericeum Besch.,Dicnemon pancheri
966255,Dicranella howei Renauld & Cardot,Dicranella varia (Hedw.) Schimp.,Dicranella varia (Hedw.) Schimp.,Dicranella varia (Hedw.) Schimp.,Dicranella varia,Dicranella howei Renauld & Cardot,Dicranella howei
966372,Dicranodontium subintegrifolium Broth.,Dicranodontium didymodon (Griff.) Paris,Dicranodontium didymodon (Griff.) Paris,Dicranodontium denudatum (Brid.) E. Britton,Dicranodontium denudatum,Dicranodontium didictyon (Mitt.) A. Jaeger,Dicranodontium didictyon
966383,Dicranoloma brachycarpum Broth.,Dicranoloma cylindrothecium var. brachycarpum (Broth.) Takaki,Dicranoloma cylindrothecium var. brachycarpum (Broth.) Takaki,Dicranoloma cylindrothecium var. brachycarpum (Broth.) Takaki,Dicranoloma cylindrothecium,Dicranoloma cylindrothecium (Mitt.) Sakurai,Dicranoloma cylindrothecium
966422,Dicranoloma patentifolium Renauld & Paris,Dicranoloma billardierei var. patentifolium (Renauld & Paris) Thér.,Dicranoloma billardierei var. patentifolium (Renauld & Paris) Thér.,Dicranoloma billardierei var. patentifolium (Renauld & Paris) Thér.,Dicranoloma billardierei,Dicranoloma billardierei (Brid.) Paris,Dicranoloma billardierei
966447,Dicranoweisia compacta (Schwägr.) Schimp.,Dicranoweisia crispula (Hedw.) Milde,Dicranoweisia crispula (Hedw.) Milde,Hymenoloma crispulum (Hedw.) Ochyra,Hymenoloma crispulum,Hymenoloma compactum (Schwägr.) Ochyra,Hymenoloma compactum
966450,Dicranoweisia crispula var. compacta (Schwägr.) Lindb.,Dicranoweisia crispula (Hedw.) Milde,Dicranoweisia crispula (Hedw.) Milde,Hymenoloma crispulum (Hedw.) Ochyra,Hymenoloma crispulum,Hymenoloma compactum (Schwägr.) Ochyra,Hymenoloma compactum
966471,Dicranum albicans Schwägr.,Paraleucobryum enerve (Thed.) Loeske,Paraleucobryum enerve (Thed.) Loeske,Paraleucobryum enerve (Thed.) Loeske,Paraleucobryum enerve,Leucobryum albicans (Schwägr.) Lindb.,Leucobryum albicans
966483,Dicranum attenuatum Mitt.,Dicranodontium didymodon (Griff.) Paris,Dicranodontium didymodon (Griff.) Paris,Dicranodontium denudatum (Brid.) E. Britton,Dicranodontium denudatum,Dicranodontium didictyon (Mitt.) A. Jaeger,Dicranodontium didictyon
966484,Dicranum aucklandicum Dixon,Kiaeria pumila (Mitt.) Ochyra,Kiaeria pumila (Mitt.) Ochyra,"Arctoa pumila (Mitt.) Fedosov, Jan Kučera & M. Stech",Arctoa pumila,Trichodontium falcatum (R. Br. bis) Fife,Trichodontium falcatum
966492,Dicranum billardierei var. angustinerve Rodway,Dicranoloma billardierei var. angustinerve (Rodway) Sainsbury,Dicranoloma billardierei var. angustinerve (Rodway) Sainsbury,Dicranoloma billardierei var. angustinerve (Rodway) Sainsbury,Dicranoloma billardierei,Dicranoloma billardierei (Brid.) Paris,Dicranoloma billardierei
966493,Dicranum billardierei var. campactum Cardot,Dicranoloma billardierei var. compactum (Cardot) Cardot & Broth.,Dicranoloma billardierei var. compactum (Cardot) Cardot & Broth.,Dicranoloma billardierei var. compactum (Cardot) Cardot & Broth.,Dicranoloma billardierei,Dicranoloma billardierei (Brid.) Paris,Dicranoloma billardierei
966512,Dicranum caespitosum Mitt.,Dicranodontium didymodon (Griff.) Paris,Dicranodontium didymodon (Griff.) Paris,Dicranodontium denudatum (Brid.) E. Britton,Dicranodontium denudatum,Dicranodontium didictyon (Mitt.) A. Jaeger,Dicranodontium didictyon
966533,Dicranum congestum var. flexicaule (Brid.) Bruch & Schimp.,Dicranum fuscescens var. flexicaule (Brid.) Wilson,Dicranum fuscescens var. flexicaule (Brid.) Wilson,Dicranum fuscescens var. flexicaule (Brid.) Wilson,Dicranum fuscescens,Dicranum fuscescens Turner,Dicranum fuscescens
966549,Dicranum decipiens Mitt.,Dicranodontium didymodon (Griff.) Paris,Dicranodontium didymodon (Griff.) Paris,Dicranodontium denudatum (Brid.) E. Britton,Dicranodontium denudatum,Dicranodontium didictyon (Mitt.) A. Jaeger,Dicranodontium didictyon
966552,Dicranum demetrii Renauld & Cardot,Oncophorus wahlenbergii Brid.,Oncophorus wahlenbergii Brid.,"Brideliella wahlenbergii (Brid.) Fedosov, M. Stech & Ignatov",Brideliella wahlenbergii,"Brideliella demetrii (Renauld & Cardot) Fedosov, M. Stech & Ignatov",Brideliella demetrii
966573,Dicranum eurydictyon Besch.,Dicranum japonicum Mitt.,Dicranum japonicum Mitt.,Dicranum japonicum Mitt.,Dicranum japonicum,Dicranum nipponense Besch.,Dicranum nipponense
966593,Dicranum flexicaule Brid.,Dicranum fuscescens var. flexicaule (Brid.) Wilson,Dicranum fuscescens var. flexicaule (Brid.) Wilson,Dicranum fuscescens var. flexicaule (Brid.) Wilson,Dicranum fuscescens,Dicranum fuscescens Turner,Dicranum fuscescens
966601,Dicranum fuegianum var. laxum (Dusén) Cardot,Dicranoloma hariotii var. laxum (Dusén) Cardot & Broth.,Dicranoloma hariotii var. laxum (Dusén) Cardot & Broth.,Dicranoloma hariotii var. laxum (Dusén) Cardot & Broth.,Dicranoloma hariotii,Dicranoloma hariotii (Müll. Hal.) Paris,Dicranoloma hariotii
966654,Dicranum latifolium Hedw.,Dicranum howellii Renauld & Cardot,Dicranum howellii Renauld & Cardot,Dicranum howellii Renauld & Cardot,Dicranum howellii,Tortula hoppeana (Schultz) Ochyra,Tortula hoppeana
966667,Dicranum longisetum var. laxifolium Broth.,Atractylocarpus longisetus var. laxifolius (Broth.) Pursell,Atractylocarpus longisetus var. laxifolius (Broth.) Pursell,Atractylocarpus longisetus var. laxifolius (Broth.) Pursell,Atractylocarpus longisetus,Atractylocarpus longisetus (Hook.) E.B. Bartram,Atractylocarpus longisetus
966668,Dicranum longisetum var. meridense Hampe,Atractylocarpus longisetus var. meridensis (Hampe) Pursell,Atractylocarpus longisetus var. meridensis (Hampe) Pursell,Atractylocarpus longisetus var. meridensis (Hampe) Pursell,Atractylocarpus longisetus,Atractylocarpus longisetus (Hook.) E.B. Bartram,Atractylocarpus longisetus
966761,Dicranum sauteri Bruch & Schimp.,Paraleucobryum longifolium (Ehrh. ex Hedw.) Loeske,Paraleucobryum longifolium (Ehrh. ex Hedw.) Loeske,Paraleucobryum longifolium (Ehrh. ex Hedw.) Loeske,Paraleucobryum longifolium,Paraleucobryum sauteri (Bruch & Schimp.) Loeske,Paraleucobryum sauteri
966782,Dicranum setosum var. strictifolium (Dusén) Cardot,Dicranoloma robustum var. strictifolium (Dusén) Wijk & Margad.,Dicranoloma robustum var. strictifolium (Dusén) Wijk & Margad.,Dicranoloma robustum var. strictifolium (Dusén) Wijk & Margad.,Dicranoloma robustum,Dicranoloma robustum (Hook. f. & Wilson) Paris,Dicranoloma robustum
966813,Dicranum takakii Sakurai,Dicranum fuscescens Turner,Dicranum fuscescens Turner,Dicranum fuscescens Turner,Dicranum fuscescens,Dicranum majus Turner,Dicranum majus
966830,Plagiothecium kinlayanum Stirt.,Plagiothecium denticulatum var. obtusifolium (Turner) Moore,Plagiothecium denticulatum var. obtusifolium (Turner) Moore,Plagiothecium denticulatum var. obtusifolium (Turner) Moore,Plagiothecium denticulatum,Plagiothecium denticulatum (Hedw.) Schimp.,Plagiothecium denticulatum
966923,Pleurorthotrichum nukahivense Dixon,Orthotrichum lyellii Hook. & Taylor,Orthotrichum lyellii Hook. & Taylor,"Pulvigera lyellii (Hook. & Taylor) Plášek, Sawicki & Ochyra",Pulvigera lyellii,"Pulvigera pringlei (Müll. Hal.) F. Lara, Draper & Garilleti",Pulvigera pringlei
967028,Polytrichum alpestre Hoppe,Polytrichum juniperinum Hedw.,Polytrichum juniperinum Hedw.,Polytrichum juniperinum Hedw.,Polytrichum juniperinum,Polytrichum strictum Menzies ex Brid.,Polytrichum strictum
967057,Polytrichum commune var. nigrescens Warnst.,Polytrichum swartzii Hartm.,Polytrichum swartzii Hartm.,Polytrichum swartzii Hartm.,Polytrichum swartzii,Polytrichum commune Hedw.,Polytrichum commune
967064,Polytrichum convolutum Hedw.,Pogonatum tortile (Sw.) Brid.,Pogonatum tortile (Sw.) Brid.,Pogonatum tortile (Sw.) Brid.,Pogonatum tortile,Pogonatum convolutum (Hedw.) P. Beauv.,Pogonatum convolutum
967120,Trichostomum chilense Mont.,Ceratodon purpureus subsp. convolutus (Reichardt) Burley,Ceratodon purpureus subsp. convolutus (Reichardt) Burley,Ceratodon purpureus subsp. convolutus (Reichardt) Burley,Ceratodon purpureus,Chrysoblastella chilensis (Mont.) Reimers,Chrysoblastella chilensis
967134,Trichostomum cuspidatissimum Cardot & Thér.,Trichostomum arcticum Kaal.,Trichostomum arcticum Kaal.,"Tortella spitsbergensis (Bizot & Thér.) O. Werner, Köckinger & Ros",Tortella spitsbergensis,"Tortella cuspidatissima (Cardot & Thér.) O. Werner, Köckinger & Ros",Tortella cuspidatissima
967175,Trichostomum krintjingianum Dozy & Molk.,Ceratodon purpureus subsp. stenocarpus (Bruch & Schimp.) Dixon,Ceratodon purpureus subsp. stenocarpus (Bruch & Schimp.) Dixon,Ceratodon purpureus subsp. stenocarpus (Bruch & Schimp.) Dixon,Ceratodon purpureus,Ceratodon purpureus (Hedw.) Brid.,Ceratodon purpureus
967197,Trismegistia densiretis Broth.,Trismegistia rigida (Mitt.) Broth.,Trismegistia rigida (Mitt.) Broth.,Trismegistia calderensis (Sull.) Broth.,Trismegistia calderensis,Trismegistia lancifolia (Harv.) Broth.,Trismegistia lancifolia
967221,Ulota barclayi Mitt.,Ulota japonica (Sull. & Lesq.) Mitt.,Ulota japonica (Sull. & Lesq.) Mitt.,Ulota japonica (Sull. & Lesq.) Mitt.,Ulota japonica,Ulota barclayi Mitt.,Ulota barclayi
967231,Ulota crispula Bruch,Ulota crispa (Hedw.) Brid.,Ulota crispa (Hedw.) Brid.,Ulota crispa (Hedw.) Brid.,Ulota crispa,Ulota crispula Bruch,Ulota crispula
967249,Ulota longifolia Dixon & Sakurai,Ulota crispa (Hedw.) Brid.,Ulota crispa (Hedw.) Brid.,Ulota crispa (Hedw.) Brid.,Ulota crispa,Ulota longifolia Dixon & Sakurai,Ulota longifolia
967252,Ulota macrospora Baur & Warnst.,Ulota rehmannii Jur.,Ulota rehmannii Jur.,Ulota rehmannii Jur.,Ulota rehmannii,Ulota macrospora Baur & Warnst.,Ulota macrospora
967253,Ulota marchica subsp. macrospora (Baur & Warnst.) Broth.,Ulota rehmannii Jur.,Ulota rehmannii Jur.,Ulota rehmannii Jur.,Ulota rehmannii,Ulota macrospora Baur & Warnst.,Ulota macrospora
967461,Webera laticuspis Broth.,Pohlia longicolla (Hedw.) Lindb.,Pohlia longicolla (Hedw.) Lindb.,Pohlia longicolla (Hedw.) Lindb.,Pohlia longicolla,Pohlia oerstediana (Müll. Hal.) A.J. Shaw,Pohlia oerstediana
967514,Webera revolvens Cardot,Pohlia crudoides var. revolvens (Cardot) Ochi,Pohlia crudoides var. revolvens (Cardot) Ochi,Pohlia crudoides var. revolvens (Cardot) Ochi,Pohlia crudoides,Pohlia crudoides (Sull. & Lesq.) Broth.,Pohlia crudoides
967570,Weissia compacta Schwägr.,Dicranoweisia crispula (Hedw.) Milde,Dicranoweisia crispula (Hedw.) Milde,Hymenoloma crispulum (Hedw.) Ochyra,Hymenoloma crispulum,Hymenoloma compactum (Schwägr.) Ochyra,Hymenoloma compactum
967759,Zygodon aristatus Lindb.,Zygodon viridissimus (Dicks.) Brid.,Zygodon viridissimus (Dicks.) Brid.,Zygodon viridissimus (Dicks.) Brid.,Zygodon viridissimus,Zygodon stirtonii Schimp.,Zygodon stirtonii
967763,Zygodon borbonicus var. ruwenzorensis Thér. & Naveau,Zygodon reinwardtii var. ruwenzorensis (Thér. & Naveau) Demaret,Zygodon reinwardtii var. ruwenzorensis (Thér. & Naveau) Demaret,Zygodon reinwardtii var. ruwenzorensis (Thér. & Naveau) Demaret,Zygodon reinwardtii,Zygodon reinwardtii (Hornsch.) A. Braun,Zygodon reinwardtii
967793,Zygodon jaffuelii Thér.,Zygodon liebmannii Schimp.,Zygodon liebmannii Schimp.,Zygodon liebmannii Schimp.,Zygodon liebmannii,Zygodon jaffuelii Thér.,Zygodon jaffuelii
967801,Zygodon linearifolius Mitt.,Zygodon obtusifolius Hook.,Zygodon obtusifolius Hook.,Leratia obtusifolia (Hook.) Goffinet,Leratia obtusifolia,Zygodon stenocarpus Taylor,Zygodon stenocarpus
967808,Zygodon mougeotii Bruch & Schimp.,Zygodon viridissimus (Dicks.) Brid.,Zygodon viridissimus (Dicks.) Brid.,Zygodon viridissimus (Dicks.) Brid.,Zygodon viridissimus,Amphidium mougeotii (Bruch & Schimp.) Schimp.,Amphidium mougeotii
967834,Zygodon simii Dixon,Leptodontium longicaule Mitt.,Leptodontium longicaule Mitt.,Leptodontium longicaule Mitt.,Leptodontium longicaule,Leptodontium brachyphyllum Broth. & Thér.,Leptodontium brachyphyllum
967859,Hypnum scitulum Austin,Plagiothecium latebricola Schimp.,Plagiothecium latebricola Schimp.,Plagiothecium latebricola Schimp.,Plagiothecium latebricola,Orthothecium intricatum (Hartm.) Schimp.,Orthothecium intricatum
967942,Hypnum subrectifolium Brid.,Ctenidium molluscum (Hedw.) Mitt.,Ctenidium molluscum (Hedw.) Mitt.,Ctenidium molluscum (Hedw.) Mitt.,Ctenidium molluscum,Ctenidium subrectifolium (Brid.) Pedano ex W.R. Buck & B.H. Allen,Ctenidium subrectifolium
967970,Hypnum teesdalii Dicks.,Rhynchostegiella teneriffae (Mont.) Dirkse & Bouman,Rhynchostegiella teneriffae (Mont.) Dirkse & Bouman,Rhynchostegiella teneriffae (Mont.) Dirkse & Bouman,Rhynchostegiella teneriffae,Brachytheciastrum velutinum (Hedw.) Ignatov & Huttunen,Brachytheciastrum velutinum
967972,Hypnum tenax Hedw.,Hygroamblystegium varium (Hedw.) Mönk.,Hygroamblystegium varium (Hedw.) Mönk.,Hygroamblystegium varium (Hedw.) Mönk.,Hygroamblystegium varium,Hygroamblystegium tenax (Hedw.) Jenn.,Hygroamblystegium tenax
967993,Hypnum tomentosum Hedw.,Racopilum intermedium Hampe,Racopilum intermedium Hampe,Racopilum intermedium Hampe,Racopilum intermedium,Racopilum tomentosum (Hedw.) Brid.,Racopilum tomentosum
968025,Hypnum vallis-clausae Brid.,Cratoneuron filicinum var. atrovirens (Brid.) Ochyra,Cratoneuron filicinum var. atrovirens (Brid.) Ochyra,Cratoneuron filicinum var. atrovirens (Brid.) Ochyra,Cratoneuron filicinum,Cratoneuron filicinum (Hedw.) Spruce,Cratoneuron filicinum
968049,Hypnum xorampelinum Vill. ex Brid.,Drepanocladus aduncus (Hedw.) Warnst.,Drepanocladus aduncus (Hedw.) Warnst.,Drepanocladus aduncus (Hedw.) Warnst.,Drepanocladus aduncus,Scorpidium revolvens (Sw.) Rubers,Scorpidium revolvens
968117,Platygyrium tokyense Besch.,Entodon diversinervis Cardot,Entodon diversinervis Cardot,Entodon diversinervis Cardot,Entodon diversinervis,Entodon sullivantii (Müll. Hal.) Lindb.,Entodon sullivantii
968286,Leucobryum scaberulum var. divaricatum Dixon,Leucobryum boninense Sull. & Lesq.,Leucobryum boninense Sull. & Lesq.,Leucobryum boninense Sull. & Lesq.,Leucobryum boninense,Leucobryum scaberulum Cardot,Leucobryum scaberulum
968300,Leucobryum teysmannianum Dozy & Molk.,Leucobryum javense (Brid.) Mitt.,Leucobryum javense (Brid.) Mitt.,Leucobryum javense (Brid.) Mitt.,Leucobryum javense,Leucobryum aduncum Dozy & Molk.,Leucobryum aduncum
968304,Leucobryum wichurae Broth. ex Besch.,Leucobryum humillimum Cardot,Leucobryum humillimum Cardot,Leucobryum humillimum Cardot,Leucobryum humillimum,Leucobryum juniperoideum (Brid.) Müll. Hal.,Leucobryum juniperoideum
968324,Leucodon denticulatus Broth. ex Dixon,Leucodon secundus (Harv.) Mitt.,Leucodon secundus (Harv.) Mitt.,Leucodon secundus (Harv.) Mitt.,Leucodon secundus,Leucodon coreensis Cardot,Leucodon coreensis
968415,Rhaphidostegium megasporum var. densum (Renauld & Cardot) Paris,Acroporium megasporum var. densum (Renauld & Cardot) Wijk & Margad.,Acroporium megasporum var. densum (Renauld & Cardot) Wijk & Margad.,Acroporium megasporum var. densum (Renauld & Cardot) Wijk & Margad.,Acroporium megasporum,Acroporium megasporum (Duby) M. Fleisch.,Acroporium megasporum
968503,Rhizogonium medium var. laxifolium Thér.,Pyrrhobryum medium var. laxifolium (Thér.) Manuel,Pyrrhobryum medium var. laxifolium (Thér.) Manuel,Pyrrhobryum medium var. laxifolium (Thér.) Manuel,Pyrrhobryum medium,Pyrrhobryum medium (Besch.) Manuel,Pyrrhobryum medium
968584,Rhodobryum subtomentosum Hampe,Bryum billarderi Schwägr.,Bryum billarderi Schwägr.,Rosulabryum billarderi (Schwägr.) J.R. Spence,Rosulabryum billarderi,Rosulabryum subtomentosum (Hampe ex A. Jaeger) J.R. Spence,Rosulabryum subtomentosum
968588,Rhodobryum wichurae (Broth.) Paris,Bryum neelgheriense var. wichurae (Broth.) Mohamed,Bryum neelgheriense var. wichurae (Broth.) Mohamed,Bryum neelgheriense var. wichurae (Broth.) Mohamed,Bryum neelgheriense,Bryum neelgheriense Mont.,Bryum neelgheriense
968609,Dicranum viridulum Sw.,Fissidens bryoides Hedw.,Fissidens bryoides Hedw.,Fissidens bryoides Hedw.,Fissidens bryoides,Fissidens viridulus (Sw.) Wahlenb.,Fissidens viridulus
968615,Dicranum xanthophyllum Mont. ex Paris,Campylopus introflexus (Hedw.) Brid.,Campylopus introflexus (Hedw.) Brid.,Campylopus introflexus (Hedw.) Brid.,Campylopus introflexus,Campylopus clavatus (R. Br.) Wilson,Campylopus clavatus
968616,Dicranum yakushimense Sakurai,Dicranum viride var. hakkodense (Cardot) Takaki,Dicranum viride var. hakkodense (Cardot) Takaki,Dicranum viride var. hakkodense (Cardot) Takaki,Dicranum viride,Dicranum viride (Sull. & Lesq.) Lindb.,Dicranum viride
968711,Didymodon mollis Schimp.,Philonotis fontana (Hedw.) Brid.,Philonotis fontana (Hedw.) Brid.,Philonotis fontana (Hedw.) Brid.,Philonotis fontana,Philonotis seriata Mitt.,Philonotis seriata
968749,Didymodon rubellus var. brevifolius (Lindb. & Arnell) Paris,Bryoerythrophyllum recurvirostrum var. brevifolium (Lindb. & Arnell) Podp.,Bryoerythrophyllum recurvirostrum var. brevifolium (Lindb. & Arnell) Podp.,Bryoerythrophyllum recurvirostrum var. brevifolium (Lindb. & Arnell) Podp.,Bryoerythrophyllum recurvirostrum,Bryoerythrophyllum recurvirostrum (Hedw.) P.C. Chen,Bryoerythrophyllum recurvirostrum
968797,Didymodon wollei (Austin) Austin,Trichostomum tenuirostre (Hook. & Taylor) Lindb.,Trichostomum tenuirostre (Hook. & Taylor) Lindb.,"Chionoloma tenuirostre (Hook. & Taylor) M. Alonso, M.J. Cano & J.A. Jiménez",Chionoloma tenuirostre,"Chionoloma cylindrotheca (Mitt.) M. Alonso, M.J. Cano & J.A. Jiménez",Chionoloma cylindrotheca
968942,Ditrichum arcticum (Schimp.) Kuntze,Trichodon cylindricus var. oblongus (Lindb.) Podp.,Trichodon cylindricus var. oblongus (Lindb.) Podp.,Trichodon cylindricus var. oblongus (Lindb.) Podp.,Trichodon cylindricus,Trichodon cylindricus (Hedw.) Schimp.,Trichodon cylindricus
969125,Drepanocladus subaduncus Warnst.,Drepanocladus aduncus (Hedw.) Warnst.,Drepanocladus aduncus (Hedw.) Warnst.,Drepanocladus aduncus (Hedw.) Warnst.,Drepanocladus aduncus,Drepanocladus polycarpos (Blandow ex Voit) Warnst.,Drepanocladus polycarpos
969147,Dryptodon curvifolius (Brid.) Brid.,Grimmia ovalis (Hedw.) Lindb.,Grimmia ovalis (Hedw.) Lindb.,Grimmia ovalis (Hedw.) Lindb.,Grimmia ovalis,Didymodon rigidulus Hedw.,Didymodon rigidulus
969151,Dryptodon sciuroides Hartm.,Grimmia ovalis (Hedw.) Lindb.,Grimmia ovalis (Hedw.) Lindb.,Grimmia ovalis (Hedw.) Lindb.,Grimmia ovalis,Grimmia longirostris Hook.,Grimmia longirostris
969164,Duthiella rigida Broth.,Duthiella flaccida var. rigida (Broth.) Zanten,Duthiella flaccida var. rigida (Broth.) Zanten,Duthiella flaccida var. rigida (Broth.) Zanten,Duthiella flaccida,Duthiella flaccida (Cardot) Broth.,Duthiella flaccida
969165,Duthiella rivicola Sakurai,Duthiella flaccida var. rigida (Broth.) Zanten,Duthiella flaccida var. rigida (Broth.) Zanten,Duthiella flaccida var. rigida (Broth.) Zanten,Duthiella flaccida,Duthiella flaccida (Cardot) Broth.,Duthiella flaccida
969176,Ectropodon urceolatus Dixon,Anacamptodon fortunei var. urceolatus (Dixon) Wijk & Margad.,Anacamptodon fortunei var. urceolatus (Dixon) Wijk & Margad.,Anacamptodon fortunei var. urceolatus (Dixon) Wijk & Margad.,Anacamptodon fortunei,Anacamptodon fortunei Mitt.,Anacamptodon fortunei
969280,Ectropothecium oreadelphus var. glauco-viride Broth.,Vesicularia oreadelphus var. glauco-viridis (Broth.) Paris,Vesicularia oreadelphus var. glauco-viridis (Broth.) Paris,Vesicularia oreadelphus var. glauco-viridis (Broth.) Paris,Vesicularia oreadelphus,Vesicularia oreadelphus (Broth.) Broth.,Vesicularia oreadelphus
969281,Ectropothecium oreadelphus var. sulphureo-flavum Broth.,Vesicularia oreadelphus var. sulphureo-flava (Broth.) Broth.,Vesicularia oreadelphus var. sulphureo-flava (Broth.) Broth.,Vesicularia oreadelphus var. sulphureo-flava (Broth.) Broth.,Vesicularia oreadelphus,Vesicularia oreadelphus (Broth.) Broth.,Vesicularia oreadelphus
969306,Ectropothecium rufulum Renauld & Cardot,Vesicularia albo-viridis var. rufula (Renauld & Cardot) Cardot,Vesicularia albo-viridis var. rufula (Renauld & Cardot) Cardot,Vesicularia albo-viridis var. rufula (Renauld & Cardot) Cardot,Vesicularia albo-viridis,Vesicularia albo-viridis (Renauld) Broth.,Vesicularia albo-viridis
969321,Ectropothecium sphaerocarpon var. subpiligerum Renauld & Paris,Vesicularia galerulata var. subpiligera (Renauld & Paris) Wijk & Margad.,Vesicularia galerulata var. subpiligera (Renauld & Paris) Wijk & Margad.,Vesicularia galerulata var. subpiligera (Renauld & Paris) Wijk & Margad.,Vesicularia galerulata,Vesicularia galerulata (Duby) Broth.,Vesicularia galerulata
969341,Ectropothecium subsphaericum var. laxifolium Renauld & Paris,Vesicularia crassiramea var. laxifolia (Renauld & Paris) Cardot,Vesicularia crassiramea var. laxifolia (Renauld & Paris) Cardot,Vesicularia crassiramea var. laxifolia (Renauld & Paris) Cardot,Vesicularia crassiramea,Vesicularia crassiramea (Renauld & Cardot) Broth.,Vesicularia crassiramea
969389,Encalypta intermedia Jur.,Encalypta rhaptocarpa Schwägr.,Encalypta rhaptocarpa Schwägr.,Encalypta rhaptocarpa Schwägr.,Encalypta rhaptocarpa,Encalypta pilifera Funck,Encalypta pilifera
969419,Endotrichella assimilis Broth.,Garovaglia powellii var. planomarginata (Dixon) During,Garovaglia powellii var. planomarginata (Dixon) During,Garovaglia powellii var. planomarginata (Dixon) During,Garovaglia powellii,Garovaglia powellii Mitt.,Garovaglia powellii
969421,Endotrichella boutaniana Broth. & Paris,Garovaglia powellii subsp. densifolia (Thwaites & Mitt.) During,Garovaglia powellii subsp. densifolia (Thwaites & Mitt.) During,Garovaglia powellii subsp. densifolia (Thwaites & Mitt.) During,Garovaglia powellii,Garovaglia powellii Mitt.,Garovaglia powellii
