,taxon_name_w_authors,202204_accepted_name_w_author,202212_taxon_name_w_authors,202212_chained_accepted_name_w_author,202212_chained_accepted_species,202212_direct_accepted_name_w_author,202212_direct_accepted_species
242409,Psychotria albidocalyx var. angustifolia S.Moore,Psychotria amboniana K.Schum.,Psychotria amboniana K.Schum.,Psychotria amboniana K.Schum.,Psychotria amboniana,Psychotria amboniana subsp. amboniana ,Psychotria amboniana
242413,Psychotria albifaux K.Schum. ex Hutch. & Dalziel,Chazaliella sciadephora (Hiern) E.M.A.Petit & Verdc.,Chazaliella sciadephora (Hiern) E.M.A.Petit & Verdc.,Eumachia sciadephora (Hiern) Razafim. & C.M.Taylor,Eumachia sciadephora,Eumachia sciadephora var. sciadephora ,Eumachia sciadephora
242419,Asperula asperrima Boiss.,Galium boissierianum (Steud.) Ehrend. & Krendl,Galium boissierianum (Steud.) Ehrend. & Krendl,Galium boissierianum (Steud.) Ehrend. & Krendl,Galium boissierianum,"Galium pierredmondii Blanca, Cueto, J.Fuentes & Ortega Oliv.",Galium pierredmondii
242526,Psychotria ardisiifolia Kunth,Psychotria alba Ruiz & Pav.,Psychotria alba Ruiz & Pav.,Psychotria alba Ruiz & Pav.,Psychotria alba,Psychotria carthagenensis Jacq.,Psychotria carthagenensis
242562,Psychotria aubletiana var. producta Steyerm.,Palicourea axillaris (Sw.) Borhidi,Palicourea axillaris (Sw.) Borhidi,Palicourea axillaris (Sw.) Borhidi,Palicourea axillaris,Palicourea rosacea (Steyerm.) Borhidi,Palicourea rosacea
242592,Asperula bazargiciensis Prodan,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica,Cynanchica pyrenaica subsp. cynanchica (L.) P.Caputo & Del Guacchio,Cynanchica pyrenaica
242632,Psychotria beccarii K.Schum.,Psychotria leptothyrsa Miq.,Psychotria leptothyrsa Miq.,"Eumachia leptothyrsa (Miq.) Barrabé, C.M.Taylor & Razafim.",Eumachia leptothyrsa,Eumachia leptothyrsa var. leptothyrsa ,Eumachia leptothyrsa
242633,Psychotria beccarioides Wernham,Psychotria leptothyrsa Miq.,Psychotria leptothyrsa Miq.,"Eumachia leptothyrsa (Miq.) Barrabé, C.M.Taylor & Razafim.",Eumachia leptothyrsa,Eumachia leptothyrsa var. leptothyrsa ,Eumachia leptothyrsa
242749,Psychotria brevistipulata De Wild.,Chazaliella sciadephora (Hiern) E.M.A.Petit & Verdc.,Chazaliella sciadephora (Hiern) E.M.A.Petit & Verdc.,Eumachia sciadephora (Hiern) Razafim. & C.M.Taylor,Eumachia sciadephora,Eumachia sciadephora var. sciadephora ,Eumachia sciadephora
242750,Psychotria breweri Steyerm.,Palicourea toroi Standl.,Palicourea toroi Standl.,Palicourea toroi Standl.,Palicourea toroi,Palicourea tatei (Standl.) Delprete & J.H.Kirkbr.,Palicourea tatei
242790,Psychotria caerulea Ruiz & Pav.,Psychotria brachiata Sw.,Psychotria brachiata Sw.,Palicourea brachiata (Sw.) Borhidi,Palicourea brachiata,Palicourea coerulea Roem. & Schult.,Palicourea coerulea
242809,Psychotria caloneura Müll.Arg.,Psychotria vellosiana Benth.,Psychotria vellosiana Benth.,Palicourea sessilis (Vell.) C.M.Taylor,Palicourea sessilis,Palicourea sessilis subsp. sessilis ,Palicourea sessilis
242813,Psychotria calva Hiern,Psychotria umbellata Thonn.,Psychotria umbellata Thonn.,Psychotria calva var. calva ,Psychotria calva,Psychotria calva Hiern,Psychotria calva
242866,Psychotria cardiomorpha subsp. perpusilla (Steyerm.) C.M.Taylor & A.Pool,Psychotria cardiomorpha C.M.Taylor & A.Pool,Psychotria cardiomorpha C.M.Taylor & A.Pool,Palicourea cardiomorpha (C.M.Taylor & A.Pool) Delprete & J.H.Kirkbr.,Palicourea cardiomorpha,Palicourea cardiomorpha subsp. perpusilla (Steyerm.) Borhidi,Palicourea cardiomorpha
242881,Asperula capillacea R.Vilm. ex Kerguélen,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica,Cynanchica pyrenaica subsp. cynanchica (L.) P.Caputo & Del Guacchio,Cynanchica pyrenaica
242903,Asperula capitata Grossh.,Asperula glomerata (M.Bieb.) Griseb.,Asperula glomerata (M.Bieb.) Griseb.,Asperula glomerata (M.Bieb.) Griseb.,Asperula glomerata,Asperula glomerata subsp. glomerata ,Asperula glomerata
242928,Psychotria chionantha Britton,Psychotria guianensis (Aubl.) Rusby,Psychotria guianensis (Aubl.) Rusby,Palicourea guianensis Aubl.,Palicourea guianensis,Psychotria pedunculosa Rich.,Psychotria pedunculosa
242971,Psychotria coaetanea K.Schum.,Chazaliella abrupta (Hiern) E.M.A.Petit & Verdc.,Chazaliella abrupta (Hiern) E.M.A.Petit & Verdc.,Eumachia abrupta (Hiern) J.H.Kirkbr.,Eumachia abrupta,Eumachia abrupta var. abrupta ,Eumachia abrupta
243036,Psychotria cordifolia subsp. perpusilla Steyerm.,Psychotria cardiomorpha C.M.Taylor & A.Pool,Psychotria cardiomorpha C.M.Taylor & A.Pool,Palicourea cardiomorpha (C.M.Taylor & A.Pool) Delprete & J.H.Kirkbr.,Palicourea cardiomorpha,Palicourea cardiomorpha subsp. perpusilla (Steyerm.) Borhidi,Palicourea cardiomorpha
243053,Psychotria costanensis var. pubibracteata Steyerm.,Psychotria cuatrecasasii (Standl. ex Steyerm.) C.M.Taylor,Psychotria cuatrecasasii (Standl. ex Steyerm.) C.M.Taylor,Palicourea arenosa C.M.Taylor,Palicourea arenosa,Palicourea costanensis (Steyerm.) C.M.Taylor,Palicourea costanensis
243258,Asperula cynanchica var. ansotana P.Monts. & L.Villar,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica,Cynanchica pyrenaica subsp. cynanchica (L.) P.Caputo & Del Guacchio,Cynanchica pyrenaica
243269,Asperula cynanchica subsp. brachysiphon (Lange) O.Bolòs & Vigo,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica,Cynanchica pyrenaica subsp. cynanchica (L.) P.Caputo & Del Guacchio,Cynanchica pyrenaica
243272,Psychotria eminiana var. stolzii (K.Krause) E.M.A.Petit,Psychotria eminiana (Kuntze) E.M.A.Petit,Psychotria eminiana (Kuntze) E.M.A.Petit,Psychotria eminiana (Kuntze) E.M.A.Petit,Psychotria eminiana,Psychotria eminiana var. eminiana ,Psychotria eminiana
243309,Psychotria everardii subsp. tatei (Standl.) Steyerm.,Palicourea toroi Standl.,Palicourea toroi Standl.,Palicourea toroi Standl.,Palicourea toroi,Palicourea tatei (Standl.) Delprete & J.H.Kirkbr.,Palicourea tatei
243352,Asperula cynanchica var. ebusitana O.Bolòs & Vigo,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica,Cynanchica pyrenaica subsp. cynanchica (L.) P.Caputo & Del Guacchio,Cynanchica pyrenaica
243415,Psychotria fulva Wall.,Psychotria silhetensis Hook.f.,Psychotria silhetensis Hook.f.,Psychotria silhetensis Hook.f.,Psychotria silhetensis,Psychotria silhetensis subsp. silhetensis ,Psychotria silhetensis
243483,Psychotria globosa var. ciliata (Hiern) E.M.A.Petit,Psychotria globosa Hiern,Psychotria globosa Hiern,Psychotria globosa Hiern,Psychotria globosa,Psychotria saccata O.Lachenaud,Psychotria saccata
243515,Psychotria grandistipula Standl.,Psychotria panamensis Standl.,Psychotria panamensis Standl.,Psychotria panamensis Standl.,Psychotria panamensis,Psychotria panamensis var. panamensis ,Psychotria panamensis
243553,Psychotria hancorniifolia Benth.,Psychotria vellosiana Benth.,Psychotria vellosiana Benth.,Palicourea sessilis (Vell.) C.M.Taylor,Palicourea sessilis,Palicourea sessilis subsp. sessilis ,Palicourea sessilis
243554,Psychotria hancorniifolia var. angustifolia Müll.Arg.,Psychotria vellosiana Benth.,Psychotria vellosiana Benth.,Palicourea sessilis (Vell.) C.M.Taylor,Palicourea sessilis,Palicourea sessilis subsp. sessilis ,Palicourea sessilis
243555,Psychotria hancorniaefolia var. brevifolia Müll.Arg.,Psychotria vellosiana Benth.,Psychotria vellosiana Benth.,Palicourea sessilis (Vell.) C.M.Taylor,Palicourea sessilis,Palicourea sessilis subsp. sessilis ,Palicourea sessilis
243556,Psychotria hancorniaefolia var. longifolia Müll.Arg.,Psychotria vellosiana Benth.,Psychotria vellosiana Benth.,Palicourea sessilis (Vell.) C.M.Taylor,Palicourea sessilis,Palicourea sessilis subsp. sessilis ,Palicourea sessilis
243557,Psychotria hancorniaefolia var. variifolia Müll.Arg.,Psychotria vellosiana Benth.,Psychotria vellosiana Benth.,Palicourea sessilis (Vell.) C.M.Taylor,Palicourea sessilis,Palicourea sessilis subsp. sessilis ,Palicourea sessilis
243595,Psychotria herbacea Jacq.,Geophila repens (L.) I.M.Johnst.,Geophila repens (L.) I.M.Johnst.,Geophila repens (L.) I.M.Johnst.,Geophila repens,Geophila herbacea (Jacq.) K.Schum.,Geophila herbacea
243606,Psychotria heterosticta var. acuminata E.M.A.Petit,Psychotria heterosticta E.M.A.Petit,Psychotria heterosticta E.M.A.Petit,Psychotria heterosticta E.M.A.Petit,Psychotria heterosticta,Psychotria heterosticta subsp. acuminata (E.M.A.Petit) O.Lachenaud,Psychotria heterosticta
243608,Psychotria heterosticta var. plurinervata E.M.A.Petit,Psychotria heterosticta E.M.A.Petit,Psychotria heterosticta E.M.A.Petit,Psychotria heterosticta E.M.A.Petit,Psychotria heterosticta,Psychotria heterosticta subsp. plurinervata (E.M.A.Petit) O.Lachenaud,Psychotria heterosticta
243609,Psychotria heterosticta var. pubescens Verdc.,Psychotria heterosticta E.M.A.Petit,Psychotria heterosticta E.M.A.Petit,Psychotria heterosticta E.M.A.Petit,Psychotria heterosticta,Psychotria heterosticta var. heterosticta ,Psychotria heterosticta
243656,Asperula eriocarpa Boiss.,Galium boissierianum (Steud.) Ehrend. & Krendl,Galium boissierianum (Steud.) Ehrend. & Krendl,Galium boissierianum (Steud.) Ehrend. & Krendl,Galium boissierianum,"Galium pierredmondii Blanca, Cueto, J.Fuentes & Ortega Oliv.",Galium pierredmondii
243693,Psychotria humilis var. maior E.M.A.Petit,Psychotria humilis var. humilis ,Psychotria humilis var. humilis ,Psychotria humilis var. humilis ,Psychotria humilis,Psychotria cornuta subsp. cornuta ,Psychotria cornuta
243696,Asperula exasperata V.I.Krecz. ex Klokov,Asperula tephrocarpa Czern. ex Popov & Chrshan.,Asperula tephrocarpa Czern. ex Popov & Chrshan.,Cynanchica tephrocarpa subsp. tephrocarpa ,Cynanchica tephrocarpa,Cynanchica tephrocarpa subsp. exasperata (V.I.Krecz. ex Klokov) P.Caputo & Del Guacchio,Cynanchica tephrocarpa
243707,Asperula exasperata subsp. petraea (V.I.Krecz. ex Klokov) Pjatunina,Asperula tephrocarpa Czern. ex Popov & Chrshan.,Asperula tephrocarpa Czern. ex Popov & Chrshan.,Cynanchica tephrocarpa subsp. tephrocarpa ,Cynanchica tephrocarpa,Cynanchica tephrocarpa subsp. petraea (V.I.Krecz. ex Klokov) P.Caputo & Del Guacchio,Cynanchica tephrocarpa
243718,Asperula exasperata subsp. tephrocarpa (Czern. ex Popov & Chrshan.) Pjatunina,Asperula tephrocarpa Czern. ex Popov & Chrshan.,Asperula tephrocarpa Czern. ex Popov & Chrshan.,Cynanchica tephrocarpa subsp. tephrocarpa ,Cynanchica tephrocarpa,Cynanchica tephrocarpa (Czern. ex Popov & Chrshan.) P.Caputo & Del Guacchio,Cynanchica tephrocarpa
243728,Psychotria indulgens Rusby,Psychotria santamartensis Rusby,Psychotria santamartensis Rusby,Psychotria santamartensis Rusby,Psychotria santamartensis,"Rudgea sanmartensis (Rusby) C.M.Taylor, Bruniera & Zappi",Rudgea sanmartensis
243743,Psychotria interjecta Müll.Arg.,Psychotria vellosiana Benth.,Psychotria vellosiana Benth.,Palicourea sessilis (Vell.) C.M.Taylor,Palicourea sessilis,Palicourea sessilis subsp. sessilis ,Palicourea sessilis
243782,Psychotria janeirensis Müll.Arg.,Psychotria vellosiana Benth.,Psychotria vellosiana Benth.,Palicourea sessilis (Vell.) C.M.Taylor,Palicourea sessilis,Palicourea sessilis subsp. sessilis ,Palicourea sessilis
243836,Psychotria kisantuensis De Wild.,Psychotria umbellata Thonn.,Psychotria umbellata Thonn.,Psychotria calva var. calva ,Psychotria calva,Psychotria calva var. kisantuensis (De Wild.) O.Lachenaud,Psychotria calva
243876,Asperula galioides var. hirsuta Wallr.,Galium glaucum L.,Galium glaucum L.,Galium glaucum L.,Galium glaucum,Galium glaucum subsp. glaucum ,Galium glaucum
243911,Psychotria laurifolia Spreng. ex DC.,Psychotria tenuifolia Sw.,Psychotria tenuifolia Sw.,Psychotria tenuifolia Sw.,Psychotria tenuifolia,Psychotria grandis Sw.,Psychotria grandis
244001,Psychotria lomiensis K.Krause,Psychotria cyanopharynx K.Schum.,Psychotria cyanopharynx K.Schum.,Psychotria cyanopharynx K.Schum.,Psychotria cyanopharynx,Psychotria cyanopharynx subsp. cyanopharynx ,Psychotria cyanopharynx
244017,Psychotria longipes Müll.Arg.,Psychotria vellosiana Benth.,Psychotria vellosiana Benth.,Palicourea sessilis (Vell.) C.M.Taylor,Palicourea sessilis,Palicourea jungiana C.M.Taylor,Palicourea jungiana
244059,Psychotria lurida Blume,Chassalia curviflora var. curviflora ,Chassalia curviflora var. curviflora ,Chassalia curviflora var. curviflora ,Chassalia curviflora,Chassalia curviflora Thwaites,Chassalia curviflora
244061,Psychotria luschnathii Klotzsch ex Mart.,Psychotria guianensis (Aubl.) Rusby,Psychotria guianensis (Aubl.) Rusby,Palicourea guianensis Aubl.,Palicourea guianensis,Psychotria pedunculosa Rich.,Psychotria pedunculosa
244133,Psychotria mapouria Schult.,Psychotria mapourioides DC.,Psychotria mapourioides DC.,Psychotria pedunculosa Rich.,Psychotria pedunculosa,Psychotria guianensis (Aubl.) Clos,Psychotria guianensis
244137,Psychotria mapourioides var. opaca (Bremek.) Steyerm.,Psychotria guianensis (Aubl.) Rusby,Psychotria guianensis (Aubl.) Rusby,Palicourea guianensis Aubl.,Palicourea guianensis,Psychotria pedunculosa Rich.,Psychotria pedunculosa
244138,Psychotria mapourioides var. tobagensis (Urb.) Steyerm.,Psychotria guianensis (Aubl.) Rusby,Psychotria guianensis (Aubl.) Rusby,Palicourea guianensis Aubl.,Palicourea guianensis,Psychotria pedunculosa Rich.,Psychotria pedunculosa
244248,Asperula heteroclada Hausskn.,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica,Cynanchica pyrenaica subsp. cynanchica (L.) P.Caputo & Del Guacchio,Cynanchica pyrenaica
244271,Psychotria montana var. gracillima Wernham,Psychotria leptothyrsa Miq.,Psychotria leptothyrsa Miq.,"Eumachia leptothyrsa (Miq.) Barrabé, C.M.Taylor & Razafim.",Eumachia leptothyrsa,Eumachia leptothyrsa var. leptothyrsa ,Eumachia leptothyrsa
244282,Psychotria morindoides (A.Rich.) Lemée,Ronabea latifolia Aubl.,Ronabea latifolia Aubl.,Ronabea latifolia Aubl.,Ronabea latifolia,"Appunia morindoides (A.Rich. ex DC.) Delprete, C.M.Taylor & T.McDowell",Appunia morindoides
244321,Psychotria myrtifolium St.-Lag.,Psychotria myrtiphyllum Sw.,Psychotria myrtiphyllum Sw.,Psychotria myrtiphyllum Sw.,Psychotria myrtiphyllum,Psychotria myrstiphyllum Sw.,Psychotria myrstiphyllum
244382,Psychotria nitida Willd.,Psychotria mapourioides DC.,Psychotria mapourioides DC.,Psychotria pedunculosa Rich.,Psychotria pedunculosa,Psychotria guianensis (Aubl.) Clos,Psychotria guianensis
244395,Psychotria novoguineensis Warb. ex Valeton,Psychotria apiculata Müll.Arg.,Psychotria apiculata Müll.Arg.,Palicourea apiculata (Müll.Arg.) C.M.Taylor,Palicourea apiculata,Psychotria warburgiana A.P.Davis,Psychotria warburgiana
244504,Psychotria pachyneura Müll.Arg.,Psychotria vellosiana Benth.,Psychotria vellosiana Benth.,Palicourea sessilis (Vell.) C.M.Taylor,Palicourea sessilis,Palicourea sessilis subsp. sessilis ,Palicourea sessilis
244583,Psychotria pauridiantha Hiern,Psychotria bifaria Hiern,Psychotria bifaria Hiern,Psychotria bifaria Hiern,Psychotria bifaria,Psychotria bifaria subsp. pauridiantha (Hiern) E.M.A.Petit,Psychotria bifaria
244591,Psychotria pedicellata Valeton,Psychotria leptothyrsa Miq.,Psychotria leptothyrsa Miq.,"Eumachia leptothyrsa (Miq.) Barrabé, C.M.Taylor & Razafim.",Eumachia leptothyrsa,Eumachia leptothyrsa var. leptothyrsa ,Eumachia leptothyrsa
244620,Psychotria penduliflora Bremek.,Psychotria scabrida Bremek.,Psychotria scabrida Bremek.,Psychotria scabrida Bremek.,Psychotria scabrida,Psychotria deflexiflora C.M.Taylor,Psychotria deflexiflora
244668,Psychotria pilosula De Wild.,Chazaliella oddonii (De Wild.) E.M.A.Petit & Verdc.,Chazaliella oddonii (De Wild.) E.M.A.Petit & Verdc.,Eumachia oddonii (De Wild.) Razafim. & C.M.Taylor,Eumachia oddonii,Eumachia oddonii var. oddonii ,Eumachia oddonii
244770,Asperula lilaciflora var. caespitosa Boiss.,Asperula lilaciflora Boiss.,Asperula lilaciflora Boiss.,Cynanchica lilaciflora (Boiss.) P.Caputo & Del Guacchio,Cynanchica lilaciflora,Asperula lilaciflora subsp. lilaciflora ,Asperula lilaciflora
244858,Psychotria recordiana Standl.,Psychotria hazenii Standl.,Psychotria hazenii Standl.,Palicourea hazenii (Standl.) Borhidi,Palicourea hazenii,Palicourea hazenii subsp. hazenii ,Palicourea hazenii
244870,Psychotria refractistipula De Wild.,Psychotria cyanopharynx K.Schum.,Psychotria cyanopharynx K.Schum.,Psychotria cyanopharynx K.Schum.,Psychotria cyanopharynx,Psychotria cyanopharynx subsp. cyanopharynx ,Psychotria cyanopharynx
244891,Psychotria rhodocarpa Teijsm. & Binn.,Psychotria sangeana (Miq.) Merr.,Psychotria sangeana (Miq.) Merr.,Pavetta sylvatica Blume,Pavetta sylvatica,"Eumachia horsfieldiana (Miq.) Barrabé, C.M.Taylor & Razafim.",Eumachia horsfieldiana
244973,Psychotria rugosa Valeton,Psychotria leptothyrsa Miq.,Psychotria leptothyrsa Miq.,"Eumachia leptothyrsa (Miq.) Barrabé, C.M.Taylor & Razafim.",Eumachia leptothyrsa,Eumachia leptothyrsa var. leptothyrsa ,Eumachia leptothyrsa
244996,Psychotria salicifolia Schltr.,Palicourea attenuata Rusby,Palicourea attenuata Rusby,Palicourea attenuata Rusby,Palicourea attenuata,Psychotria hootmawaapensis Barrabé & J.Florence,Psychotria hootmawaapensis
244997,Psychotria salicifolia var. ou-hinnae Schltr.,Uragoga stricta Baill.,Uragoga stricta Baill.,Psychotria hootmawaapensis Barrabé & J.Florence,Psychotria hootmawaapensis,Psychotria baillonii Schltr.,Psychotria baillonii
245000,Psychotria salmoneiflora K.Schum.,Psychotria leptothyrsa Miq.,Psychotria leptothyrsa Miq.,"Eumachia leptothyrsa (Miq.) Barrabé, C.M.Taylor & Razafim.",Eumachia leptothyrsa,Eumachia leptothyrsa var. leptothyrsa ,Eumachia leptothyrsa
245032,Asperula macroclada A.Huet,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica,Cynanchica pyrenaica subsp. cynanchica (L.) P.Caputo & Del Guacchio,Cynanchica pyrenaica
245048,Psychotria scandens Moon,Psychotria sarmentosa Blume,Psychotria sarmentosa Blume,Psychotria sarmentosa Blume,Psychotria sarmentosa,Psychotria sarmentosa var. sarmentosa ,Psychotria sarmentosa
245061,Psychotria schraderbergiensis Valeton,Psychotria leptothyrsa Miq.,Psychotria leptothyrsa Miq.,"Eumachia leptothyrsa (Miq.) Barrabé, C.M.Taylor & Razafim.",Eumachia leptothyrsa,Eumachia leptothyrsa var. leptothyrsa ,Eumachia leptothyrsa
245101,Psychotria sessilis var. hancorniifolia (Benth.) Steyerm.,Psychotria vellosiana Benth.,Psychotria vellosiana Benth.,Palicourea sessilis (Vell.) C.M.Taylor,Palicourea sessilis,Palicourea sessilis subsp. sessilis ,Palicourea sessilis
245113,Psychotria siccorubra Dwyer,Psychotria ostreophora (Wernham) C.M.Taylor,Psychotria ostreophora (Wernham) C.M.Taylor,Palicourea ostreophora (Wernham) Borhidi,Palicourea ostreophora,Palicourea siccorubra (Dwyer) Borhidi,Palicourea siccorubra
245144,Psychotria sodiroi Standl.,Palicourea hazenii (Standl.) Borhidi,Palicourea hazenii (Standl.) Borhidi,Palicourea hazenii (Standl.) Borhidi,Palicourea hazenii,Palicourea hazenii subsp. hazenii ,Palicourea hazenii
245149,Psychotria solfiana K.Krause,Psychotria bifaria Hiern,Psychotria bifaria Hiern,Psychotria bifaria Hiern,Psychotria bifaria,Psychotria solfiana K.Krause,Psychotria solfiana
245168,Asperula minor Gray,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica,Cynanchica pyrenaica subsp. cynanchica (L.) P.Caputo & Del Guacchio,Cynanchica pyrenaica
245218,Psychotria stipulata Hemsl.,Psychotria costivenia Griseb.,Psychotria costivenia Griseb.,Psychotria costivenia Griseb.,Psychotria costivenia,Psychotria costivenia subsp. costivenia ,Psychotria costivenia
245228,Asperula multiflora Lapeyr.,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica,Cynanchica pyrenaica subsp. cynanchica (L.) P.Caputo & Del Guacchio,Cynanchica pyrenaica
245297,Psychotria sylvana Pers.,Geophila repens (L.) I.M.Johnst.,Geophila repens (L.) I.M.Johnst.,Geophila repens (L.) I.M.Johnst.,Geophila repens,Geophila herbacea (Jacq.) K.Schum.,Geophila herbacea
245326,Psychotria tatei Standl.,Palicourea toroi Standl.,Palicourea toroi Standl.,Palicourea toroi Standl.,Palicourea toroi,Palicourea tatei (Standl.) Delprete & J.H.Kirkbr.,Palicourea tatei
245373,Psychotria thwaitesii var. zeylanica Hook.f.,Psychotria nigra (Gaertn.) Alston,Psychotria nigra (Gaertn.) Alston,Psychotria nigra (Gaertn.) Alston,Psychotria nigra,Psychotria nigra var. nigra ,Psychotria nigra
245383,Psychotria tobagensis Urb.,Psychotria guianensis (Aubl.) Rusby,Psychotria guianensis (Aubl.) Rusby,Palicourea guianensis Aubl.,Palicourea guianensis,Psychotria pedunculosa Rich.,Psychotria pedunculosa
245395,Psychotria torresiana Standl.,Psychotria goldmanii Standl.,Psychotria goldmanii Standl.,Palicourea goldmanii (Standl.) Borhidi,Palicourea goldmanii,Palicourea torresiana (Standl.) Borhidi,Palicourea torresiana
245430,Psychotria trinitensis Urb.,Psychotria guianensis (Aubl.) Rusby,Psychotria guianensis (Aubl.) Rusby,Palicourea guianensis Aubl.,Palicourea guianensis,Psychotria pedunculosa Rich.,Psychotria pedunculosa
245513,Psychotria vaupesana Standl. ex Steyerm.,Palicourea apicata Kunth,Palicourea apicata Kunth,Palicourea apicata Kunth,Palicourea apicata,Palicourea spicata (Kuntze) C.M.Taylor,Palicourea spicata
245518,Psychotria velutipes Müll.Arg.,Psychotria vellosiana Benth.,Psychotria vellosiana Benth.,Palicourea sessilis (Vell.) C.M.Taylor,Palicourea sessilis,Palicourea sessilis subsp. sessilis ,Palicourea sessilis
245548,Psychotria villosa Vell.,Psychotria hoffmannseggiana (Roem. & Schult.) Müll.Arg.,Psychotria hoffmannseggiana (Roem. & Schult.) Müll.Arg.,Palicourea hoffmannseggiana (Roem. & Schult.) Borhidi,Palicourea hoffmannseggiana,Palicourea tenerior (Cham.) Delprete & J.H.Kirkbr.,Palicourea tenerior
245619,Psychotria williamsii Hutch. & Dalziel,Psychotria umbellata Thonn.,Psychotria umbellata Thonn.,Psychotria calva var. calva ,Psychotria calva,Psychotria calva var. cicatricosa O.Lachenaud,Psychotria calva
245666,Psychotrophum herbaceum Crantz,Geophila repens (L.) I.M.Johnst.,Geophila repens (L.) I.M.Johnst.,Geophila repens (L.) I.M.Johnst.,Geophila repens,Geophila herbacea (Jacq.) K.Schum.,Geophila herbacea
245717,Asperula petraea V.I.Krecz. ex Klokov,Asperula tephrocarpa Czern. ex Popov & Chrshan.,Asperula tephrocarpa Czern. ex Popov & Chrshan.,Cynanchica tephrocarpa subsp. tephrocarpa ,Cynanchica tephrocarpa,Cynanchica tephrocarpa subsp. petraea (V.I.Krecz. ex Klokov) P.Caputo & Del Guacchio,Cynanchica tephrocarpa
246186,Asperula rubeola Gratel.,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica,Cynanchica pyrenaica subsp. cynanchica (L.) P.Caputo & Del Guacchio,Cynanchica pyrenaica
246197,Asperula rubeola Lam.,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica,Cynanchica pyrenaica subsp. cynanchica (L.) P.Caputo & Del Guacchio,Cynanchica pyrenaica
246303,Asperula scabra C.Presl,Asperula aristata L.f.,Asperula aristata L.f.,Cynanchica aristata (L.f.) P.Caputo & Del Guacchio,Cynanchica aristata,Cynanchica aristata subsp. scabra (Nyman) P.Caputo & Del Guacchio,Cynanchica aristata
246375,Asperula semiamicta Klokov,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica subsp. cynanchica ,Asperula cynanchica,Cynanchica pyrenaica subsp. cynanchica (L.) P.Caputo & Del Guacchio,Cynanchica pyrenaica
246418,Asperula setulosa Boiss.,Asperula graveolens subsp. graveolens ,Asperula graveolens subsp. graveolens ,Asperula graveolens subsp. graveolens ,Asperula graveolens,Cynanchica setulosa (Boiss.) P.Caputo & Del Guacchio,Cynanchica setulosa
246428,Putoria brevifolia var. demnatensis Litard. & Maire,Plocama brevifolia (Coss. & Durieu ex Pomel) M.Backlund & Thulin,Plocama brevifolia (Coss. & Durieu ex Pomel) M.Backlund & Thulin,Plocama brevifolia (Coss. & Durieu ex Pomel) M.Backlund & Thulin,Plocama brevifolia,Plocama brevifolia subsp. dyris (Jahand. & Maire) Dobignard,Plocama brevifolia
246430,Putoria brevifolia var. tenella (Pomel) Batt.,Plocama brevifolia (Coss. & Durieu ex Pomel) M.Backlund & Thulin,Plocama brevifolia (Coss. & Durieu ex Pomel) M.Backlund & Thulin,Plocama brevifolia (Coss. & Durieu ex Pomel) M.Backlund & Thulin,Plocama brevifolia,Plocama brevifolia subsp. brevifolia ,Plocama brevifolia
246442,Putoria microphylla Pomel,Plocama brevifolia (Coss. & Durieu ex Pomel) M.Backlund & Thulin,Plocama brevifolia (Coss. & Durieu ex Pomel) M.Backlund & Thulin,Plocama brevifolia (Coss. & Durieu ex Pomel) M.Backlund & Thulin,Plocama brevifolia,Plocama brevifolia subsp. brevifolia ,Plocama brevifolia
246443,Putoria tenella Pomel,Plocama brevifolia (Coss. & Durieu ex Pomel) M.Backlund & Thulin,Plocama brevifolia (Coss. & Durieu ex Pomel) M.Backlund & Thulin,Plocama brevifolia (Coss. & Durieu ex Pomel) M.Backlund & Thulin,Plocama brevifolia,Plocama brevifolia subsp. brevifolia ,Plocama brevifolia
