,taxon_name_w_authors,202112_accepted_name_w_author,202212_taxon_name_w_authors,202212_chained_accepted_name_w_author,202212_chained_accepted_species,202212_direct_accepted_name_w_author,202212_direct_accepted_species
616857,Gymnosporia philippinensis S.Vidal,Gymnosporia spinosa (Blanco) Merr. & Rolfe,Gymnosporia spinosa (Blanco) Merr. & Rolfe,Gymnosporia spinosa (Blanco) Merr. & Rolfe,Gymnosporia spinosa,Gymnosporia spinosa var. spinosa ,Gymnosporia spinosa
616879,Gymnosporia saharae Loes. ex Engl.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis,Gymnosporia senegalensis subsp. europaea (Boiss.) Rivas Goday & Rivas Mart.,Gymnosporia senegalensis
616885,Gymnosporia sebertiana Loes.,Denhamia fournieri (Pancher & Sebert) M.P.Simmons,Denhamia fournieri (Pancher & Sebert) M.P.Simmons,Denhamia fournieri (Pancher & Sebert) M.P.Simmons,Denhamia fournieri,Denhamia fournieri subsp. fournieri ,Denhamia fournieri
616887,Gymnosporia senegalensis var. angustifolia Engl. & Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis,Gymnosporia senegalensis var. angustifolia Engl. & Loes.,Gymnosporia senegalensis
616888,Gymnosporia senegalensis f. chartacea Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis,Gymnosporia senegalensis subsp. senegalensis ,Gymnosporia senegalensis
616890,Gymnosporia senegalensis f. coriacea (Guill. & Perr.) Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis,Gymnosporia intermedia Chiov.,Gymnosporia intermedia
616892,Gymnosporia senegalensis var. inermis (A.Rich.) Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis,Gymnosporia intermedia Chiov.,Gymnosporia intermedia
616893,Gymnosporia senegalensis f. macranthogera Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis,Gymnosporia senegalensis subsp. senegalensis ,Gymnosporia senegalensis
616894,Gymnosporia senegalensis f. macrocarpa Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis,Gymnosporia intermedia Chiov.,Gymnosporia intermedia
616895,Gymnosporia senegalensis var. maranguensis Loes.,Gymnosporia heterophylla Loes.,Gymnosporia heterophylla Loes.,Gymnosporia heterophylla Loes.,Gymnosporia heterophylla,Gymnosporia maranguensis Loes.,Gymnosporia maranguensis
616896,Gymnosporia senegalensis var. mildbraedii Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis,Gymnosporia senegalensis subsp. senegalensis ,Gymnosporia senegalensis
616897,Gymnosporia senegalensis f. minor Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis,Gymnosporia senegalensis subsp. senegalensis ,Gymnosporia senegalensis
616898,Gymnosporia senegalensis var. spinosa Engl. ex Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis,Gymnosporia senegalensis subsp. senegalensis ,Gymnosporia senegalensis
616899,Gymnosporia senegalensis var. stuhlmanniana Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis Loes.,Gymnosporia senegalensis,Gymnosporia intermedia Chiov.,Gymnosporia intermedia
616918,Gymnosporia trothae Loes.,Gymnosporia gracilipes Loes.,Gymnosporia gracilipes Loes.,Gymnosporia gracilipes Loes.,Gymnosporia gracilipes,Gymnosporia gracilipes subsp. gracilipes ,Gymnosporia gracilipes
616930,Gymnosporia zanzibarica Loes.,Gymnosporia gracilis Loes.,Gymnosporia gracilis Loes.,Gymnosporia gracilis Loes.,Gymnosporia gracilis,Gymnosporia gracilis subsp. gracilis ,Gymnosporia gracilis
617151,Gypsocallis manipuliflora D.Don,Erica verticillata P.J.Bergius,Erica verticillata P.J.Bergius,Erica verticillata P.J.Bergius,Erica verticillata,Erica manipuliflora Salisb.,Erica manipuliflora
618431,Hallia juncea Otto ex Steud.,Lespedeza juncea (L.f.) Pers.,Lespedeza juncea (L.f.) Pers.,Lespedeza juncea (L.f.) Pers.,Lespedeza juncea,Lespedeza juncea var. juncea (L.f.) Pers.,Lespedeza juncea
618432,Hallia lineata Buch.-Ham. ex Wall.,Flemingia lineata (L.) Roxb. ex W.T.Aiton,Flemingia lineata (L.) Roxb. ex W.T.Aiton,Flemingia lineata (L.) Roxb. ex W.T.Aiton,Flemingia lineata,Flemingia lineata var. lineata (L.) Aiton,Flemingia lineata
618801,Hannoa klaineana Pierre & Engl.,Quassia gabonensis Pierre,Quassia gabonensis Pierre,Odyendea gabunensis (Pierre) Engl.,Odyendea gabunensis,Odyendea klaineana (Pierre) Engl.,Odyendea klaineana
619975,Hedysarum acayucense Sessé & Moc.,Aeschynomene americana L.,Aeschynomene americana L.,Aeschynomene americana L.,Aeschynomene americana,Aeschynomene americana var. americana L.,Aeschynomene americana
619985,Hedysarum ammoxylon (DC.) Spreng.,Indigofera ammoxylon (DC.) Polhill,Indigofera ammoxylon (DC.) Polhill,Indigofera ammoxylon (DC.) Polhill,Indigofera ammoxylon,Indigofera ammoxylum (DC.) Polhill,Indigofera ammoxylum
620003,Hedysarum biflorum Willd.,Cajanus scarabaeoides (L.) Thouars,Cajanus scarabaeoides (L.) Thouars,Cajanus scarabaeoides (L.) Thouars,Cajanus scarabaeoides,Cajanus scarabaeoides var. scarabaeoides ,Cajanus scarabaeoides
620005,Hedysarum bijugum Klein ex Wight & Arn.,Geissaspis cristata Wight & Arn.,Geissaspis cristata Wight & Arn.,Geissaspis cristata Wight & Arn.,Geissaspis cristata,Geissaspis cristata var. cristata ,Geissaspis cristata
620036,Hedysarum congestum Rottler ex Wall.,Dendrolobium triangulare (Retz.) Schindl.,Dendrolobium triangulare (Retz.) Schindl.,Dendrolobium triangulare (Retz.) Schindl.,Dendrolobium triangulare,Dendrolobium triangulare subsp. triangulare (Retz.) Schindl.,Dendrolobium triangulare
620068,Hedysarum exiguum Wall.,Rhynchosia minima (L.) DC.,Rhynchosia minima (L.) DC.,Rhynchosia minima (L.) DC.,Rhynchosia minima,Rhynchosia minima var. minima (L.) DC.,Rhynchosia minima
620078,Hedysarum hamiltonii Spreng.,Alhagi maurorum Medik.,Alhagi maurorum Medik.,Alhagi maurorum Medik.,Alhagi maurorum,Alhagi maurorum var. maurorum ,Alhagi maurorum
620089,Hedysarum inaequale Noronha,Crotalaria retusa L.,Crotalaria retusa L.,Crotalaria retusa L.,Crotalaria retusa,Crotalaria retusa var. retusa L.,Crotalaria retusa
620100,Hedysarum lagocephalum Link,Grona barbata (L.) H.Ohashi & K.Ohashi,Grona barbata (L.) H.Ohashi & K.Ohashi,Grona barbata (L.) H.Ohashi & K.Ohashi,Grona barbata,Grona barbata var. barbata ,Grona barbata
620117,Hedysarum mackete Buch.-Ham. ex Wall.,Dendrolobium triangulare (Retz.) Schindl.,Dendrolobium triangulare (Retz.) Schindl.,Dendrolobium triangulare (Retz.) Schindl.,Dendrolobium triangulare,Dendrolobium triangulare subsp. triangulare (Retz.) Schindl.,Dendrolobium triangulare
620130,Hedysarum nicaraguense Sessé & Moc.,Desmodium orbiculare Schltdl.,Desmodium orbiculare Schltdl.,Desmodium orbiculare Schltdl.,Desmodium orbiculare,Desmodium orbiculare var. orbiculare Schltdl.,Desmodium orbiculare
620133,Hedysarum nudum Rottler ex DC.,Rhynchosia minima (L.) DC.,Rhynchosia minima (L.) DC.,Rhynchosia minima (L.) DC.,Rhynchosia minima,Rhynchosia minima var. minima (L.) DC.,Rhynchosia minima
620134,Hedysarum nutans Graham,Ototropis elegans (DC.) H.Ohashi & K.Ohashi,Ototropis elegans (DC.) H.Ohashi & K.Ohashi,Sunhangia elegans (DC.) H.Ohashi & K.Ohashi,Sunhangia elegans,Sunhangia elegans var. nutans (Graham) H.Ohashi & K.Ohashi,Sunhangia elegans
620140,Hedysarum ornatum Willd.,Onobrychis atropatana Boiss.,Onobrychis atropatana Boiss.,Onobrychis atropatana Boiss.,Onobrychis atropatana,Onobrychis ornata Desv.,Onobrychis ornata
620150,Hedysarum papposum L'Hér. ex DC.,Adesmia papposa (Lag.) DC.,Adesmia papposa (Lag.) DC.,Adesmia papposa (Lag.) DC.,Adesmia papposa,Adesmia papposa var. papposa (Lag.) DC.,Adesmia papposa
620152,Hedysarum pennigerum Lamb. ex DC.,Adesmia papposa (Lag.) DC.,Adesmia papposa (Lag.) DC.,Adesmia papposa (Lag.) DC.,Adesmia papposa,Adesmia papposa var. papposa (Lag.) DC.,Adesmia papposa
620170,Hedysarum radiatum M.Bieb.,Onobrychis radiata (Desf.) M.Bieb.,Onobrychis radiata (Desf.) M.Bieb.,Onobrychis radiata (Desf.) M.Bieb.,Onobrychis radiata,Onobrychis vaginalis C.A.Mey.,Onobrychis vaginalis
620177,Hedysarum rosmarinifolium Noronha,Alysicarpus vaginalis (L.) DC.,Alysicarpus vaginalis (L.) DC.,Alysicarpus vaginalis (L.) DC.,Alysicarpus vaginalis,Alysicarpus vaginalis var. vaginalis (L.) DC.,Alysicarpus vaginalis
620216,Hedysarum versicolor Salisb.,Christia vespertilionis (L.f.) Bakh.f.,Christia vespertilionis (L.f.) Bakh.f.,Christia vespertilionis (L.f.) Bakh.f.,Christia vespertilionis,Christia vespertilionis var. vespertilionis ,Christia vespertilionis
620222,Hedysarum volitans Roxb. ex Wight & Arn.,Christia vespertilionis (L.f.) Bakh.f.,Christia vespertilionis (L.f.) Bakh.f.,Christia vespertilionis (L.f.) Bakh.f.,Christia vespertilionis,Christia vespertilionis var. vespertilionis ,Christia vespertilionis
621182,Helictonema klaineanum Pierre,Helictonema velutinum (Afzel.) R.Wilczek,Helictonema velutinum (Afzel.) R.Wilczek,Helictonema velutinum (Afzel.) R.Wilczek,Helictonema velutinum,Helictonema velutina (Afzel.) R.Wilczek,Helictonema velutina
623827,Heteroloma onobrychoides Desv. ex DC.,Adesmia papposa (Lag.) DC.,Adesmia papposa (Lag.) DC.,Adesmia papposa (Lag.) DC.,Adesmia papposa,Adesmia papposa var. papposa (Lag.) DC.,Adesmia papposa
625699,Hippocratea cymosa De Wild. & T.Durand,Loeseneriella africana (Willd.) R.Wilczek,Loeseneriella africana (Willd.) R.Wilczek,Loeseneriella africana (Willd.) R.Wilczek,Loeseneriella africana,Loeseneriella africana var. africana ,Loeseneriella africana
625707,Hippocratea disperma Vahl,Reissantia indica (Willd.) N.Hallé,Reissantia indica (Willd.) N.Hallé,Reissantia indica (Willd.) N.Hallé,Reissantia indica,Reissantia indica var. indica ,Reissantia indica
625711,Hippocratea euonymoides Vahl,Reissantia indica (Willd.) N.Hallé,Reissantia indica (Willd.) N.Hallé,Reissantia indica (Willd.) N.Hallé,Reissantia indica,Reissantia indica var. indica ,Reissantia indica
625717,Hippocratea fuscescens Kurz,Reissantia indica (Willd.) N.Hallé,Reissantia indica (Willd.) N.Hallé,Reissantia indica (Willd.) N.Hallé,Reissantia indica,Reissantia indica var. indica ,Reissantia indica
625722,Hippocratea gossweileri Exell,Loeseneriella apocynoides (Welw. ex Oliv.) N.Hallé ex J.Raynal,Loeseneriella apocynoides (Welw. ex Oliv.) N.Hallé ex J.Raynal,Loeseneriella apocynoides (Welw. ex Oliv.) N.Hallé ex J.Raynal,Loeseneriella apocynoides,Loeseneriella apocynoides var. apocynoides ,Loeseneriella apocynoides
625729,Hippocratea hasseltiana Miq.,Loeseneriella macrantha (Korth.) A.C.Sm.,Loeseneriella macrantha (Korth.) A.C.Sm.,Loeseneriella macrantha (Korth.) A.C.Sm.,Loeseneriella macrantha,Loeseneriella macrantha var. macrantha ,Loeseneriella macrantha
625745,Hippocratea lobbii M.A.Lawson,Reissantia indica (Willd.) N.Hallé,Reissantia indica (Willd.) N.Hallé,Reissantia indica (Willd.) N.Hallé,Reissantia indica,Reissantia indica var. indica ,Reissantia indica
625771,Hippocratea nigricaulis Ridl.,Loeseneriella macrantha (Korth.) A.C.Sm.,Loeseneriella macrantha (Korth.) A.C.Sm.,Loeseneriella macrantha (Korth.) A.C.Sm.,Loeseneriella macrantha,Loeseneriella macrantha var. macrantha ,Loeseneriella macrantha
625774,Hippocratea obovata Rich.,Salacia multiflora DC.,Salacia multiflora DC.,Salacia multiflora DC.,Salacia multiflora,Salacia multiflora subsp. multiflora ,Salacia multiflora
625778,Hippocratea odorata De Wild.,Loeseneriella africana (Willd.) R.Wilczek,Loeseneriella africana (Willd.) R.Wilczek,Loeseneriella africana (Willd.) R.Wilczek,Loeseneriella africana,Loeseneriella africana var. africana ,Loeseneriella africana
625779,Hippocratea oliveriana Hutch. & M.B.Moss,Apodostigma pallens (Planch. ex Oliv.) R.Wilczek,Apodostigma pallens (Planch. ex Oliv.) R.Wilczek,Apodostigma pallens (Planch. ex Oliv.) R.Wilczek,Apodostigma pallens,Apodostigma pallens var. pallens ,Apodostigma pallens
625785,Hippocratea pallida Craib,Reissantia indica (Willd.) N.Hallé,Reissantia indica (Willd.) N.Hallé,Reissantia indica (Willd.) N.Hallé,Reissantia indica,Reissantia indica var. indica ,Reissantia indica
625793,Hippocratea pentandra Griff.,Reissantia indica (Willd.) N.Hallé,Reissantia indica (Willd.) N.Hallé,Reissantia indica (Willd.) N.Hallé,Reissantia indica,Reissantia indica var. indica ,Reissantia indica
625826,Hippocratea trilobulata Ridl.,Loeseneriella macrantha (Korth.) A.C.Sm.,Loeseneriella macrantha (Korth.) A.C.Sm.,Loeseneriella macrantha (Korth.) A.C.Sm.,Loeseneriella macrantha,Loeseneriella macrantha var. macrantha ,Loeseneriella macrantha
625831,Hippocratea verdickii De Wild.,Apodostigma pallens (Planch. ex Oliv.) R.Wilczek,Apodostigma pallens (Planch. ex Oliv.) R.Wilczek,Apodostigma pallens (Planch. ex Oliv.) R.Wilczek,Apodostigma pallens,Apodostigma pallens var. pallens ,Apodostigma pallens
626554,Hopea aspera de Vriese,Shorea ovalis (Korth.) Blume,Shorea ovalis (Korth.) Blume,Shorea ovalis (Korth.) Blume,Shorea ovalis,Shorea ovalis subsp. ovalis (Korth.) Blume,Shorea ovalis
626557,Hopea balangeran Korth.,Shorea falciferoides Foxw.,Shorea falciferoides Foxw.,Shorea falciferoides Foxw.,Shorea falciferoides,Shorea balangeran (Korth.) Burck,Shorea balangeran
626591,"Hopea exalata W.T.Lin, Y.Y.Yang & Q.S.Hsue",Hopea reticulata Tardieu,Hopea reticulata Tardieu,Hopea reticulata Tardieu,Hopea reticulata,"Hopea exalata W.T.Lin, Y.Y.Yang & Q.S.Hsue",Hopea exalata
626618,"Hopea jianshu Y.K.Yang, S.Z.Yang & D.M.Wang",Hopea chinensis (Merr.) Hand.-Mazz.,Hopea chinensis (Merr.) Hand.-Mazz.,Hopea chinensis (Merr.) Hand.-Mazz.,Hopea chinensis,Hopea mollissima C.Y.Wu,Hopea mollissima
626651,Hopea mollissima C.Y.Wu,Hopea chinensis (Merr.) Hand.-Mazz.,Hopea chinensis (Merr.) Hand.-Mazz.,Hopea chinensis (Merr.) Hand.-Mazz.,Hopea chinensis,Hopea mollissima C.Y.Wu,Hopea mollissima
626701,Hopea siamensis F.Heim,Hopea pierrei Hance,Hopea pierrei Hance,Hopea pierrei Hance,Hopea pierrei,Hopea pedicellata (Brandis) Symington,Hopea pedicellata
626719,Hopea vasta Wall.,Hopea odorata Roxb.,Hopea odorata Roxb.,Hopea odorata Roxb.,Hopea odorata,Hopea odorata var. vasta Wall. ex A.DC.,Hopea odorata
626758,Hornera altissima (Jacq.) Neck.,Mucuna urens (Jacq.) DC.,Mucuna urens (Jacq.) DC.,Mucuna urens (Jacq.) DC.,Mucuna urens,Mucuna urens (L.) Medik.,Mucuna urens
626760,Hornera urens (L.) Neck.,Mucuna urens (Jacq.) DC.,Mucuna urens (Jacq.) DC.,Mucuna urens (Jacq.) DC.,Mucuna urens,Mucuna urens (L.) Medik.,Mucuna urens
627069,Hovea lanigera Lodd. ex Steud.,Hovea longifolia R.Br.,Hovea longifolia R.Br.,Hovea longifolia R.Br.,Hovea longifolia,Hovea pedunculata I.Thomps. & J.H.Ross,Hovea pedunculata
627075,Hovea mucronata A.Cunn. ex G.Don,Hovea longifolia R.Br.,Hovea longifolia R.Br.,Hovea longifolia R.Br.,Hovea longifolia,Hovea apiculata A.Cunn. ex G.Don,Hovea apiculata
627082,Hovea villosa Lindl.,Hovea longifolia R.Br.,Hovea longifolia R.Br.,Hovea longifolia R.Br.,Hovea longifolia,Hovea pannosa A.Cunn. ex Hook.,Hovea pannosa
627831,Huodendron parvifolium H.L.Li,Huodendron biaristatum var. parviflorum (Merr.) Rehder,Huodendron biaristatum var. parviflorum (Merr.) Rehder,Huodendron biaristatum var. parviflorum (Merr.) Rehder,Huodendron biaristatum,Huodendron parvifolium H.L.Li,Huodendron parvifolium
627832,Huodendron siamicum H.R.Fletcher,Styrax porterianus Wall. & G.Don,Styrax porterianus Wall. & G.Don,Styrax porterianus Wall. & G.Don,Styrax porterianus,Huodendron siamicum H.R.Fletcher,Huodendron siamicum
628224,Hydrocotyle alsophila Colenso,Hydrocotyle novae-zeelandiae DC.,Hydrocotyle novae-zeelandiae DC.,Hydrocotyle novae-zeelandiae DC.,Hydrocotyle novae-zeelandiae,Hydrocotyle novae-zeelandiae var. novae-zeelandiae ,Hydrocotyle novae-zeelandiae
628229,Hydrocotyle amoena Colenso,Hydrocotyle novae-zeelandiae DC.,Hydrocotyle novae-zeelandiae DC.,Hydrocotyle novae-zeelandiae DC.,Hydrocotyle novae-zeelandiae,Hydrocotyle novae-zeelandiae var. novae-zeelandiae ,Hydrocotyle novae-zeelandiae
628245,Hydrocotyle brachystachya DC.,Hydrocotyle hirsuta Sw.,Hydrocotyle hirsuta Sw.,Hydrocotyle hirsuta Sw.,Hydrocotyle hirsuta,Hydrocotyle hirsuta var. hirsuta ,Hydrocotyle hirsuta
628255,Hydrocotyle candollei F.Muell.,Hydrocotyle setulosa Hayata,Hydrocotyle setulosa Hayata,Hydrocotyle setulosa Hayata,Hydrocotyle setulosa,Hydrocotyle laxiflora DC.,Hydrocotyle laxiflora
628269,Hydrocotyle communis DC.,Hydrocotyle verticillata Thunb.,Hydrocotyle verticillata Thunb.,Hydrocotyle verticillata Thunb.,Hydrocotyle verticillata,Hydrocotyle verticillata var. verticillata ,Hydrocotyle verticillata
628275,Hydrocotyle confusa H.Wolff,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides,Hydrocotyle sibthorpioides var. sibthorpioides ,Hydrocotyle sibthorpioides
628289,Hydrocotyle densiflora DC.,Hydrocotyle setulosa Hayata,Hydrocotyle setulosa Hayata,Hydrocotyle setulosa Hayata,Hydrocotyle setulosa,Hydrocotyle laxiflora DC.,Hydrocotyle laxiflora
628293,Hydrocotyle dichondrifolia A.Cunn.,Hydrocotyle novae-zeelandiae DC.,Hydrocotyle novae-zeelandiae DC.,Hydrocotyle novae-zeelandiae DC.,Hydrocotyle novae-zeelandiae,Hydrocotyle novae-zeelandiae var. novae-zeelandiae ,Hydrocotyle novae-zeelandiae
628301,Hydrocotyle ecostata Collett & Hemsl.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides,Hydrocotyle sibthorpioides var. sibthorpioides ,Hydrocotyle sibthorpioides
628309,Hydrocotyle fetherstoniana Jenn.,Hydrocotyle verticillata Thunb.,Hydrocotyle verticillata Thunb.,Hydrocotyle verticillata Thunb.,Hydrocotyle verticillata,Hydrocotyle verticillata var. featherstoniana (Jenn.) Mathias,Hydrocotyle verticillata
628317,Hydrocotyle formosana Masam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides,Hydrocotyle sibthorpioides var. batrachium (Hance) Hand.-Mazz. ex R.H.Shan,Hydrocotyle sibthorpioides
628324,Hydrocotyle gracilenta Hook.f.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides,Hydrocotyle sibthorpioides var. sibthorpioides ,Hydrocotyle sibthorpioides
628351,Hydrocotyle intermixta Colenso,Hydrocotyle novae-zeelandiae DC.,Hydrocotyle novae-zeelandiae DC.,Hydrocotyle novae-zeelandiae DC.,Hydrocotyle novae-zeelandiae,Hydrocotyle novae-zeelandiae var. novae-zeelandiae ,Hydrocotyle novae-zeelandiae
628352,Hydrocotyle interrupta Muhl.,Hydrocotyle verticillata Thunb.,Hydrocotyle verticillata Thunb.,Hydrocotyle verticillata Thunb.,Hydrocotyle verticillata,Hydrocotyle verticillata var. verticillata ,Hydrocotyle verticillata
628355,Hydrocotyle involucrata Colenso,Hydrocotyle novae-zelandiae var. involucrata (Colenso) Allan,Hydrocotyle novae-zelandiae var. involucrata (Colenso) Allan,Hydrocotyle novae-zelandiae var. involucrata (Colenso) Allan,Hydrocotyle novae-zelandiae,Hydrocotyle novaezeelandiae var. involucrata (Colenso) Allan,Hydrocotyle novaezeelandiae
628363,Hydrocotyle larranagii M.Hiroe,Centella affinis (Eckl. & Zeyh.) Adamson,Centella affinis (Eckl. & Zeyh.) Adamson,Centella affinis (Eckl. & Zeyh.) Adamson,Centella affinis,Hydrocotyle linearis Larrañaga,Hydrocotyle linearis
628364,Hydrocotyle latisecta Zoll.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides,Hydrocotyle sibthorpioides var. sibthorpioides ,Hydrocotyle sibthorpioides
628388,Hydrocotyle minima Hochst. ex A.Rich.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides,Hydrocotyle sibthorpioides var. sibthorpioides ,Hydrocotyle sibthorpioides
628400,Hydrocotyle muscosa R.Br. ex A.Rich.,Hydrocotyle tripartita R.Br. ex A.Rich.,Hydrocotyle tripartita R.Br. ex A.Rich.,Hydrocotyle tripartita R.Br. ex A.Rich.,Hydrocotyle tripartita,Hydrocotyle muscosa R.Br. ex A.Rich.,Hydrocotyle muscosa
628405,Hydrocotyle nitidula A.Rich.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides,Hydrocotyle sibthorpioides var. sibthorpioides ,Hydrocotyle sibthorpioides
628420,Hydrocotyle peduncularis R.Br. ex A.Rich.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides,Hydrocotyle sibthorpioides var. sibthorpioides ,Hydrocotyle sibthorpioides
628421,Hydrocotyle peduncularis var. gracilenta (Hook.f.) Benth.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides,Hydrocotyle sibthorpioides var. sibthorpioides ,Hydrocotyle sibthorpioides
628424,Hydrocotyle perexigua Hance,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides,Hydrocotyle sibthorpioides var. sibthorpioides ,Hydrocotyle sibthorpioides
628438,Hydrocotyle puncticulata Miq.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides,Hydrocotyle sibthorpioides var. sibthorpioides ,Hydrocotyle sibthorpioides
628450,Hydrocotyle rotundifolia Roxb. ex DC.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides,Hydrocotyle sibthorpioides var. sibthorpioides ,Hydrocotyle sibthorpioides
628465,Hydrocotyle spicata Lam.,Hydrocotyle hirsuta Sw.,Hydrocotyle hirsuta Sw.,Hydrocotyle hirsuta Sw.,Hydrocotyle hirsuta,Hydrocotyle hirsuta var. hirsuta ,Hydrocotyle hirsuta
628466,Hydrocotyle splendens Blume,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides,Hydrocotyle sibthorpioides var. sibthorpioides ,Hydrocotyle sibthorpioides
628480,Hydrocotyle trilobulata Gand.,Hydrocotyle verticillata Thunb.,Hydrocotyle verticillata Thunb.,Hydrocotyle verticillata Thunb.,Hydrocotyle verticillata,Hydrocotyle verticillata var. verticillata ,Hydrocotyle verticillata
628483,Hydrocotyle tripartita var. muscosa (R.Br. ex A.Rich.) Benth.,Hydrocotyle tripartita R.Br. ex A.Rich.,Hydrocotyle tripartita R.Br. ex A.Rich.,Hydrocotyle tripartita R.Br. ex A.Rich.,Hydrocotyle tripartita,Hydrocotyle muscosa R.Br. ex A.Rich.,Hydrocotyle muscosa
628501,Hydrocotyle wilfordii Maxim.,Hydrocotyle ramiflora Maxim.,Hydrocotyle ramiflora Maxim.,Hydrocotyle ramiflora Maxim.,Hydrocotyle ramiflora,Hydrocotyle wilfordii Maxim.,Hydrocotyle wilfordii
628504,Hydrocotyle zollingeri Molk.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides Lam.,Hydrocotyle sibthorpioides,Hydrocotyle sibthorpioides var. sibthorpioides ,Hydrocotyle sibthorpioides
628926,Hymenorebutia leucomalla (Wessner) Buining,Echinopsis aurea Britton & Rose,Echinopsis aurea Britton & Rose,Echinopsis aurea Britton & Rose,Echinopsis aurea,Echinopsis aurea subsp. leucomalla (Wessner) Schlumpb.,Echinopsis aurea
630235,Hypocalyptus sericeus Thunb.,Podalyria sericea (Andrews) R.Br.,Podalyria sericea (Andrews) R.Br.,Podalyria sericea (Andrews) R.Br.,Podalyria sericea,Podalyria leipoldtii L.Bolus ex A.L.Schutte,Podalyria leipoldtii
630375,Hypoglottis purpurea Fourr.,Astragalus hypoglottis L.,Astragalus hypoglottis L.,Astragalus hypoglottis L.,Astragalus hypoglottis,Astragalus hypoglottis subsp. hypoglottis L.,Astragalus hypoglottis
632508,Indigofera angulata Lindl.,Indigofera australis subsp. australis ,Indigofera australis subsp. australis ,Indigofera australis subsp. australis ,Indigofera australis,Indigofera australis var. australis Willd.,Indigofera australis
632514,Indigofera arghawan Royle,Sophora mollis (Royle) Graham ex Baker,Sophora mollis (Royle) Graham ex Baker,Sophora mollis (Royle) Graham ex Baker,Sophora mollis,Sophora mollis subsp. mollis (Royle) Baker,Sophora mollis
632518,Indigofera athrophylla Eckl. & Zeyh.,Indigofera denudata Thunb.,Indigofera denudata Thunb.,Indigofera denudata Thunb.,Indigofera denudata,Indigofera denudata L.f.,Indigofera denudata
632550,Indigofera centrota Eckl. & Zeyh.,Indigofera denudata Thunb.,Indigofera denudata Thunb.,Indigofera denudata Thunb.,Indigofera denudata,Indigofera denudata L.f.,Indigofera denudata
