,taxon_name_w_authors,v10_accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_chained_accepted_species,v13_direct_accepted_name_w_author,v13_direct_accepted_species,v13_chained_accepted_genus,v13_direct_accepted_genus
40337,Hemiandra pungens var. linearis (Benth.) Ostenf.,Hemiandra pungens R.Br.,Hemiandra pungens R.Br.,Hemiandra pungens R.Br.,Hemiandra pungens,Hemiandra linearis Benth.,Hemiandra linearis,Hemiandra,Hemiandra
41113,Homalomena tonkinensis Engl.,Homalomena cochinchinensis Engl.,Homalomena cochinchinensis Engl.,Homalomena occulta (Lour.) Schott,Homalomena occulta,Homalomena tonkinensis Engl.,Homalomena tonkinensis,Homalomena,Homalomena
41924,Iguanura polymorpha var. canina Becc.,Iguanura polymorpha Becc.,Iguanura polymorpha Becc.,Iguanura polymorpha Becc.,Iguanura polymorpha,Iguanura divergens Hodel,Iguanura divergens,Iguanura,Iguanura
43274,Korthalsia scaphigera Mart.,Korthalsia rostrata Blume,Korthalsia rostrata Blume,Korthalsia rostrata Blume,Korthalsia rostrata,Korthalsia laciniosa (Griff.) Mart.,Korthalsia laciniosa,Korthalsia,Korthalsia
43750,Carpodinus parviflora Stapf,Landolphia dulcis var. barteri (Stapf) Pichon,Landolphia dulcis var. barteri (Stapf) Pichon,Landolphia dulcis var. barteri (Stapf) Pichon,Landolphia dulcis,Landolphia parviflora (Stapf) Jongkind,Landolphia parviflora,Landolphia,Landolphia
43757,Carpodinus tenuifolia Pierre ex Stapf,Landolphia dulcis var. dulcis,Landolphia dulcis var. dulcis,Landolphia dulcis var. dulcis,Landolphia dulcis,Landolphia parviflora (Stapf) Jongkind,Landolphia parviflora,Landolphia,Landolphia
43939,Lantana sellowiana f. planifolia Cham.,Lantana montevidensis (Spreng.) Briq.,Lantana montevidensis (Spreng.) Briq.,Lantana montevidensis (Spreng.) Briq.,Lantana montevidensis,Lantana planifolia (Cham.) Briq.,Lantana planifolia,Lantana,Lantana
44684,Lepanthes doloma Luer & R.Vásquez,Lepanthes intonsa Luer,Lepanthes intonsa Luer,Lepanthes intonsa Luer,Lepanthes intonsa,Lepanthes doloma Luer & R.Vásquez,Lepanthes doloma,Lepanthes,Lepanthes
45139,Leptospermum erubescens var. strictum Benth.,Leptospermum erubescens Schauer,Leptospermum erubescens Schauer,Leptospermopsis erubescens (Schauer) Peter G.Wilson,Leptospermopsis erubescens,Leptospermopsis incana (Turcz.) Peter G.Wilson,Leptospermopsis incana,Leptospermopsis,Leptospermopsis
45176,Leptospermum scoparium var. incanum Cackayne,Leptospermum scoparium J.R.Forst. & G.Forst.,Leptospermum scoparium J.R.Forst. & G.Forst.,Leptospermum scoparium J.R.Forst. & G.Forst.,Leptospermum scoparium,Leptospermum hoipolloi f. incanum (Cackayne) de Lange & L.M.H.Schmid,Leptospermum hoipolloi,Leptospermum,Leptospermum
47101,Cromapanax lobatus Grierson,Macropanax dispermus (Blume) Kuntze,Macropanax dispermus (Blume) Kuntze,Macropanax dispermus (Blume) Kuntze,Macropanax dispermus,Macropanax undulatus (Wall. ex G.Don) Seem.,Macropanax undulatus,Macropanax,Macropanax
47892,Cameraria guianensis Aubl.,Malouetia tamaquarina var. tamaquarina,Malouetia tamaquarina var. tamaquarina,Malouetia tamaquarina var. tamaquarina,Malouetia tamaquarina,Malouetia guianensis (Aubl.) Miers,Malouetia guianensis,Malouetia,Malouetia
47895,Malouetia guianensis (Aubl.) Miers,Malouetia tamaquarina var. tamaquarina,Malouetia tamaquarina var. tamaquarina,Malouetia tamaquarina var. tamaquarina,Malouetia tamaquarina,Malouetia guianensis (Aubl.) Miers,Malouetia guianensis,Malouetia,Malouetia
52243,Sideroxylon rugosum var. parviflorum Miq.,Micropholis rugosa (Sw.) Pierre,Micropholis rugosa (Sw.) Pierre,Micropholis rugosa (Sw.) Pierre,Micropholis rugosa,Micropholis melinoniana Pierre,Micropholis melinoniana,Micropholis,Micropholis
52622,Monarda malloryi Gilly,Monarda bartlettii Standl.,Monarda bartlettii Standl.,Monarda bartlettii Standl.,Monarda bartlettii,Monarda malloryi Gilly,Monarda malloryi,Monarda,Monarda
52626,Monarda mexicana Epling,Monarda citriodora var. austromontana (Epling) B.L.Turner,Monarda citriodora var. austromontana (Epling) B.L.Turner,Monarda citriodora var. austromontana (Epling) B.L.Turner,Monarda citriodora,Monarda mexicana Epling,Monarda mexicana,Monarda,Monarda
52712,Madronella modocensis (Greene) Greene,Monardella odoratissima subsp. glauca (Greene) Epling,Monardella odoratissima subsp. glauca (Greene) Epling,Monardella glauca Greene,Monardella glauca,Monardella modocensis Greene,Monardella modocensis,Monardella,Monardella
52713,Monardella ingrata Greene,Monardella odoratissima subsp. glauca (Greene) Epling,Monardella odoratissima subsp. glauca (Greene) Epling,Monardella glauca Greene,Monardella glauca,Monardella odoratissima subsp. parvifolia (Greene) Epling,Monardella odoratissima,Monardella,Monardella
52714,Monardella parvifolia Greene,Monardella odoratissima subsp. glauca (Greene) Epling,Monardella odoratissima subsp. glauca (Greene) Epling,Monardella glauca Greene,Monardella glauca,Monardella odoratissima subsp. parvifolia (Greene) Epling,Monardella odoratissima,Monardella,Monardella
52715,Monardella ovata Greene,Monardella odoratissima subsp. glauca (Greene) Epling,Monardella odoratissima subsp. glauca (Greene) Epling,Monardella glauca Greene,Monardella glauca,Monardella ovata Greene,Monardella ovata,Monardella,Monardella
52716,Monardella rubella Greene,Monardella odoratissima subsp. glauca (Greene) Epling,Monardella odoratissima subsp. glauca (Greene) Epling,Monardella glauca Greene,Monardella glauca,Monardella rubella Greene,Monardella rubella,Monardella,Monardella
52719,Monardella muriculata Greene,Monardella odoratissima subsp. glauca (Greene) Epling,Monardella odoratissima subsp. glauca (Greene) Epling,Monardella glauca Greene,Monardella glauca,Monardella odoratissima subsp. parvifolia (Greene) Epling,Monardella odoratissima,Monardella,Monardella
52720,Monardella modocensis Greene,Monardella odoratissima subsp. glauca (Greene) Epling,Monardella odoratissima subsp. glauca (Greene) Epling,Monardella glauca Greene,Monardella glauca,Monardella modocensis Greene,Monardella modocensis,Monardella,Monardella
53078,Nothomyrcia Kausel,Myrceugenia O.Berg,Myrceugenia O.Berg,Myrceugenia O.Berg,,Nothomyrcia Kausel,,Myrceugenia,Nothomyrcia
55866,Dipladenia tetradenia Rusby,Odontadenia lutea (Vell.) Markgr.,Odontadenia lutea (Vell.) Markgr.,Odontadenia lutea (Vell.) Markgr.,Odontadenia lutea,Mandevilla alexicaca (Mart. ex Stadelm.) J.F.Morales & A.Fuentes,Mandevilla alexicaca,Odontadenia,Mandevilla
55974,Angraecum pescatorianum Lindl.,Oeoniella polystachys (Thouars) Schltr.,Oeoniella polystachys (Thouars) Schltr.,Oeoniella polystachys (Thouars) Schltr.,Oeoniella polystachys,Listrostachys pertusa (Lindl.) Rchb.f.,Listrostachys pertusa,Oeoniella,Listrostachys
56826,Ophrys aranifera var. pseudospeculum (DC.) Coss.,Ophrys lutea subsp. lutea,Ophrys lutea subsp. lutea,Ophrys lutea subsp. lutea,Ophrys lutea,Ophrys × pseudospeculum DC.,Ophrys × pseudospeculum,Ophrys,Ophrys
56832,Ophrys aranifera subsp. pseudospeculum (DC.) Corb.,Ophrys lutea subsp. lutea,Ophrys lutea subsp. lutea,Ophrys lutea subsp. lutea,Ophrys lutea,Ophrys × pseudospeculum DC.,Ophrys × pseudospeculum,Ophrys,Ophrys
56836,Ophrys aranifera var. flavescens St.-Lag.,Ophrys lutea subsp. lutea,Ophrys lutea subsp. lutea,Ophrys lutea subsp. lutea,Ophrys lutea,Ophrys × pseudospeculum DC.,Ophrys × pseudospeculum,Ophrys,Ophrys
56842,Ophrys lutea subsp. pseudospeculum (DC.) Kerguélen,Ophrys lutea subsp. lutea,Ophrys lutea subsp. lutea,Ophrys lutea subsp. lutea,Ophrys lutea,Ophrys × pseudospeculum DC.,Ophrys × pseudospeculum,Ophrys,Ophrys
57528,Clitandra longituba Wernham,Orthopichonia indeniensis (A.Chev.) H.Huber,Orthopichonia indeniensis (A.Chev.) H.Huber,Orthopichonia indeniensis (A.Chev.) H.Huber,Orthopichonia indeniensis,Orthopichonia visciflua (K.Schum. ex Hallier f.) Vonk,Orthopichonia visciflua,Orthopichonia,Orthopichonia
59376,Biermannia aurantiaca (J.J.Sm.) R.Rice,Pennilabium aurantiacum J.J.Sm.,Pennilabium aurantiacum J.J.Sm.,Pennilabium aurantiacum J.J.Sm.,Pennilabium aurantiacum,Pennilabium angraecum (Ridl.) J.J.Sm.,Pennilabium angraecum,Pennilabium,Pennilabium
59743,Phalaenopsis violacea var. schroederiana Rchb.f.,Phalaenopsis × gersenii (Teijsm. & Binn.) Rolfe,Phalaenopsis × gersenii (Teijsm. & Binn.) Rolfe,Phalaenopsis × gersenii (Teijsm. & Binn.) Rolfe,Phalaenopsis × gersenii,Phalaenopsis × singuliflora J.J.Sm.,Phalaenopsis × singuliflora,Phalaenopsis,Phalaenopsis
60315,Eria matthewsii Rchb.f.,Phreatia inversa Schltr.,Phreatia inversa Schltr.,Phreatia inversa Schltr.,Phreatia inversa,Phreatia matthewsii Rchb.f.,Phreatia matthewsii,Phreatia,Phreatia
60378,Phyllanthodendron Hemsl.,Phyllanthus L.,Phyllanthus L.,Phyllanthus L.,,Glochidion J.R.Forst. & G.Forst.,,Phyllanthus,Glochidion
62098,"Platanthera lesbiaca Devillers-Tersch., Devillers, Dedroog, Baeten & Flausch",Platanthera chlorantha (Custer) Rchb.,Platanthera chlorantha (Custer) Rchb.,Platanthera chlorantha (Custer) Rchb.,Platanthera chlorantha,Platanthera holmboei H.Lindb.,Platanthera holmboei,Platanthera,Platanthera
62115,Habenaria ciliaris var. alba (Michx.) Morong,Platanthera ciliaris (L.) Lindl.,Platanthera ciliaris (L.) Lindl.,Platanthera ciliaris (L.) Lindl.,Platanthera ciliaris,Platanthera blephariglottis var. blephariglottis,Platanthera blephariglottis,Platanthera,Platanthera
64546,Premna nana Collett & Hemsl.,Premna herbacea Roxb.,Premna herbacea Roxb.,Premna herbacea Roxb.,Premna herbacea,Premna nana Collett & Hemsl.,Premna nana,Premna,Premna
66592,Uragoga multinervata De Wild.,Psychotria peduncularis var. peduncularis,Psychotria peduncularis var. peduncularis,Psychotria peduncularis var. peduncularis,Psychotria peduncularis,Psychotria mildbraedii (K.Krause) O.Lachenaud,Psychotria mildbraedii,Psychotria,Psychotria
66595,Uragoga pobeguinii De Wild.,Psychotria peduncularis var. peduncularis,Psychotria peduncularis var. peduncularis,Psychotria peduncularis var. peduncularis,Psychotria peduncularis,Psychotria mildbraedii (K.Krause) O.Lachenaud,Psychotria mildbraedii,Psychotria,Psychotria
66597,Uragoga seretii De Wild.,Psychotria peduncularis var. peduncularis,Psychotria peduncularis var. peduncularis,Psychotria peduncularis var. peduncularis,Psychotria peduncularis,Psychotria mildbraedii (K.Krause) O.Lachenaud,Psychotria mildbraedii,Psychotria,Psychotria
66605,Uragoga gumola De Wild.,Psychotria peduncularis var. peduncularis,Psychotria peduncularis var. peduncularis,Psychotria peduncularis var. peduncularis,Psychotria peduncularis,Psychotria mildbraedii (K.Krause) O.Lachenaud,Psychotria mildbraedii,Psychotria,Psychotria
66618,Uragoga densifolia De Wild.,Psychotria peduncularis var. peduncularis,Psychotria peduncularis var. peduncularis,Psychotria peduncularis var. peduncularis,Psychotria peduncularis,Psychotria mildbraedii (K.Krause) O.Lachenaud,Psychotria mildbraedii,Psychotria,Psychotria
67269,Actinophloeus hospitus Burret,Ptychosperma macarthurii (H.Wendl. ex H.J.Veitch) H.Wendl. ex Hook.f.,Ptychosperma macarthurii (H.Wendl. ex H.J.Veitch) H.Wendl. ex Hook.f.,Ptychosperma propinquum (Becc.) Becc. ex Martelli,Ptychosperma propinquum,Ptychosperma cuneatum (Burret) Burret,Ptychosperma cuneatum,Ptychosperma,Ptychosperma
67280,Drymophloeus propinquus var. keiensis Becc.,Ptychosperma propinquum (Becc.) Becc. ex Martelli,Ptychosperma propinquum (Becc.) Becc. ex Martelli,Ptychosperma propinquum (Becc.) Becc. ex Martelli,Ptychosperma propinquum,Ptychosperma keiense (Becc.) Becc. ex Martelli,Ptychosperma keiense,Ptychosperma,Ptychosperma
67282,Ptychosperma keiense (Becc.) Becc. ex Martelli,Ptychosperma propinquum (Becc.) Becc. ex Martelli,Ptychosperma propinquum (Becc.) Becc. ex Martelli,Ptychosperma propinquum (Becc.) Becc. ex Martelli,Ptychosperma propinquum,Ptychosperma keiense (Becc.) Becc. ex Martelli,Ptychosperma keiense,Ptychosperma,Ptychosperma
67616,Quercus cypri Kotschy ex A.DC.,Quercus canariensis Willd.,Quercus canariensis Willd.,Quercus canariensis Willd.,Quercus canariensis,Quercus infectoria subsp. veneris (A.Kern.) Meikle,Quercus infectoria,Quercus,Quercus
67885,Quercus semiserrata var. mannii Hook.f.,Quercus gemelliflora Blume,Quercus gemelliflora Blume,Quercus gemelliflora Blume,Quercus gemelliflora,Quercus semiserrata var. mannii Hook.f.,Quercus semiserrata,Quercus,Quercus
68100,Quercus bellota Colmeiro & E.Boutelou,Quercus ilex L.,Quercus ilex L.,Quercus ilex L.,Quercus ilex,Quercus rotundifolia Lam.,Quercus rotundifolia,Quercus,Quercus
68295,Quercus neoplatyphylla A.Camus,Quercus magnoliifolia Née,Quercus magnoliifolia Née,Quercus magnoliifolia Née,Quercus magnoliifolia,Quercus neoplatyphylla A.Camus,Quercus neoplatyphylla,Quercus,Quercus
68298,Quercus platyphylla E.F.Warb.,Quercus magnoliifolia Née,Quercus magnoliifolia Née,Quercus magnoliifolia Née,Quercus magnoliifolia,Quercus neoplatyphylla A.Camus,Quercus neoplatyphylla,Quercus,Quercus
68512,Quercus pedunculata f. longipedunculata Cout.,Quercus petraea subsp. petraea,Quercus petraea subsp. petraea,Quercus petraea subsp. petraea,Quercus petraea,Quercus estremadurensis O.Schwarz,Quercus estremadurensis,Quercus,Quercus
68513,Quercus pedunculata f. brevipedunculata Cout.,Quercus petraea subsp. petraea,Quercus petraea subsp. petraea,Quercus petraea subsp. petraea,Quercus petraea,Quercus × coutinhoi Samp.,Quercus × coutinhoi,Quercus,Quercus
68677,Quercus pubescens var. appenina (Lam.) Wenz.,Quercus pubescens subsp. pubescens,Quercus pubescens subsp. pubescens,Quercus pubescens subsp. pubescens,Quercus pubescens,Quercus robur subsp. robur,Quercus robur,Quercus,Quercus
68887,Quercus appenina Lam.,Quercus pubescens subsp. pubescens,Quercus pubescens subsp. pubescens,Quercus pubescens subsp. pubescens,Quercus pubescens,Quercus robur subsp. robur,Quercus robur,Quercus,Quercus
69197,Quercus lasistana Kotschy ex A.DC.,Quercus robur subsp. robur,Quercus robur subsp. robur,Quercus robur subsp. robur,Quercus robur,Quercus hartwissiana Steven,Quercus hartwissiana,Quercus,Quercus
69688,Rauvolfia macrophylla Stapf,Rauvolfia caffra Sond.,Rauvolfia caffra Sond.,Rauvolfia caffra Sond.,Rauvolfia caffra,Rauvolfia leucopoda K.Schum. ex De Wild. & T.Durand,Rauvolfia leucopoda,Rauvolfia,Rauvolfia
71326,Salvia campanulata var. hirtella E.Peter,Salvia campanulata Wall. ex Benth.,Salvia campanulata Wall. ex Benth.,Salvia campanulata Wall. ex Benth.,Salvia campanulata,Salvia clementiae Pendry & Y.K.Wei,Salvia clementiae,Salvia,Salvia
71353,Salvia menthifolia Ten.,Salvia chamaedryoides Cav.,Salvia chamaedryoides Cav.,Salvia chamaedryoides Cav.,Salvia chamaedryoides,Salvia microphylla Kunth,Salvia microphylla,Salvia,Salvia
73551,Serapias strictiflora subsp. gregaria (Godfery) Kreutz,Serapias olbia Verg.,Serapias olbia Verg.,Serapias olbia Verg.,Serapias olbia,Serapias strictiflora Welw. ex Veiga,Serapias strictiflora,Serapias,Serapias
73552,Serapias olbia var. gregaria (Godfery) E.Nelson,Serapias olbia Verg.,Serapias olbia Verg.,Serapias olbia Verg.,Serapias olbia,Serapias strictiflora Welw. ex Veiga,Serapias strictiflora,Serapias,Serapias
74156,Holtonia Standl.,Simira Aubl.,Simira Aubl.,Simira Aubl.,,Holtonia Standl.,,Simira,Holtonia
75713,Stelis ochreata Lindl.,Stelis lindenii Lindl.,Stelis lindenii Lindl.,Stelis lindenii Lindl.,Stelis lindenii,Stelis ochreata Lindl.,Stelis ochreata,Stelis,Stelis
75769,Stelis sotoana Solano,Stelis purpurascens A.Rich. & Galeotti,Stelis purpurascens A.Rich. & Galeotti,Stelis purpurascens A.Rich. & Galeotti,Stelis purpurascens,Stelis sotoana Solano,Stelis sotoana,Stelis,Stelis
75771,Stelis chiapensis Solano,Stelis purpurascens A.Rich. & Galeotti,Stelis purpurascens A.Rich. & Galeotti,Stelis purpurascens A.Rich. & Galeotti,Stelis purpurascens,Stelis chiapensis Solano,Stelis chiapensis,Stelis,Stelis
76381,Syngonium glaucopetiolatum Croat,Syngonium hoffmannii Schott,Syngonium hoffmannii Schott,Syngonium hoffmannii Schott,Syngonium hoffmannii,Syngonium glaucopetiolatum Croat,Syngonium glaucopetiolatum,Syngonium,Syngonium
76554,Syzygium leptophlebioides Merr. & L.M.Perry,Syzygium branderhorstii Lauterb.,Syzygium branderhorstii Lauterb.,Syzygium branderhorstii Lauterb.,Syzygium branderhorstii,Syzygium leptophlebioides Merr. & L.M.Perry,Syzygium leptophlebioides,Syzygium,Syzygium
76572,Syzygium buxifolium var. verticillatum C.Chen,Syzygium buxifolium Hook. & Arn.,Syzygium buxifolium Hook. & Arn.,Syzygium buxifolium Hook. & Arn.,Syzygium buxifolium,Syzygium verticillatum (C.Chen) G.Y.Li & Z.H.Chen,Syzygium verticillatum,Syzygium,Syzygium
77165,Eugenia tenuiramis Miq.,Syzygium zeylanicum (L.) DC.,Syzygium zeylanicum (L.) DC.,Syzygium zeylanicum (L.) DC.,Syzygium zeylanicum,Eugenia egensis DC.,Eugenia egensis,Syzygium,Eugenia
77171,Eugenia egensis var. tenuiramis (Miq.) O.Berg,Syzygium zeylanicum (L.) DC.,Syzygium zeylanicum (L.) DC.,Syzygium zeylanicum (L.) DC.,Syzygium zeylanicum,Eugenia egensis DC.,Eugenia egensis,Syzygium,Eugenia
77336,Tabernaemontana crispiflora K.Schum.,Tabernaemontana eglandulosa Stapf,Tabernaemontana eglandulosa Stapf,Tabernaemontana eglandulosa Stapf,Tabernaemontana eglandulosa,Tabernaemontana crispiflora K.Schum.,Tabernaemontana crispiflora,Tabernaemontana,Tabernaemontana
77339,Tabernaemontana brachypoda K.Schum.,Tabernaemontana eglandulosa Stapf,Tabernaemontana eglandulosa Stapf,Tabernaemontana eglandulosa Stapf,Tabernaemontana eglandulosa,Tabernaemontana brachypoda K.Schum.,Tabernaemontana brachypoda,Tabernaemontana,Tabernaemontana
77341,Gabunia latifolia Stapf,Tabernaemontana eglandulosa Stapf,Tabernaemontana eglandulosa Stapf,Tabernaemontana eglandulosa Stapf,Tabernaemontana eglandulosa,Tabernaemontana brachypoda K.Schum.,Tabernaemontana brachypoda,Tabernaemontana,Tabernaemontana
77561,Sarcochilus aphyllus Makino,Taeniophyllum glandulosum Blume,Taeniophyllum glandulosum Blume,Taeniophyllum glandulosum Blume,Taeniophyllum glandulosum,Taeniophyllum aphyllum (Makino) Makino,Taeniophyllum aphyllum,Taeniophyllum,Taeniophyllum
77562,Cryptorchis aphylla Makino,Taeniophyllum glandulosum Blume,Taeniophyllum glandulosum Blume,Taeniophyllum glandulosum Blume,Taeniophyllum glandulosum,Taeniophyllum aphyllum (Makino) Makino,Taeniophyllum aphyllum,Taeniophyllum,Taeniophyllum
78241,Teucrium cubense subsp. depressum (Small) E.M.McClint. & Epling,Teucrium cubense Jacq.,Teucrium cubense Jacq.,Teucrium cubense Jacq.,Teucrium cubense,Teucrium depressum Small,Teucrium depressum,Teucrium,Teucrium
78354,Teucrium quadratulum Schreb.,Teucrium marum subsp. marum,Teucrium marum subsp. marum,Teucrium marum subsp. marum,Teucrium marum,Teucrium quadratulum Schreb.,Teucrium quadratulum,Teucrium,Teucrium
78933,Thymus serpyllum f. porcii (Borbás) Lyka,Thymus dacicus Borbás,Thymus dacicus Borbás,Thymus dacicus Borbás,Thymus dacicus,Thymus × porcii Borbás,Thymus × porcii,Thymus,Thymus
78952,Thymus euboeus Halácsy,Thymus dolopicus Formánek,Thymus dolopicus Formánek,Thymus dolopicus Formánek,Thymus dolopicus,Thymus leucotrichus subsp. leucotrichus,Thymus leucotrichus,Thymus,Thymus
80268,Tubella (Luer) Archila,Trichosalpinx Luer,Trichosalpinx Luer,Trichosalpinx Luer,,Karma Karremans,,Trichosalpinx,Karma
80729,Schoenomorphus capitatus Thorel ex Gagnep.,Tropidia curculigoides Lindl.,Tropidia curculigoides Lindl.,Tropidia curculigoides Lindl.,Tropidia curculigoides,Tropidia capitata (Thorel ex Gagnep.) Ormerod,Tropidia capitata,Tropidia,Tropidia
80754,Lazarum A.Hay,Typhonium Schott,Typhonium Schott,Typhonium Schott,,Lazarum A.Hay,,Typhonium,Lazarum
81213,Vanda testacea var. parviflora (Lindl.) M.R.Almeida,Vanda testacea (Lindl.) Rchb.f.,Vanda testacea (Lindl.) Rchb.f.,Vanda testacea (Lindl.) Rchb.f.,Vanda testacea,Vanda parviflora Lindl.,Vanda parviflora,Vanda,Vanda
81216,Vanda parviflora Lindl.,Vanda testacea (Lindl.) Rchb.f.,Vanda testacea (Lindl.) Rchb.f.,Vanda testacea (Lindl.) Rchb.f.,Vanda testacea,Vanda parviflora Lindl.,Vanda parviflora,Vanda,Vanda
82211,Metrosideros pictipetala Blanco,Xanthostemon verus (Roxb.) Peter G.Wilson,Xanthostemon verus (Roxb.) Peter G.Wilson,Xanthostemon verus (Roxb.) Peter G.Wilson,Xanthostemon verus,Decaspermum parviflorum subsp. parviflorum,Decaspermum parviflorum,Xanthostemon,Decaspermum
82854,Cryptophoranthus kautskyi Pabst,Acianthera crinita (Barb.Rodr.) Pridgeon & M.W.Chase,Acianthera crinita (Barb.Rodr.) Pridgeon & M.W.Chase,Acianthera crinita (Barb.Rodr.) Pridgeon & M.W.Chase,Acianthera crinita,Acianthera kautskyi (Pabst) Toscano & E.C.Smidt,Acianthera kautskyi,Acianthera,Acianthera
83018,Restrepia liebmanniana Kraenzl.,Acianthera strupifolia (Lindl.) Pridgeon & M.W.Chase,Acianthera strupifolia (Lindl.) Pridgeon & M.W.Chase,Acianthera strupifolia (Lindl.) Pridgeon & M.W.Chase,Acianthera strupifolia,Andreettaea marginata (Rich.) A.Doucette,Andreettaea marginata,Acianthera,Andreettaea
83556,Carex dessaueri Phil.,Carex banksii var. banksii,Carex banksii var. banksii,Carex banksii var. banksii,Carex banksii,Carex odontolepis Phil.,Carex odontolepis,Carex,Carex
83712,Specklinia minutissima (Luer) Luer,Anathallis barbulata (Lindl.) Pridgeon & M.W.Chase,Anathallis barbulata (Lindl.) Pridgeon & M.W.Chase,Lankesteriana barbulata (Lindl.) Karremans,Lankesteriana barbulata,Lankesteriana minutissima (Luer) Karremans,Lankesteriana minutissima,Lankesteriana,Lankesteriana
83714,Lankesteriana minutissima (Luer) Karremans,Anathallis barbulata (Lindl.) Pridgeon & M.W.Chase,Anathallis barbulata (Lindl.) Pridgeon & M.W.Chase,Lankesteriana barbulata (Lindl.) Karremans,Lankesteriana barbulata,Lankesteriana minutissima (Luer) Karremans,Lankesteriana minutissima,Lankesteriana,Lankesteriana
83719,Pleurothallis nubensis Foldats,Anathallis barbulata (Lindl.) Pridgeon & M.W.Chase,Anathallis barbulata (Lindl.) Pridgeon & M.W.Chase,Lankesteriana barbulata (Lindl.) Karremans,Lankesteriana barbulata,Lankesteriana minima (C.Schweinf.) Karremans,Lankesteriana minima,Lankesteriana,Lankesteriana
83720,Pleurothallis minutissima Luer,Anathallis barbulata (Lindl.) Pridgeon & M.W.Chase,Anathallis barbulata (Lindl.) Pridgeon & M.W.Chase,Lankesteriana barbulata (Lindl.) Karremans,Lankesteriana barbulata,Lankesteriana minutissima (Luer) Karremans,Lankesteriana minutissima,Lankesteriana,Lankesteriana
