,taxon_name_w_authors,201807_accepted_name_w_author,202306_taxon_name_w_authors,202306_chained_accepted_name_w_author,202306_chained_accepted_species,202306_direct_accepted_name_w_author,202306_direct_accepted_species
661126,Hypnum demissum Wilson,Sematophyllum subpinnatum (Brid.) E. Britton,Sematophyllum subpinnatum (Brid.) E. Britton,"Brittonodoxa subpinnata (Brid.) W.R. Buck, P.E.A.S. Câmara & Carv.-Silva",Brittonodoxa subpinnata,Sematophyllum demissum (Wilson) Mitt.,Sematophyllum demissum
661139,Hypnum depressulum Müll. Hal.,Hypnum pallescens var. protuberans (Brid.) Austin,Hypnum pallescens var. protuberans (Brid.) Austin,Jochenia protuberans (Brid.) Jan Kučera & Ignatov,Jochenia protuberans,"Jochenia pallescens (Hedw.) Hedenäs, Schlesak & D. Quandt",Jochenia pallescens
661141,Hypnum desmiocladum Müll. Hal.,Orthotheciella varia (Hedw.) Ochyra,Orthotheciella varia (Hedw.) Ochyra,Hygroamblystegium varium (Hedw.) Mönk.,Hygroamblystegium varium,Cratoneuropsis chilensis (Lorentz) Ochyra,Cratoneuropsis chilensis
661243,Tetraphis trachypoda (Kindb.) Paris,Tetraphis geniculata Girg. ex Milde,Tetraphis geniculata Girg. ex Milde,Tetraphis geniculata Girg. ex Milde,Tetraphis geniculata,Tetraphis pellucida Hedw.,Tetraphis pellucida
661297,Thamnium assimile Broth.,Thamnobryum rigidum (Mitt.) H. Rob.,Thamnobryum rigidum (Mitt.) H. Rob.,Bryobuckia rigida (Mitt.) Enroth,Bryobuckia rigida,Thamnobryum assimile (Broth.) Sérgio,Thamnobryum assimile
661304,Thamnium campylocladum Müll. Hal.,Porotrichum lancifrons (Hampe) Mitt.,Porotrichum lancifrons (Hampe) Mitt.,Porotrichum lancifrons (Hampe) Mitt.,Porotrichum lancifrons,Porotrichum variabile Hampe,Porotrichum variabile
661357,Thamnium laevinerve Broth.,Thamnobryum subserratum (Hook. ex Harv.) Nog. & Z. Iwats.,Thamnobryum subserratum (Hook. ex Harv.) Nog. & Z. Iwats.,Thamnobryum subserratum (Hook. ex Harv.) Nog. & Z. Iwats.,Thamnobryum subserratum,Thamnobryum neckeroides (Hook.) E. Lawton,Thamnobryum neckeroides
661471,Thuidiopsis hastata (Mitt.) Broth.,Thuidium furfurosum (Hook. f. & Wilson) Reichardt,Thuidium furfurosum (Hook. f. & Wilson) Reichardt,Thuidiopsis furfurosa (Hook. f. & Wilson) M. Fleisch.,Thuidiopsis furfurosa,Thuidiopsis sparsa (Hook. f. & Wilson) Broth.,Thuidiopsis sparsa
661534,Thuidium crenulatum Mitt.,Palamocladium wilkesianum (Sull.) Müll. Hal.,Palamocladium wilkesianum (Sull.) Müll. Hal.,Palamocladium wilkesianum (Sull.) Müll. Hal.,Palamocladium wilkesianum,Pelekium versicolor (Hornsch. ex Müll. Hal.) Touw,Pelekium versicolor
661643,Thuidium nanophyllum Müll. Hal.,Palamocladium wilkesianum (Sull.) Müll. Hal.,Palamocladium wilkesianum (Sull.) Müll. Hal.,Palamocladium wilkesianum (Sull.) Müll. Hal.,Palamocladium wilkesianum,Pelekium versicolor (Hornsch. ex Müll. Hal.) Touw,Pelekium versicolor
661683,Thuidium pseudogracile Kindb.,Haplocladium microphyllum subsp. virginianum (Brid.) Reimers,Haplocladium microphyllum subsp. virginianum (Brid.) Reimers,Haplocladium virginianum (Brid.) Broth.,Haplocladium virginianum,Haplocladium microphyllum (Sw. ex Hedw.) Broth.,Haplocladium microphyllum
661711,Thuidium robustum Cardot,Thuidium delicatulum var. peruvianum (Mitt.) H.A. Crum,Thuidium delicatulum var. peruvianum (Mitt.) H.A. Crum,Thuidium peruvianum Mitt.,Thuidium peruvianum,Thuidium delicatulum (Hedw.) Schimp.,Thuidium delicatulum
661746,Thuidium subpycnothallum Cardot,Thuidium cymbifolium (Dozy & Molk.) Dozy & Molk.,Thuidium cymbifolium (Dozy & Molk.) Dozy & Molk.,Thuidium cymbifolium (Dozy & Molk.) Dozy & Molk.,Thuidium cymbifolium,Thuidium assimile (Mitt.) A. Jaeger,Thuidium assimile
661772,Thuidium valdiviae Broth.,Thuidium furfurosum (Hook. f. & Wilson) Reichardt,Thuidium furfurosum (Hook. f. & Wilson) Reichardt,Thuidiopsis furfurosa (Hook. f. & Wilson) M. Fleisch.,Thuidiopsis furfurosa,Thuidiopsis sparsa (Hook. f. & Wilson) Broth.,Thuidiopsis sparsa
661777,Thuidium venustulum Besch.,Cyrto-hypnum venustulum (Besch.) W.R. Buck & H.A. Crum,Cyrto-hypnum venustulum (Besch.) W.R. Buck & H.A. Crum,Pelekium versicolor (Hornsch. ex Müll. Hal.) Touw,Pelekium versicolor,Pelekium contortulum (Mitt.) Touw,Pelekium contortulum
661785,Thuidium viridiforme Cardot,Thuidium cymbifolium (Dozy & Molk.) Dozy & Molk.,Thuidium cymbifolium (Dozy & Molk.) Dozy & Molk.,Thuidium cymbifolium (Dozy & Molk.) Dozy & Molk.,Thuidium cymbifolium,Thuidium assimile (Mitt.) A. Jaeger,Thuidium assimile
661826,Thyridium subluteum (Müll. Hal.) A. Jaeger,Thyridium luteum Mitt.,Thyridium luteum Mitt.,Mitthyridium luteum (Mitt.) H. Rob.,Mitthyridium luteum,Mitthyridium jungquilianum (Mitt.) H. Rob.,Mitthyridium jungquilianum
661854,Thysanomitrion geniculatum (Müll. Hal.) Broth.,Campylopus richardii Brid.,Campylopus richardii Brid.,Campylopus richardii Brid.,Campylopus richardii,Campylopus umbellatus (Arn.) Paris,Campylopus umbellatus
661879,Thysanomitrion powellii Müll. Hal.,Campylopus richardii Brid.,Campylopus richardii Brid.,Campylopus richardii Brid.,Campylopus richardii,Campylopus umbellatus (Arn.) Paris,Campylopus umbellatus
661979,Tortella goughii Dixon,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Chionoloma bombayense (Müll. Hal.) P. Sollman,Chionoloma bombayense,Chionoloma angustata (Mitt.) M. Menzel,Chionoloma angustata
662002,Tortella mollissima Broth. ex E.B. Bartram,Pseudosymblepharis schimperiana (Paris) H.A. Crum,Pseudosymblepharis schimperiana (Paris) H.A. Crum,Chionoloma angustata (Mitt.) M. Menzel,Chionoloma angustata,"Chionoloma schlimii (Müll. Hal.) M. Alonso, M.J. Cano & J.A. Jiménez",Chionoloma schlimii
662025,Tortella sakuraii Broth.,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Chionoloma bombayense (Müll. Hal.) P. Sollman,Chionoloma bombayense,Chionoloma angustata (Mitt.) M. Menzel,Chionoloma angustata
662031,Tortella subfragilis H.A. Crum & Steere,Pseudosymblepharis schimperiana (Paris) H.A. Crum,Pseudosymblepharis schimperiana (Paris) H.A. Crum,Chionoloma angustata (Mitt.) M. Menzel,Chionoloma angustata,"Chionoloma richardsii (E.B. Bartram) M. Alonso, M.J. Cano & J.A. Jiménez",Chionoloma richardsii
662044,Tortella yuennanensis Broth.,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Chionoloma bombayense (Müll. Hal.) P. Sollman,Chionoloma bombayense,Chionoloma subduriuscula (Müll. Hal.) M. Menzel,Chionoloma subduriuscula
662050,Tortula adusta (Mitt.) Mitt.,Pseudocrossidium hornschuchianum (Schultz) R.H. Zander,Pseudocrossidium hornschuchianum (Schultz) R.H. Zander,Pseudocrossidium hornschuchianum (Schultz) R.H. Zander,Pseudocrossidium hornschuchianum,Pseudocrossidium adustum (Mitt.) M.J. Cano,Pseudocrossidium adustum
662068,Tortula angustata Mitt.,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Chionoloma bombayense (Müll. Hal.) P. Sollman,Chionoloma bombayense,Chionoloma angustata (Mitt.) M. Menzel,Chionoloma angustata
662160,Tortula conferta E.B. Bartram,Syntrichia princeps (De Not.) Mitt.,Syntrichia princeps (De Not.) Mitt.,Syntrichia princeps (De Not.) Mitt.,Syntrichia princeps,Syntrichia magellanica (Mont.) R.H. Zander,Syntrichia magellanica
662163,Tortula consanguinea Thwaites & Mitt.,Barbula javanica Dozy & Molk.,Barbula javanica Dozy & Molk.,Hydrogonium javanicum (Dozy & Molk.) Hilp.,Hydrogonium javanicum,Hydrogonium consanguineum (Thwaites & Mitt.) Hilp.,Hydrogonium consanguineum
662184,Tortula cylindrotheca Mitt.,Trichostomum tenuirostre (Hook. & Taylor) Lindb.,Trichostomum tenuirostre (Hook. & Taylor) Lindb.,"Chionoloma tenuirostre (Hook. & Taylor) M. Alonso, M.J. Cano & J.A. Jiménez",Chionoloma tenuirostre,"Chionoloma cylindrotheca (Mitt.) M. Alonso, M.J. Cano & J.A. Jiménez",Chionoloma cylindrotheca
662193,Tortula dioica R. Br. bis,Tortula rubra Mitt.,Tortula rubra Mitt.,Syntrichia rubra (Mitt.) R.H. Zander,Syntrichia rubra,Syntrichia robusta (Hook. & Grev.) R.H. Zander,Syntrichia robusta
662196,Tortula duriuscula Mitt.,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Chionoloma bombayense (Müll. Hal.) P. Sollman,Chionoloma bombayense,"Chionoloma orthodontum (Müll. Hal.) M. Alonso, M.J. Cano & J.A. Jiménez",Chionoloma orthodontum
662248,Tortula grossiretis Cardot,Syntrichia princeps (De Not.) Mitt.,Syntrichia princeps (De Not.) Mitt.,Syntrichia princeps (De Not.) Mitt.,Syntrichia princeps,Syntrichia magellanica (Mont.) R.H. Zander,Syntrichia magellanica
662255,Tortula heteroneura Cardot,Syntrichia princeps (De Not.) Mitt.,Syntrichia princeps (De Not.) Mitt.,Syntrichia princeps (De Not.) Mitt.,Syntrichia princeps,Syntrichia magellanica (Mont.) R.H. Zander,Syntrichia magellanica
662274,Tortula insulana De Not.,Didymodon vinealis (Brid.) R.H. Zander,Didymodon vinealis (Brid.) R.H. Zander,Vinealobryum vineale (Brid.) R.H. Zander,Vinealobryum vineale,Vinealobryum insulanum (De Not.) R.H. Zander,Vinealobryum insulanum
662295,Papillaria funiformis (Müll. Hal.) Broth.,Papillaria crocea (Hampe) A. Jaeger,Papillaria crocea (Hampe) A. Jaeger,Papillaria crocea (Hampe) A. Jaeger,Papillaria crocea,Papillaria funiformis (Müll. Hal.) Broth.,Papillaria funiformis
662379,Papillaria squamatula Müll. Hal. ex Ångstr.,Cryptopapillaria penicillata (Dozy & Molk.) M. Menzel,Cryptopapillaria penicillata (Dozy & Molk.) M. Menzel,Cryptopapillaria penicillata (Dozy & Molk.) M. Menzel,Cryptopapillaria penicillata,Papillaria laevifolia (Mitt.) Broth.,Papillaria laevifolia
662449,Phascum bulbosum var. pilegerum De Not.,Acaulon triquetrum (Spruce) Müll. Hal.,Acaulon triquetrum (Spruce) Müll. Hal.,Acaulon triquetrum (Spruce) Müll. Hal.,Acaulon triquetrum,Acaulon piligerum (De Not.) Limpr.,Acaulon piligerum
662519,Phascum serratum var. angustifolium Bruch & Schimp.,Ephemerum spinulosum Bruch & Schimp.,Ephemerum spinulosum Bruch & Schimp.,Ephemerum spinulosum Bruch & Schimp.,Ephemerum spinulosum,Ephemerum serratum (Schreb. ex Hedw.) Hampe,Ephemerum serratum
662524,Phascum stoloniferum Dicks. ex Hedw.,Ephemerum serratum (Schreb. ex Hedw.) Hampe,Ephemerum serratum (Schreb. ex Hedw.) Hampe,Ephemerum serratum (Schreb. ex Hedw.) Hampe,Ephemerum serratum,Ephemerum stoloniferum (Dicks. ex Hedw.) L.T. Ellis & M.J. Price,Ephemerum stoloniferum
662570,Philonotis asperifolia Mitt.,Philonotis hastata (Duby) Wijk & Margad.,Philonotis hastata (Duby) Wijk & Margad.,Philonotis hastata (Duby) Wijk & Margad.,Philonotis hastata,Philonotis asperifolia Mitt.,Philonotis asperifolia
662572,Philonotis austrofalcata Broth. & Watts,Philonotis tenuis (Taylor) Reichardt,Philonotis tenuis (Taylor) Reichardt,Philonotis tenuis (Taylor) Reichardt,Philonotis tenuis,Philonotis austrofalcata Broth. & Watts,Philonotis austrofalcata
662585,Philonotis brevifolia Herzog,Philonotis krausei (Müll. Hal.) Broth.,Philonotis krausei (Müll. Hal.) Broth.,Philonotis krausei (Müll. Hal.) Broth.,Philonotis krausei,Philonotis minuta (Taylor) A. Jaeger,Philonotis minuta
662627,Philonotis etessei Broth. & Paris,Philonotis hastata (Duby) Wijk & Margad.,Philonotis hastata (Duby) Wijk & Margad.,Philonotis hastata (Duby) Wijk & Margad.,Philonotis hastata,Philonotis asperifolia Mitt.,Philonotis asperifolia
662634,Philonotis fallax Dism.,Philonotis falcata (Hook.) Mitt.,Philonotis falcata (Hook.) Mitt.,Philonotis falcata (Hook.) Mitt.,Philonotis falcata,Philonotis fontana (Hedw.) Brid.,Philonotis fontana
662715,Philonotis media Bryhn,Philonotis fontana var. capillaris (Lindb.) Lindb.,Philonotis fontana var. capillaris (Lindb.) Lindb.,Philonotis capillaris Lindb.,Philonotis capillaris,Philonotis fontana (Hedw.) Brid.,Philonotis fontana
662740,Philonotis oreadea (Müll. Hal.) Paris,Philonotis uncinata (Schwägr.) Brid.,Philonotis uncinata (Schwägr.) Brid.,Philonotis uncinata (Schwägr.) Brid.,Philonotis uncinata,Philonotis hastata (Duby) Wijk & Margad.,Philonotis hastata
662810,Philonotis speciosa (Griff.) Mitt.,Philonotis turneriana (Schwägr.) Mitt.,Philonotis turneriana (Schwägr.) Mitt.,Philonotis turneriana (Schwägr.) Mitt.,Philonotis turneriana,Philonotis speciosa (Griff.) Mitt.,Philonotis speciosa
662880,Philonotula oreadea Müll. Hal.,Philonotis uncinata (Schwägr.) Brid.,Philonotis uncinata (Schwägr.) Brid.,Philonotis uncinata (Schwägr.) Brid.,Philonotis uncinata,Philonotis hastata (Duby) Wijk & Margad.,Philonotis hastata
662914,Andreaea takakii Sakurai,Didymodon nigrescens (Mitt.) K. Saito,Didymodon nigrescens (Mitt.) K. Saito,Didymodon nigrescens (Mitt.) K. Saito,Didymodon nigrescens,Didymodon subandreaeoides (Kindb.) R.H. Zander,Didymodon subandreaeoides
662942,Anictangium nervosum (P. Beauv.) Brid.,Schistidium apocarpum subsp. gracile (Röhl.) Meyl.,Schistidium apocarpum subsp. gracile (Röhl.) Meyl.,Schistidium trichodon (Brid.) Poelt,Schistidium trichodon,Schistidium apocarpum (Hedw.) Bruch & Schimp.,Schistidium apocarpum
662963,Anisothecium crispum Lindb.,Dicranella crispa (Hedw.) Schimp.,Dicranella crispa (Hedw.) Schimp.,Dicranella crispa (Hedw.) Schimp.,Dicranella crispa,Dicranella schreberiana (Hedw.) Hilf. ex H.A. Crum & L.E. Anderson,Dicranella schreberiana
662968,Anisothecium grevilleanum (Brid.) Arnell & C.E.O. Jensen,Dicranella schreberiana (Hedw.) Hilf. ex H.A. Crum & L.E. Anderson,Dicranella schreberiana (Hedw.) Hilf. ex H.A. Crum & L.E. Anderson,Dicranella schreberiana (Hedw.) Hilf. ex H.A. Crum & L.E. Anderson,Dicranella schreberiana,Dicranella grevilleana (Brid.) Schimp.,Dicranella grevilleana
662973,Anisothecium jamesonii Mitt.,Anisothecium vaginatum (Hook.) Mitt.,Anisothecium vaginatum (Hook.) Mitt.,Dicranella vaginata (Hook.) Cardot,Dicranella vaginata,Dicranella hookeri (Müll. Hal.) Cardot,Dicranella hookeri
663009,Anodon pulvinatus (Hedw.) Rabenh.,Schistidium flaccidum (De Not.) Ochyra,Schistidium flaccidum (De Not.) Ochyra,Schistidium flaccidum (De Not.) Ochyra,Schistidium flaccidum,Grimmia anodon Bruch & Schimp.,Grimmia anodon
663017,Anoectangium angustifolium Mitt.,Anoectangium aestivum (Hedw.) Mitt.,Anoectangium aestivum (Hedw.) Mitt.,Anoectangium aestivum (Hedw.) Mitt.,Anoectangium aestivum,Anoectangium angustifolium Mitt.,Anoectangium angustifolium
663058,Anoectangium harttiae E.B. Bartram,Anomobryum angustirete Broth.,Anomobryum angustirete Broth.,Anomobryum angustirete Broth.,Anomobryum angustirete,Anoectangium aestivum (Hedw.) Mitt.,Anoectangium aestivum
663089,Anoectangium nervosum (P. Beauv.) Schwägr.,Schistidium apocarpum subsp. gracile (Röhl.) Meyl.,Schistidium apocarpum subsp. gracile (Röhl.) Meyl.,Schistidium trichodon (Brid.) Poelt,Schistidium trichodon,Schistidium apocarpum (Hedw.) Bruch & Schimp.,Schistidium apocarpum
663095,Anoectangium peckii (Sull.) Sull. ex Austin,Anoectangium stracheyanum Mitt.,Anoectangium stracheyanum Mitt.,Anoectangium stracheyanum Mitt.,Anoectangium stracheyanum,Anoectangium aestivum (Hedw.) Mitt.,Anoectangium aestivum
663101,Anoectangium pulvinatum (Hedw.) Röhl.,Schistidium flaccidum (De Not.) Ochyra,Schistidium flaccidum (De Not.) Ochyra,Schistidium flaccidum (De Not.) Ochyra,Schistidium flaccidum,Grimmia anodon Bruch & Schimp.,Grimmia anodon
663212,Anomobryum toelzense (Hamm.) Hamm.,Anomobryum filiforme subsp. cuspidatum (J.J. Amann) Loeske,Anomobryum filiforme subsp. cuspidatum (J.J. Amann) Loeske,Bryum bavaricum Warnst.,Bryum bavaricum,"Anomobryum julaceum (Schrad. ex G. Gaertn., B. Mey. & Scherb.) Schimp.",Anomobryum julaceum
663302,Physcomitrium acuminatum Bruch & Schimp.,Physcomitrium eurystomum Sendtn.,Physcomitrium eurystomum Sendtn.,Physcomitrium eurystomum Sendtn.,Physcomitrium eurystomum,Physcomitrium acuminatum Bruch & Schimp.,Physcomitrium acuminatum
663309,Physcomitrium benoistii Thér.,Entosthodon subaloma (Herzog) S.P. Churchill,Entosthodon subaloma (Herzog) S.P. Churchill,Entosthodon subaloma (Herzog) S.P. Churchill,Entosthodon subaloma,Entosthodon laxus (Hook. f. & Wilson) Mitt.,Entosthodon laxus
663431,Pilopogon geniculatus Broth.,Campylopus richardii Brid.,Campylopus richardii Brid.,Campylopus richardii Brid.,Campylopus richardii,Campylopus umbellatus (Arn.) Paris,Campylopus umbellatus
663489,Pilotrichella chrysoneura (Hampe ex Müll. Hal.) A. Jaeger,Orthostichopsis subimbricata (Hampe) Broth.,Orthostichopsis subimbricata (Hampe) Broth.,Orthostichopsis subimbricata (Hampe) Broth.,Orthostichopsis subimbricata,Orthostichopsis tenuis (A. Jaeger) Broth.,Orthostichopsis tenuis
663531,Pilotrichella illecebraria Müll. Hal.,Meteorium illecebraria (Müll. Hal.) Broth.,Meteorium illecebraria (Müll. Hal.) Broth.,Meteorium illecebraria (Müll. Hal.) Broth.,Meteorium illecebraria,Meteorium deppei (Hornsch. ex Müll. Hal.) Mitt.,Meteorium deppei
663555,Pilotrichella longipes (Müll. Hal.) A. Jaeger,Squamidium leucotrichum (Taylor) Broth.,Squamidium leucotrichum (Taylor) Broth.,Squamidium leucotrichum (Taylor) Broth.,Squamidium leucotrichum,Pireella pohlii (Schwägr.) Cardot,Pireella pohlii
663588,Pilotrichella pulchella Schimp. ex Besch.,Orthostichella pentasticha (Brid.) W.R. Buck,Orthostichella pentasticha (Brid.) W.R. Buck,Orthostichidium pentastichum (Brid.) B.H. Allen & Magill,Orthostichidium pentastichum,Orthostichella rigida (Müll. Hal.) B.H. Allen & Magill,Orthostichella rigida
663779,Pilotrichum recurvifolium Hornsch.,Zelometeorium patulum (Hedw.) Manuel,Zelometeorium patulum (Hedw.) Manuel,Zelometeorium patulum (Hedw.) Manuel,Zelometeorium patulum,Zelometeorium recurvifolium (Hornsch.) Manuel,Zelometeorium recurvifolium
663803,Pilotrichum sticticola Müll. Hal.,Squamidium nigricans (Hook.) Broth.,Squamidium nigricans (Hook.) Broth.,Squamidium nigricans (Hook.) Broth.,Squamidium nigricans,Squamidium leucotrichum (Taylor) Broth.,Squamidium leucotrichum
663809,Pilotrichum subrevolutum Müll. Hal.,Hedwigia ciliata (Hedw.) P. Beauv.,Hedwigia ciliata (Hedw.) P. Beauv.,Hedwigia ciliata (Hedw.) P. Beauv.,Hedwigia ciliata,Hedwigia nivalis (Müll. Hal.) Mitt.,Hedwigia nivalis
663896,Pirea papillosula Renauld & Cardot,Pireella pohlii (Schwägr.) Cardot,Pireella pohlii (Schwägr.) Cardot,Pireella pohlii (Schwägr.) Cardot,Pireella pohlii,Pireella papillosula (Renauld & Cardot) Cardot,Pireella papillosula
663916,Pireella panamensis (Cardot & Thér.) Cardot,Pireella filicina (Hedw.) Cardot,Pireella filicina (Hedw.) Cardot,Pireella filicina (Hedw.) Cardot,Pireella filicina,Pterobryon densum Hornsch.,Pterobryon densum
663961,Plagiothecium bellirete Müll. Hal.,Plagiothecium novogranatense (Hampe) Mitt.,Plagiothecium novogranatense (Hampe) Mitt.,Plagiothecium novogranatense (Hampe) Mitt.,Plagiothecium novogranatense,Plagiothecium bellirete Müll. Hal.,Plagiothecium bellirete
664033,Barbula albicuspis Mitt.,Schistidium apocarpum subsp. gracile (Röhl.) Meyl.,Schistidium apocarpum subsp. gracile (Röhl.) Meyl.,Schistidium trichodon (Brid.) Poelt,Schistidium trichodon,Schistidium apocarpum (Hedw.) Bruch & Schimp.,Schistidium apocarpum
664037,Barbula alpina var. inermis Milde,Symphyodon pygmaeus (Broth.) S. He & Snider,Symphyodon pygmaeus (Broth.) S. He & Snider,Symphyodon pygmaeus (Broth.) S. He & Snider,Symphyodon pygmaeus,Syntrichia fragilis (Taylor) Ochyra,Syntrichia fragilis
664039,Barbula altipes Müll. Hal.,Barbula constricta Mitt.,Barbula constricta Mitt.,Didymodon constrictus (Mitt.) K. Saito,Didymodon constrictus,Vinealobryum vineale (Brid.) R.H. Zander,Vinealobryum vineale
664078,Barbula austromuralis Müll. Hal.,Tortula muralis Hedw.,Tortula muralis Hedw.,Tortula muralis Hedw.,Tortula muralis,Syntrichia antarctica (Hampe) R.H. Zander,Syntrichia antarctica
664088,Barbula berteroana Müll. Hal.,Tortula muralis Hedw.,Tortula muralis Hedw.,Tortula muralis Hedw.,Tortula muralis,Tortula platyphylla Mitt.,Tortula platyphylla
664120,Barbula byrdii E.B. Bartram,Didymodon brachyphyllus (Sull.) R.H. Zander,Didymodon brachyphyllus (Sull.) R.H. Zander,Vinealobryum brachyphyllum (Sull.) R.H. Zander,Vinealobryum brachyphyllum,Gertrudiella gelida (Cardot) J.A. Jiménez & M.J. Cano,Gertrudiella gelida
664131,Barbula cancellata Müll. Hal.,Barbula indica (Hook.) Spreng.,Barbula indica (Hook.) Spreng.,Hydrogonium orientale (F. Weber) Jan Kučera,Hydrogonium orientale,Hydrogonium consanguineum (Thwaites & Mitt.) Hilp.,Hydrogonium consanguineum
664145,Barbula chlorophana Stirt.,Schistidium apocarpum subsp. gracile (Röhl.) Meyl.,Schistidium apocarpum subsp. gracile (Röhl.) Meyl.,Schistidium trichodon (Brid.) Poelt,Schistidium trichodon,Schistidium apocarpum (Hedw.) Bruch & Schimp.,Schistidium apocarpum
664156,Barbula closteri Austin,Barbula convoluta Hedw.,Barbula convoluta Hedw.,Streblotrichum convolutum (Hedw.) P. Beauv.,Streblotrichum convolutum,Hydrogonium consanguineum (Thwaites & Mitt.) Hilp.,Hydrogonium consanguineum
664157,Barbula commutata Jur.,Barbula convoluta Hedw.,Barbula convoluta Hedw.,Streblotrichum convolutum (Hedw.) P. Beauv.,Streblotrichum convolutum,Streblotrichum commutatum (Jur.) Hilp.,Streblotrichum commutatum
664167,Barbula constricta var. flexicuspis P.C. Chen,Didymodon vinealis (Brid.) R.H. Zander,Didymodon vinealis (Brid.) R.H. Zander,Vinealobryum vineale (Brid.) R.H. Zander,Vinealobryum vineale,Didymodon constrictus (Mitt.) K. Saito,Didymodon constrictus
664173,Barbula corticicola Renauld & Cardot,Oxystegus soulae (Müll. Hal.) Wijk & Margad.,Oxystegus soulae (Müll. Hal.) Wijk & Margad.,Trichostomum soulae (Müll. Hal.) R.H. Zander,Trichostomum soulae,"Chionoloma orthodontum (Müll. Hal.) M. Alonso, M.J. Cano & J.A. Jiménez",Chionoloma orthodontum
664186,Barbula cruegeri Sond. ex Müll. Hal.,Barbula indica (Hook.) Spreng.,Barbula indica (Hook.) Spreng.,Hydrogonium orientale (F. Weber) Jan Kučera,Hydrogonium orientale,Hydrogonium cruegeri (Sond. ex Müll. Hal.) Jan Kučera,Hydrogonium cruegeri
664216,Barbula dioica (R. Br. bis) Paris,Tortula rubra Mitt.,Tortula rubra Mitt.,Syntrichia rubra (Mitt.) R.H. Zander,Syntrichia rubra,Syntrichia robusta (Hook. & Grev.) R.H. Zander,Syntrichia robusta
664229,Barbula edanoi Broth.,Hydrogonium consanguineum (Thwaites & Mitt.) Hilp.,Hydrogonium consanguineum (Thwaites & Mitt.) Hilp.,Hydrogonium consanguineum (Thwaites & Mitt.) Hilp.,Hydrogonium consanguineum,Hydrogonium javanicum (Dozy & Molk.) Hilp.,Hydrogonium javanicum
664270,Barbula flexicaulis Müll. Hal.,Schistidium apocarpum (Hedw.) Bruch & Schimp.,Schistidium apocarpum (Hedw.) Bruch & Schimp.,Schistidium apocarpum (Hedw.) Bruch & Schimp.,Schistidium apocarpum,Schistidium flexicaule (Müll. Hal.) Ochyra,Schistidium flexicaule
664284,Barbula fusca Müll. Hal.,Didymodon vinealis (Brid.) R.H. Zander,Didymodon vinealis (Brid.) R.H. Zander,Vinealobryum vineale (Brid.) R.H. Zander,Vinealobryum vineale,Gertrudiella fusca (Müll. Hal.) J.A. Jiménez & M.J. Cano,Gertrudiella fusca
664412,Barbula linearifolia Paris,Barbula calcarea Thér.,Barbula calcarea Thér.,Bryoerythrophyllum calcareum (Thér.) R.H. Zander,Bryoerythrophyllum calcareum,Syntrichia phaea (Hook. f. & Wilson) R.H. Zander,Syntrichia phaea
664425,Barbula luehmannii Broth. & Geh.,Didymodon vinealis (Brid.) R.H. Zander,Didymodon vinealis (Brid.) R.H. Zander,Vinealobryum vineale (Brid.) R.H. Zander,Vinealobryum vineale,Gertrudiella torquata (Taylor) J.A. Jiménez & M.J. Cano,Gertrudiella torquata
664436,Barbula magnifolia Müll. Hal.,Barbula constricta Mitt.,Barbula constricta Mitt.,Didymodon constrictus (Mitt.) K. Saito,Didymodon constrictus,Vinealobryum vineale (Brid.) R.H. Zander,Vinealobryum vineale
664466,Barbula montenegrina Breidl. & Szyszył.,Tortula lingulata Lindb.,Tortula lingulata Lindb.,Tortula lingulata Lindb.,Tortula lingulata,Tortula muralis Hedw.,Tortula muralis
664487,Barbula nipponica Nog.,Didymodon constrictus (Mitt.) K. Saito,Didymodon constrictus (Mitt.) K. Saito,Didymodon constrictus (Mitt.) K. Saito,Didymodon constrictus,Vinealobryum vineale (Brid.) R.H. Zander,Vinealobryum vineale
664498,Barbula obscuriretis Dixon,Barbula javanica Dozy & Molk.,Barbula javanica Dozy & Molk.,Hydrogonium javanicum (Dozy & Molk.) Hilp.,Hydrogonium javanicum,Hydrogonium consanguineum (Thwaites & Mitt.) Hilp.,Hydrogonium consanguineum
664506,Barbula olivacea (Besch. ex Mitt.) Besch.,Didymodon brachyphyllus (Sull.) R.H. Zander,Didymodon brachyphyllus (Sull.) R.H. Zander,Vinealobryum brachyphyllum (Sull.) R.H. Zander,Vinealobryum brachyphyllum,Didymodon tectorum (Müll. Hal.) K. Saito,Didymodon tectorum
