,taxon_name_w_authors,v11_accepted_name_w_author,v12_taxon_name_w_authors,v12_chained_accepted_name_w_author,v12_chained_accepted_species,v12_direct_accepted_name_w_author,v12_direct_accepted_species
719268,Sisymbrium austriacum var. erysimifolium (Pourr.) DC.,Sisymbrium chrysanthum Jord.,Sisymbrium chrysanthum Jord.,Sisymbrium chrysanthum Jord.,Sisymbrium chrysanthum,Sisymbrium austriacum Jacq.,Sisymbrium austriacum
720636,Sarcocornia fruticosa var. deflexa (Rouy) Lahondere & Gamisans,Salicornia fruticosa (L.) L.,Salicornia fruticosa (L.) L.,Salicornia fruticosa (L.) L.,Salicornia fruticosa,Salicornia alpini subsp. alpini,Salicornia alpini
721348,Anacampseros caerulescens Timb.-Lagr.,Sedum caeruleum L.,Sedum caeruleum L.,Sedum caeruleum L.,Sedum caeruleum,Hylotelephium maximum subsp. maximum,Hylotelephium maximum
721673,Salsola pseudotragus (Beck) Iljin,Salsola tragus L.,Salsola tragus L.,Salsola tragus L.,Salsola tragus,Salsola australis R.Br.,Salsola australis
722277,Silene ajanensis subsp. villosula (Trautv.) Vorosch.,Silene ajanensis (Regel & Tiling) Vorosch.,Silene ajanensis (Regel & Tiling) Vorosch.,Silene ajanensis (Regel & Tiling) Vorosch.,Silene ajanensis,Silene villosula (Trautv.) V.V.Petrovsky & Elven,Silene villosula
723214,Melandrium apetalum var. vegetum Popov,Silene wahlbergella Chowdhuri,Silene wahlbergella Chowdhuri,Silene wahlbergella Chowdhuri,Silene wahlbergella,Silene uralensis subsp. uralensis,Silene uralensis
723486,Silene vulgaris f. microphylla (Boiss.) Váczy,Silene microphylla Boiss.,Silene microphylla Boiss.,Silene microphylla Boiss.,Silene microphylla,Silene vulgaris subsp. megalosperma (Sartori ex Heldr.) Hayek,Silene vulgaris
725199,Jussiaea peruviana var. hassleriana (Chodat) H.Lév.,Ludwigia peruviana (L.) H.Hara,Ludwigia peruviana (L.) H.Hara,Ludwigia peruviana (L.) H.Hara,Ludwigia peruviana,Ludwigia hassleriana (Chodat) Ramamoorthy,Ludwigia hassleriana
725285,Jussiaea myrtifolia var. lanceolata (Cambess.) Micheli,Ludwigia sericea (Cambess.) H.Hara,Ludwigia sericea (Cambess.) H.Hara,Ludwigia sericea (Cambess.) H.Hara,Ludwigia sericea,Ludwigia irwinii Ramamoorthy,Ludwigia irwinii
725930,Thomasia hexandra S.Moore,Lysiosepalum involucratum (Turcz.) Druce,Lysiosepalum involucratum (Turcz.) Druce,Lysiosepalum involucratum (Turcz.) Druce,Lysiosepalum involucratum,Lysiosepalum hexandrum (S.Moore) S.Moore,Lysiosepalum hexandrum
725931,Lysiosepalum hexandrum (S.Moore) S.Moore,Lysiosepalum involucratum (Turcz.) Druce,Lysiosepalum involucratum (Turcz.) Druce,Lysiosepalum involucratum (Turcz.) Druce,Lysiosepalum involucratum,Lysiosepalum hexandrum (S.Moore) S.Moore,Lysiosepalum hexandrum
726638,Lamourouxia stenoglossa Hunnewell & L.B.Sm.,Lamourouxia xalapensis Kunth,Lamourouxia xalapensis Kunth,Lamourouxia xalapensis Kunth,Lamourouxia xalapensis,Lamourouxia stenoglossa Hunnewell & L.B.Sm.,Lamourouxia stenoglossa
727806,Vanieria fruticosa (Roxb.) Chun,Maclura cochinchinensis (Lour.) Corner,Maclura cochinchinensis (Lour.) Corner,Maclura cochinchinensis (Lour.) Corner,Maclura cochinchinensis,Maclura fruticosa (Roxb.) Corner,Maclura fruticosa
728668,Malvastrum fragrans Eastw.,Malacothamnus jonesii (Munz) Kearney,Malacothamnus jonesii (Munz) Kearney,Malacothamnus jonesii (Munz) Kearney,Malacothamnus jonesii,Malacothamnus niveus (Eastw.) Kearney,Malacothamnus niveus
728669,Malvastrum gracile Eastw.,Malacothamnus jonesii (Munz) Kearney,Malacothamnus jonesii (Munz) Kearney,Malacothamnus jonesii (Munz) Kearney,Malacothamnus jonesii,Malacothamnus gracilis (Eastw.) Kearney,Malacothamnus gracilis
728672,Malacothamnus gracilis (Eastw.) Kearney,Malacothamnus jonesii (Munz) Kearney,Malacothamnus jonesii (Munz) Kearney,Malacothamnus jonesii (Munz) Kearney,Malacothamnus jonesii,Malacothamnus gracilis (Eastw.) Kearney,Malacothamnus gracilis
728681,Malvastrum hallii Eastw.,Malacothamnus fasciculatus (Nutt.) Greene,Malacothamnus fasciculatus (Nutt.) Greene,Malacothamnus fasciculatus (Nutt.) Greene,Malacothamnus fasciculatus,Malacothamnus hallii (Eastw.) Kearney,Malacothamnus hallii
728683,Malvastrum mendocinense Eastw.,Malacothamnus fasciculatus (Nutt.) Greene,Malacothamnus fasciculatus (Nutt.) Greene,Malacothamnus fasciculatus (Nutt.) Greene,Malacothamnus fasciculatus,Malacothamnus mendocinensis (Eastw.) Kearney,Malacothamnus mendocinensis
728688,Sphaeralcea fasciculata var. elmeri Jeps.,Malacothamnus fasciculatus (Nutt.) Greene,Malacothamnus fasciculatus (Nutt.) Greene,Malacothamnus fasciculatus (Nutt.) Greene,Malacothamnus fasciculatus,Malacothamnus hallii (Eastw.) Kearney,Malacothamnus hallii
728691,Malacothamnus mendocinensis (Eastw.) Kearney,Malacothamnus fasciculatus (Nutt.) Greene,Malacothamnus fasciculatus (Nutt.) Greene,Malacothamnus fasciculatus (Nutt.) Greene,Malacothamnus fasciculatus,Malacothamnus mendocinensis (Eastw.) Kearney,Malacothamnus mendocinensis
728692,Malacothamnus nuttallii Abrams,Malacothamnus fasciculatus (Nutt.) Greene,Malacothamnus fasciculatus (Nutt.) Greene,Malacothamnus fasciculatus (Nutt.) Greene,Malacothamnus fasciculatus,Malacothamnus nuttallii Abrams,Malacothamnus nuttallii
728695,Malveopsis arcuata Greene,Malacothamnus fasciculatus (Nutt.) Greene,Malacothamnus fasciculatus (Nutt.) Greene,Malacothamnus fasciculatus (Nutt.) Greene,Malacothamnus fasciculatus,Malacothamnus arcuatus (Greene) Greene,Malacothamnus arcuatus
730190,Brunellia quadrilocularis Hook. & Arn.,Melicope quadrangularis (H.St.John & E.P.Hume) T.G.Hartley & B.C.Stone,Melicope quadrangularis (H.St.John & E.P.Hume) T.G.Hartley & B.C.Stone,Melicope quadrangularis (H.St.John & E.P.Hume) T.G.Hartley & B.C.Stone,Melicope quadrangularis,Melicope quadrilocularis (Hook. & Arn.) T.G.Hartley,Melicope quadrilocularis
730329,Matayba sororopaniana Steyerm.,Matayba spruceana (Benth.) Radlk.,Matayba spruceana (Benth.) Radlk.,Matayba spruceana (Benth.) Radlk.,Matayba spruceana,Matayba inelegans Radlk.,Matayba inelegans
730340,Cupania laevigata Miq.,Matayba guianensis Aubl.,Matayba guianensis Aubl.,Matayba guianensis Aubl.,Matayba guianensis,Matayba laevigata Radlk.,Matayba laevigata
730363,Cupania laevigata Rich.,Matayba guianensis Aubl.,Matayba guianensis Aubl.,Matayba guianensis Aubl.,Matayba guianensis,Matayba arborescens (Aubl.) Radlk.,Matayba arborescens
731656,Trichilia lobulata C.DC.,Trichilia pallens C.DC.,Trichilia pallens C.DC.,Trichilia pallens C.DC.,Trichilia pallens,Trichilia pallida Sw.,Trichilia pallida
731667,Trichilia polyneura C.DC.,Trichilia reticulata P.Wilson,Trichilia reticulata P.Wilson,Trichilia reticulata P.Wilson,Trichilia reticulata,Trichilia septentrionalis C.DC.,Trichilia septentrionalis
733069,Thomasia paniculata Lindl.,Thomasia pauciflora Lindl.,Thomasia pauciflora Lindl.,Thomasia pauciflora Lindl.,Thomasia pauciflora,Thomasia paniculata Lindl.,Thomasia paniculata
733696,Ranunculus elbrusensis f. bungeanus (Boiss.) Parsa,Ranunculus elbrusensis Boiss.,Ranunculus elbrusensis Boiss.,Ranunculus elbrusensis Boiss.,Ranunculus elbrusensis,Ranunculus pichleri Freyn ex Stapf,Ranunculus pichleri
734055,Ranunculus glabratus (Lynge) Ericsson,Ranunculus auricomus L.,Ranunculus auricomus L.,Ranunculus auricomus L.,Ranunculus auricomus,Ranunculus boecheri (Fagerstr. & G.Kvist) Ericsson,Ranunculus boecheri
734743,Ranunculus acris subvar. glabrescens (Toyok.) Tamura,Ranunculus paishanensis Kitag.,Ranunculus paishanensis Kitag.,Ranunculus paishanensis Kitag.,Ranunculus paishanensis,Ranunculus japonicus var. japonicus,Ranunculus japonicus
734761,Ranunculus lenormandii proles lutarius (Revel) Rouy & Foucaud,Ranunculus omiophyllus Ten.,Ranunculus omiophyllus Ten.,Ranunculus omiophyllus Ten.,Ranunculus omiophyllus,Ranunculus × lutarius (Revel) Bouvet,Ranunculus × lutarius
734763,Ranunculus lenormandii subsp. lutarius (Revel) Cout.,Ranunculus omiophyllus Ten.,Ranunculus omiophyllus Ten.,Ranunculus omiophyllus Ten.,Ranunculus omiophyllus,Ranunculus × lutarius (Revel) Bouvet,Ranunculus × lutarius
734765,Ranunculus lenormandii var. lutarius (Revel) P.Fourn.,Ranunculus omiophyllus Ten.,Ranunculus omiophyllus Ten.,Ranunculus omiophyllus Ten.,Ranunculus omiophyllus,Ranunculus × lutarius (Revel) Bouvet,Ranunculus × lutarius
734767,Batrachium lenormandii subsp. lutarium (Revel) Corb.,Ranunculus omiophyllus Ten.,Ranunculus omiophyllus Ten.,Ranunculus omiophyllus Ten.,Ranunculus omiophyllus,Ranunculus × lutarius (Revel) Bouvet,Ranunculus × lutarius
734865,Batrachium salsuginosum Dumort.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus baudotii Godr.,Ranunculus baudotii
734880,Ranunculus fucoides Freyn,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus fucoides Freyn,Ranunculus fucoides
734881,Ranunculus baudotii var. submersus Gren.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus baudotii Godr.,Ranunculus baudotii
734883,Ranunculus baudotii Godr.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus baudotii Godr.,Ranunculus baudotii
734884,Batrachium marinum f. terrestre Brenner,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus baudotii Godr.,Ranunculus baudotii
734885,Ranunculus confusus Gren.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus baudotii Godr.,Ranunculus baudotii
734886,Batrachium tenellum (Viv.) Dumort.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus baudotii Godr.,Ranunculus baudotii
734887,Ranunculus leontinensis Freyn,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus baudotii Godr.,Ranunculus baudotii
734888,Ranunculus baudotii var. fluitans Gren.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus baudotii Godr.,Ranunculus baudotii
734890,Batrachium marinum Fr.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus baudotii Godr.,Ranunculus baudotii
734891,"Ranunculus aquatilis subsp. fucoides (Freyn) O.Bolòs, Vigo, Masalles & Ninot",Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus fucoides Freyn,Ranunculus fucoides
734892,Ranunculus baudotii var. terrestris Gren.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus baudotii Godr.,Ranunculus baudotii
734893,Ranunculus peltatus subsp. baudotii (Godr.) Meikle ex C.D.K.Cook,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus baudotii Godr.,Ranunculus baudotii
734894,Ranunculus peltatus subsp. fucoides (Freyn) Muñoz Garm.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus fucoides Freyn,Ranunculus fucoides
734895,Batrachium fucoides (Freyn) Holub,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus fucoides Freyn,Ranunculus fucoides
734897,Ranunculus petiveri Amo,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus baudotii Godr.,Ranunculus baudotii
734898,Batrachium baudotii (Godr.) F.W.Schultz,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus baudotii Godr.,Ranunculus baudotii
734899,Ranunculus gelertii E.H.L.Krause,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus baudotii Godr.,Ranunculus baudotii
734900,Batrachium circinatum subsp. fucoides (Freyn) Nyman,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus fucoides Freyn,Ranunculus fucoides
734901,Ranunculus tenellus Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus baudotii Godr.,Ranunculus baudotii
734902,Ranunculus dubius Freyn,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus baudotii Godr.,Ranunculus baudotii
734903,Batrachium baudotii subsp. leontinensis (Freyn) Nyman,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus baudotii Godr.,Ranunculus baudotii
734905,Ranunculus baudotii subf. pedicellatus H.Lindb.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus baudotii Godr.,Ranunculus baudotii
734906,Ranunculus trichophyllos Loscos,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus baudotii Godr.,Ranunculus baudotii
734907,Batrachium confusum var. salsuginosum (Dumort.) A.Pihl,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus baudotii Godr.,Ranunculus baudotii
734908,Ranunculus lejospermus subsp. marinus (Fr.) Tullb.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus baudotii Godr.,Ranunculus baudotii
734909,Ranunculus baudotii var. submersus Gren. & Godr.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus baudotii Godr.,Ranunculus baudotii
734910,Ranunculus aquatilis var. leontinensis (Freyn) Maire,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus baudotii Godr.,Ranunculus baudotii
734914,Ranunculus aquatilis subsp. baudotii (Godr.) Ball,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus baudotii Godr.,Ranunculus baudotii
734915,Ranunculus aquatilis var. baudotii (Godr.) Batt.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius Viv.,Ranunculus saniculifolius,Ranunculus baudotii Godr.,Ranunculus baudotii
735231,Russelia coccinea f. polyedra (Zucc.) Voss,Russelia coccinea (L.) Wettst.,Russelia coccinea (L.) Wettst.,Russelia coccinea (L.) Wettst.,Russelia coccinea,Russelia polyedra Zucc.,Russelia polyedra
736056,Cinnamomum tomentosum D.Don,Phoebe cathia (D.Don) Kosterm.,Phoebe cathia (D.Don) Kosterm.,Phoebe cathia (D.Don) Kosterm.,Phoebe cathia,Machilus tomentosus (D.Don) M.Gangop.,Machilus tomentosus
737050,Pterocarpus cultratus Vell.,Pterocarpus rohrii Vahl,Pterocarpus rohrii Vahl,Pterocarpus rohrii Vahl,Pterocarpus rohrii,Lonchocarpus cultratus (Vell.) A.M.G.Azevedo & H.C.Lima,Lonchocarpus cultratus
738493,Gordonia tonkinensis Pit.,Polyspora axillaris (Roxb. ex Ker Gawl.) Sweet,Polyspora axillaris (Roxb. ex Ker Gawl.) Sweet,Polyspora axillaris (Roxb. ex Ker Gawl.) Sweet,Polyspora axillaris,Polyspora tonkinensis (Pit.) S.X.Yang,Polyspora tonkinensis
738497,Polyspora tonkinensis (Pit.) S.X.Yang,Polyspora axillaris (Roxb. ex Ker Gawl.) Sweet,Polyspora axillaris (Roxb. ex Ker Gawl.) Sweet,Polyspora axillaris (Roxb. ex Ker Gawl.) Sweet,Polyspora axillaris,Polyspora tonkinensis (Pit.) S.X.Yang,Polyspora tonkinensis
745257,Papaver heterophyllum var. crassifolium (Benth.) Jeps.,Papaver heterophyllum (Benth.) Greene,Papaver heterophyllum (Benth.) Greene,Papaver heterophyllum (Benth.) Greene,Papaver heterophyllum,Stylophorum diphyllum (Michx.) Nutt.,Stylophorum diphyllum
745926,Drimys muelleri P.Parm.,Persoonia gunnii Hook.f.,Persoonia gunnii Hook.f.,Persoonia gunnii Hook.f.,Persoonia gunnii,Persoonia muelleri (P.Parm.) Orchard,Persoonia muelleri
750425,Sterculia surinamensis R.Br.,Sterculia excelsa Mart.,Sterculia excelsa Mart.,Sterculia excelsa Mart.,Sterculia excelsa,Sterculia villifera Steud.,Sterculia villifera
751522,Saxifraga hirculus var. alpina Engl.,Saxifraga hirculus L.,Saxifraga hirculus L.,Saxifraga hirculus L.,Saxifraga hirculus,Saxifraga indica (C.B.Clarke) Wadhwa,Saxifraga indica
752722,Scrophularia aquatica var. appendiculata Mérat,Scrophularia oblongifolia Loisel.,Scrophularia oblongifolia Loisel.,Scrophularia oblongifolia Loisel.,Scrophularia oblongifolia,Scrophularia auriculata subsp. auriculata,Scrophularia auriculata
753206,Gesneria schomburgkiana Kunth & C.D.Bouché,Sinningia incarnata (Aubl.) D.L.Denham,Sinningia incarnata (Aubl.) D.L.Denham,Sinningia incarnata (Aubl.) D.L.Denham,Sinningia incarnata,Sinningia schomburgkiana (Kunth & C.D.Bouché) Chautems,Sinningia schomburgkiana
753401,Scaevola sericea var. taccada (Gaertn.) Makino,Scaevola plumieri (L.) Vahl,Scaevola plumieri (L.) Vahl,Scaevola plumieri (L.) Vahl,Scaevola plumieri,Scaevola taccada (Gaertn.) Roxb.,Scaevola taccada
753968,Mimosa sarmentosa Pers.,Senegalia riparia (Kunth) Britton & Rose,Senegalia riparia (Kunth) Britton & Rose,Senegalia riparia (Kunth) Britton & Rose,Senegalia riparia,"Senegalia caesia (L.) Maslin, Seigler & Ebinger",Senegalia caesia
753972,Acacia sarmentosa (Pers.) Desv.,Senegalia riparia (Kunth) Britton & Rose,Senegalia riparia (Kunth) Britton & Rose,Senegalia riparia (Kunth) Britton & Rose,Senegalia riparia,"Senegalia caesia (L.) Maslin, Seigler & Ebinger",Senegalia caesia
754007,Manganaroa paniculata var. paraguayensis Speg.,Senegalia tenuifolia (L.) Britton & Rose,Senegalia tenuifolia (L.) Britton & Rose,Senegalia tenuifolia (L.) Britton & Rose,Senegalia tenuifolia,Senegalia martii (Benth.) Seigler & Ebinger,Senegalia martii
754020,Acacia virchowiana Vatke & Hildebrandt,Senegalia senegal (L.) Britton,Senegalia senegal (L.) Britton,Senegalia senegal (L.) Britton,Senegalia senegal,Vachellia oerfota var. oerfota,Vachellia oerfota
754830,Scabiosa tschiliensis Grüning,Scabiosa comosa Fisch. ex Roem. & Schult.,Scabiosa comosa Fisch. ex Roem. & Schult.,Scabiosa comosa Fisch. ex Roem. & Schult.,Scabiosa comosa,Scabiosa tschiliensis Grüning,Scabiosa tschiliensis
754831,Scabiosa tschiliensis f. albiflora S.H.Li & S.Z.Liu,Scabiosa comosa Fisch. ex Roem. & Schult.,Scabiosa comosa Fisch. ex Roem. & Schult.,Scabiosa comosa Fisch. ex Roem. & Schult.,Scabiosa comosa,Scabiosa tschiliensis Grüning,Scabiosa tschiliensis
754832,Scabiosa tschiliensis var. superba (Grüning) S.Y.He,Scabiosa comosa Fisch. ex Roem. & Schult.,Scabiosa comosa Fisch. ex Roem. & Schult.,Scabiosa comosa Fisch. ex Roem. & Schult.,Scabiosa comosa,Scabiosa tschiliensis Grüning,Scabiosa tschiliensis
754835,Scabiosa superba Grüning,Scabiosa comosa Fisch. ex Roem. & Schult.,Scabiosa comosa Fisch. ex Roem. & Schult.,Scabiosa comosa Fisch. ex Roem. & Schult.,Scabiosa comosa,Scabiosa tschiliensis Grüning,Scabiosa tschiliensis
754839,Trochocephalus superbus (Grüning) Á.Löve & D.Löve,Scabiosa comosa Fisch. ex Roem. & Schult.,Scabiosa comosa Fisch. ex Roem. & Schult.,Scabiosa comosa Fisch. ex Roem. & Schult.,Scabiosa comosa,Scabiosa tschiliensis Grüning,Scabiosa tschiliensis
754869,Asterocephalus tomentosus Spreng.,Succisa pratensis Moench,Succisa pratensis Moench,Succisa pratensis Moench,Succisa pratensis,Scabiosa turolensis subsp. turolensis,Scabiosa turolensis
758468,Acacia potosina (Britton & Rose) Matuda,Senegalia tucumanensis (Griseb.) Seigler & Ebinger,Senegalia tucumanensis (Griseb.) Seigler & Ebinger,Senegalia tucumanensis (Griseb.) Seigler & Ebinger,Senegalia tucumanensis,Senegalia potosina Britton & Rose,Senegalia potosina
758469,Senegalia potosina Britton & Rose,Senegalia tucumanensis (Griseb.) Seigler & Ebinger,Senegalia tucumanensis (Griseb.) Seigler & Ebinger,Senegalia tucumanensis (Griseb.) Seigler & Ebinger,Senegalia tucumanensis,Senegalia potosina Britton & Rose,Senegalia potosina
758470,Senegalia riparioides Britton & Rose,Senegalia tucumanensis (Griseb.) Seigler & Ebinger,Senegalia tucumanensis (Griseb.) Seigler & Ebinger,Senegalia tucumanensis (Griseb.) Seigler & Ebinger,Senegalia tucumanensis,Senegalia potosina Britton & Rose,Senegalia potosina
759883,Dodecatheon pauciflorum subsp. eupauciflorum R.Knuth,Primula meadia (L.) A.R.Mast & Reveal,Primula meadia (L.) A.R.Mast & Reveal,Primula meadia (L.) A.R.Mast & Reveal,Primula meadia,Primula pauciflora (Durand) A.R.Mast & Reveal,Primula pauciflora
760625,Acacia leucadendron A.Cunn. ex Benth.,Acacia binervata DC.,Acacia binervata DC.,Acacia binervata DC.,Acacia binervata,Acacia binervia (J.C.Wendl.) J.F.Macbr.,Acacia binervia
760685,Acacia ericifolia var. crassa E.Pritz.,Acacia ericifolia Benth.,Acacia ericifolia Benth.,Acacia ericifolia Benth.,Acacia ericifolia,Acacia leptospermoides subsp. leptospermoides,Acacia leptospermoides
760739,Acacia lauta Pedley,Acacia johnsonii Pedley,Acacia johnsonii Pedley,Acacia johnsonii Pedley,Acacia johnsonii,Acacia lauta Pedley,Acacia lauta
760741,Racosperma lautum (Pedley) Pedley,Acacia johnsonii Pedley,Acacia johnsonii Pedley,Acacia johnsonii Pedley,Acacia johnsonii,Acacia lauta Pedley,Acacia lauta
760943,Acacia uncinifolia G.Nicholson,Acacia uncinella Benth.,Acacia uncinella Benth.,Acacia uncinella Benth.,Acacia uncinella,Acacia oncinophylla subsp. oncinophylla,Acacia oncinophylla
767034,Plagiobothrys aurantiacus Brand,Amsinckia lycopsoides Lindl. ex Lehm.,Amsinckia lycopsoides Lindl. ex Lehm.,Amsinckia lycopsoides Lindl. ex Lehm.,Amsinckia lycopsoides,Amsinckia calycina (Moris) Chater,Amsinckia calycina
768452,Aniba ovalifolia Mez,Aniba hypoglauca Sandwith,Aniba hypoglauca Sandwith,Aniba hypoglauca Sandwith,Aniba hypoglauca,Ocotea cujumary Mart.,Ocotea cujumary
773771,Astragalus vestitus (Benth.) S.Watson,Astragalus crotalariae (Benth.) A.Gray,Astragalus crotalariae (Benth.) A.Gray,Astragalus crotalariae (Benth.) A.Gray,Astragalus crotalariae,Astragalus anemophilus Greene,Astragalus anemophilus
773774,Phaca vestita Benth.,Astragalus crotalariae (Benth.) A.Gray,Astragalus crotalariae (Benth.) A.Gray,Astragalus crotalariae (Benth.) A.Gray,Astragalus crotalariae,Astragalus anemophilus Greene,Astragalus anemophilus
773775,Astragalus crotalariae var. piscinus (M.E.Jones) Jeps.,Astragalus crotalariae (Benth.) A.Gray,Astragalus crotalariae (Benth.) A.Gray,Astragalus crotalariae (Benth.) A.Gray,Astragalus crotalariae,Astragalus piscinus (M.E.Jones) Barneby,Astragalus piscinus
777180,Herpestis lanigera var. serpyllifolia (Benth.) J.A.Schmidt,Bacopa lanigera (Cham. & Schltdl.) Wettst.,Bacopa lanigera (Cham. & Schltdl.) Wettst.,Bacopa lanigera (Cham. & Schltdl.) Wettst.,Bacopa lanigera,Bacopa serpyllifolia (Benth.) Pennell,Bacopa serpyllifolia
780923,Derris robusta var. assamica Thoth.,Brachypterum robustum (Roxb. ex DC.) Dalzell & A.Gibson,Brachypterum robustum (Roxb. ex DC.) Dalzell & A.Gibson,Brachypterum robustum (Roxb. ex DC.) Dalzell & A.Gibson,Brachypterum robustum,Robinia pseudoacacia L.,Robinia pseudoacacia
784379,Myagrum armeniacum (Desv.) Steud.,Camelina microcarpa Andrz. ex DC.,Camelina microcarpa Andrz. ex DC.,Camelina microcarpa Andrz. ex DC.,Camelina microcarpa,Camelina sativa (L.) Crantz,Camelina sativa
784388,Camelina armeniaca Desv.,Camelina microcarpa Andrz. ex DC.,Camelina microcarpa Andrz. ex DC.,Camelina microcarpa Andrz. ex DC.,Camelina microcarpa,Camelina sativa (L.) Crantz,Camelina sativa
785335,Capsicum annuum var. luteum (Lam.) Alef.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum chinense Jacq.,Capsicum chinense
785342,Capsicum annuum var. milleri Alef.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum chinense Jacq.,Capsicum chinense
785353,Capsicum annuum var. parvoacuminatum Makino,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum frutescens L.,Capsicum frutescens
785363,Capsicum cerasiforme Mill.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum chinense Jacq.,Capsicum chinense
785364,Capsicum cerasiforme Willd.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum chinense Jacq.,Capsicum chinense
785366,Capsicum crispum Dunal,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum frutescens L.,Capsicum frutescens
785368,Capsicum curvipes Dunal,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum frutescens L.,Capsicum frutescens
785370,Capsicum cereolum Bertol.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum chinense Jacq.,Capsicum chinense
