,taxon_name_w_authors,202406_accepted_name_w_author,202412_taxon_name_w_authors,202412_chained_accepted_name_w_author,202412_chained_accepted_species,202412_direct_accepted_name_w_author,202412_direct_accepted_species
1136101,Aspidium marginale f. davenportii Eastman,Dryopteris marginalis (L.) A.Gray,Dryopteris marginalis (L.) A.Gray,Dryopteris marginalis (L.) A.Gray,Dryopteris marginalis,Dryopteris marginalis Sloss.,Dryopteris marginalis
1136247,Thelypteris marginalis f. davenportii L.B.Sm.,Dryopteris marginalis (L.) A.Gray,Dryopteris marginalis (L.) A.Gray,Dryopteris marginalis (L.) A.Gray,Dryopteris marginalis,Dryopteris marginalis Sloss.,Dryopteris marginalis
1136267,Trachypteris aureonitens f. gilleana Christ,Hemionitis aureonitens (Hook.) J.Sm.,Hemionitis aureonitens (Hook.) J.Sm.,Trachypteris pinnata C.Chr.,Trachypteris pinnata,Trachypteris gilliana (Baker) Svenson,Trachypteris gilliana
1136284,Athyrium filix-foemina f. plano-rhoeticum Gilbert,Athyrium asplenioides Desv.,Athyrium asplenioides Desv.,Athyrium asplenioides Desv.,Athyrium asplenioides,Athyrium angustum (Willd.) C.Presl,Athyrium angustum
1136367,Woodsia oregana f. pusilla (E.Fourn.) B.Boivin,Woodsia mollis (Kaulf.) J.Sm.,Woodsia mollis (Kaulf.) J.Sm.,Physematium molle Kaulf.,Physematium molle,Physematium mexicanum (Fée) comb. ined.,Physematium mexicanum
1136378,Lycopodium clavatum f. frondosum Vict.,Lycopodium clavatum L.,Lycopodium clavatum L.,Lycopodium clavatum L.,Lycopodium clavatum,Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum
1136379,Lycopodium clavatum f. robustinus Nessel & Hoehne,Lycopodium clavatum L.,Lycopodium clavatum L.,Lycopodium clavatum L.,Lycopodium clavatum,Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum
1136427,Isoetes echinospora f. boottii (Engelm.) Clute,Isoetes tenella Léman ex Desv.,Isoetes tenella Léman ex Desv.,Isoetes tenella Léman ex Desv.,Isoetes tenella,Isoetes echinospora Durieu,Isoetes echinospora
1136547,Equisetum palustre f. fallax (Milde) M.Broun,Equisetum palustre L.,Equisetum palustre L.,Equisetum palustre L.,Equisetum palustre,Equisetum telmateia Ehrh.,Equisetum telmateia
1136549,Equisetum arvense f. pseudovarium Vict.,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense,Equisetum arvense subsp. arvense ,Equisetum arvense
1136550,Equisetum arvense f. pseudonemorosum B.Boivin,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense,Equisetum arvense subsp. arvense ,Equisetum arvense
1136551,Equisetum arvense f. pseudoalpestre Vict.,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense,Equisetum arvense subsp. arvense ,Equisetum arvense
1136594,Oenothera hartwegii f. thymifolia H.Lév.,Oenothera hartwegii Benth.,Oenothera hartwegii Benth.,Oenothera hartwegii Benth.,Oenothera hartwegii,Oenothera hartwegii subsp. hartwegii ,Oenothera hartwegii
1136595,Oenothera deltoides f. floccosa Munz,Oenothera deltoides Torr. & Frém.,Oenothera deltoides Torr. & Frém.,Oenothera deltoides Torr. & Frém.,Oenothera deltoides,Oenothera deltoides var. deltoides ,Oenothera deltoides
1136597,Oenothera auricula f. vimineiformis H.Lév.,Clarkia purpurea (Curtis) A.Nelson & J.F.Macbr.,Clarkia purpurea (Curtis) A.Nelson & J.F.Macbr.,Clarkia purpurea (Curtis) A.Nelson & J.F.Macbr.,Clarkia purpurea,Clarkia purpurea subsp. purpurea ,Clarkia purpurea
1136609,Dryopteris denticulata f. gracilipes C.Chr.,Arachniodes denticulata (Sw.) Ching,Arachniodes denticulata (Sw.) Ching,Arachniodes denticulata (Sw.) Ching,Arachniodes denticulata,Arachniodes denticulata (Sw.) Proctor,Arachniodes denticulata
1136630,Oenothera depressa f. angustifolia Rostański,Oenothera villosa Thunb.,Oenothera villosa Thunb.,Oenothera villosa Thunb.,Oenothera villosa,Oenothera villosa subsp. villosa ,Oenothera villosa
1136662,Cheilanthes horridula f. compacta (Clute) M.Broun,Hemionitis horridula (Maxon) Christenh.,Hemionitis horridula (Maxon) Christenh.,Myriopteris scabra (C.Chr.) Grusz & Windham,Myriopteris scabra,Pellaea mucronata subsp. californica (Lemmon) Windham,Pellaea mucronata
1136671,Athyrium vidalii f. reflexipinnulum H.Ito,Athyrium vidalii (Franch. & Sav.) Nakai,Athyrium vidalii (Franch. & Sav.) Nakai,Athyrium vidalii (Franch. & Sav.) Nakai,Athyrium vidalii,Athyrium deltoidofrons Makino,Athyrium deltoidofrons
1136676,Deparia petersenii f. itoana (H.Ohba) Nakaike,Deparia petersenii (Kunze) M.Kato,Deparia petersenii (Kunze) M.Kato,Deparia petersenii (Kunze) M.Kato,Deparia petersenii,Deparia petersenii subsp. petersenii ,Deparia petersenii
1136698,Petroselinum hortense f. tenuisectum Danert,Petroselinum crispum (Mill.) Fuss,Petroselinum crispum (Mill.) Fuss,Petroselinum crispum (Mill.) Fuss,Petroselinum crispum,Petroselinum crispum subsp. crispum ,Petroselinum crispum
1136699,Petroselinum crispum f. tenuisectum (Danert) Danert,Petroselinum crispum (Mill.) Fuss,Petroselinum crispum (Mill.) Fuss,Petroselinum crispum (Mill.) Fuss,Petroselinum crispum,Petroselinum crispum subsp. crispum ,Petroselinum crispum
1136700,Petroselinum crispum f. radicosum (Alef.) Danert,Petroselinum crispum (Mill.) Fuss,Petroselinum crispum (Mill.) Fuss,Petroselinum crispum (Mill.) Fuss,Petroselinum crispum,Petroselinum crispum subsp. crispum ,Petroselinum crispum
1136701,Petroselinum crispum f. breve (Alef.) Danert,Petroselinum crispum (Mill.) Fuss,Petroselinum crispum (Mill.) Fuss,Petroselinum crispum (Mill.) Fuss,Petroselinum crispum,Petroselinum crispum subsp. crispum ,Petroselinum crispum
1136711,Hutchinsia procumbens f. sommieri Pamp.,Hornungia procumbens subsp. revelierei (Jord.) Giardina & Raimondo,Hornungia procumbens subsp. revelierei (Jord.) Giardina & Raimondo,Hornungia procumbens subsp. revelierei (Jord.) Giardina & Raimondo,Hornungia procumbens,Hornungia procumbens Hayek,Hornungia procumbens
1136817,Equisetum arvense f. frondescens Döll,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense,Equisetum arvense subsp. arvense ,Equisetum arvense
1136978,Lepisorus clathratus f. waltonii (Ching) Fraser-Jenk.,Lepisorus clathratus Ching,Lepisorus clathratus Ching,Lepisorus clathratus Ching,Lepisorus clathratus,Lepisorus waltonii (Ching) S.L.Yu,Lepisorus waltonii
1137107,Blechnum castaneum f. viridipes (Honda) Nakaike,Blechnum castaneum Makino & Nemoto,Blechnum castaneum Makino & Nemoto,Blechnum castaneum Makino & Nemoto,Blechnum castaneum,Struthiopteris castanea (Makino) Nakai,Struthiopteris castanea
1137197,Adiantum pedatum f. contratum Yonek. & Keizo Sasaki,Adiantum pedatum L.,Adiantum pedatum L.,Adiantum pedatum L.,Adiantum pedatum,"Adiantum japonicum T.Zhao, Z.Y.Zuo, J.Wen & J.Mei Lu",Adiantum japonicum
1137268,Polypodium cambricum f. serrulatum (F.W.Schultz ex Arcang.) F.M.Vázquez,Polypodium cambricum subsp. cambricum ,Polypodium cambricum subsp. cambricum ,Polypodium cambricum subsp. cambricum ,Polypodium cambricum,Polypodium cambricum L.,Polypodium cambricum
1137318,Eryngium amethystinum f. macrophyllum Pamp.,Eryngium amethystinum L.,Eryngium amethystinum L.,Eryngium amethystinum L.,Eryngium amethystinum,Eryngium amethystinum var. amethystinum ,Eryngium amethystinum
1137319,Eryngium amethystinum f. trichophyllum Pamp.,Eryngium amethystinum L.,Eryngium amethystinum L.,Eryngium amethystinum L.,Eryngium amethystinum,Eryngium amethystinum var. amethystinum ,Eryngium amethystinum
1137399,Doryopteris lorentzii f. interrupta Rosenst.,Hemionitis lorentzii (Hieron.) Christenh.,Hemionitis lorentzii (Hieron.) Christenh.,Doryopteris lorentzii Diels,Doryopteris lorentzii,Doryopteris scalaris Sehnem,Doryopteris scalaris
1137418,Dryopteris intermedia f. concordiana (Davenp.) Clute,Dryopteris intermedia subsp. intermedia ,Dryopteris intermedia subsp. intermedia ,Dryopteris intermedia subsp. intermedia ,Dryopteris intermedia,Dryopteris campyloptera Clarkson,Dryopteris campyloptera
1137421,Dryopteris marginalis f. elegans (J.Rob.) F.W.Gray,Dryopteris marginalis (L.) A.Gray,Dryopteris marginalis (L.) A.Gray,Dryopteris marginalis (L.) A.Gray,Dryopteris marginalis,Dryopteris marginalis Sloss.,Dryopteris marginalis
1137422,Dryopteris marginalis f. traillae (G.Lawson) Gruber,Dryopteris marginalis (L.) A.Gray,Dryopteris marginalis (L.) A.Gray,Dryopteris marginalis (L.) A.Gray,Dryopteris marginalis,Dryopteris marginalis Sloss.,Dryopteris marginalis
1137423,Dryopteris marginalis f. tripinnatifida Weath.,Dryopteris marginalis (L.) A.Gray,Dryopteris marginalis (L.) A.Gray,Dryopteris marginalis (L.) A.Gray,Dryopteris marginalis,Dryopteris marginalis Sloss.,Dryopteris marginalis
1137690,Saxifraga merkii f. robusta (Takeda) T.Shimizu,Micranthes merkii (Fisch. ex Sternb.) Elven & D.F.Murray,Micranthes merkii (Fisch. ex Sternb.) Elven & D.F.Murray,Micranthes merkii (Fisch. ex Sternb.) Elven & D.F.Murray,Micranthes merkii,Micranthes merkii subsp. merkii ,Micranthes merkii
1137699,Equisetum arvense f. arcticum (Rupr.) M.Broun,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense,Equisetum arvense subsp. arvense ,Equisetum arvense
1137700,Equisetum arvense f. atratidens Lepage,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense,Equisetum arvense subsp. arvense ,Equisetum arvense
1137701,Equisetum arvense f. caespitosum J.Rousseau,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense,Equisetum arvense subsp. arvense ,Equisetum arvense
1137702,Equisetum arvense f. nanum A.Braun ex Döll,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense,Equisetum arvense subsp. arvense ,Equisetum arvense
1137703,Equisetum arvense f. nemorosum A.Braun ex Döll,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense,Equisetum arvense subsp. arvense ,Equisetum arvense
1137704,Equisetum arvense f. polystachyon (A.A.Eaton) M.Broun,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense,Equisetum arvense subsp. arvense ,Equisetum arvense
1137705,Equisetum arvense f. proliferum (Luerss.) M.Broun,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense,Equisetum arvense subsp. arvense ,Equisetum arvense
1137715,Equisetum kansanum f. eatonii (Farw.) M.Broun,Equisetum laevigatum A.Braun,Equisetum laevigatum A.Braun,Equisetum laevigatum A.Braun,Equisetum laevigatum,Equisetum × ferrissii Clute,Equisetum ferrissii
1137722,Equisetum laevigatum f. proliferum Haberer,Equisetum laevigatum A.Braun,Equisetum laevigatum A.Braun,Equisetum laevigatum A.Braun,Equisetum laevigatum,Equisetum × ferrissii Clute,Equisetum ferrissii
1137733,Equisetum variegatum f. anceps (Milde) M.Broun,Equisetum variegatum Schleich. ex F.Weber & D.Mohr,Equisetum variegatum Schleich. ex F.Weber & D.Mohr,Equisetum variegatum Schleich. ex F.Weber & D.Mohr,Equisetum variegatum,Equisetum variegatum subsp. variegatum ,Equisetum variegatum
1139300,Polypodium punctatum f. cristatum (Bailey) Domin,Microsorum punctatum Copel.,Microsorum punctatum Copel.,Microsorum punctatum Copel.,Microsorum punctatum,Drynaria rigidula (Sw.) Bedd.,Drynaria rigidula
1139327,Pteris aquilina f. esculenta (G.Forst.) Christ,Pteridium esculentum (G.Forst.) Cockayne,Pteridium esculentum (G.Forst.) Cockayne,Pteridium esculentum (G.Forst.) Cockayne,Pteridium esculentum,Pteridium esculentum subsp. esculentum ,Pteridium esculentum
1139946,Lycopodioides brevipes Kuntze,Selaginella muscosa Spring,Selaginella muscosa Spring,Selaginella muscosa Spring,Selaginella muscosa,Selaginella brevipes A.Braun,Selaginella brevipes
1139953,Lycopodioides conferta Kuntze,Selaginella conferta Veitch ex R.Hogg,Selaginella conferta Veitch ex R.Hogg,Selaginella conferta Veitch ex R.Hogg,Selaginella conferta,Selaginella conferta T.Moore,Selaginella conferta
1139959,Lycopodioides cunninghamii Kuntze,Selaginella tenuissima Fée,Selaginella tenuissima Fée,Selaginella tenuissima Fée,Selaginella tenuissima,Selaginella muscosa Spring,Selaginella muscosa
1140011,Lycopodioides ovifolia (Baker) Kuntze,Selaginella ovifolia subsp. ovifolia ,Selaginella ovifolia subsp. ovifolia ,Selaginella ovifolia subsp. ovifolia ,Selaginella ovifolia,Selaginella ovifolia Baker,Selaginella ovifolia
1140014,Lycopodioides pearcei Kuntze,Selaginella novae-hollandiae (Sw.) Spring,Selaginella novae-hollandiae (Sw.) Spring,Selaginella novae-hollandiae (Sw.) Spring,Selaginella novae-hollandiae,Selaginella moritziana var. pearcei (Baker) Valdespino,Selaginella moritziana
1140033,Lycopodioides schizobasis Kuntze,Selaginella sertata Spring,Selaginella sertata Spring,Selaginella sertata Spring,Selaginella sertata,Selaginella schizobasis Baker,Selaginella schizobasis
1140052,Lycopodioides valdepilosa Kuntze,Selaginella valdepilosa subsp. valdepilosa ,Selaginella valdepilosa subsp. valdepilosa ,Selaginella valdepilosa subsp. valdepilosa ,Selaginella valdepilosa,Selaginella valdepilosa Baker,Selaginella valdepilosa
1140107,Isoetes bilaspurensis Panigrahi,Isoetes dixitii Shende,Isoetes dixitii Shende,Isoetes dixitii Shende,Isoetes dixitii,Isoetes bilaspurensis Panigrahi,Isoetes bilaspurensis
1140146,Huperzia macrostachys (Hook. ex Spring) Holub,Huperzia phyllantha (Hook. & Walker-Arnott) Holub,Huperzia phyllantha (Hook. & Walker-Arnott) Holub,Huperzia phyllantha (Hook. & Walker-Arnott) Holub,Huperzia phyllantha,Phlegmariurus macrostachys (Hook. ex Spring) N.C.Nair & S.R.Ghosh,Phlegmariurus macrostachys
1140179,Palhinhaea brevibracteata (Alderw.) Holub,Lycopodiella cernua (L.) Pic.Serm.,Lycopodiella cernua (L.) Pic.Serm.,Palhinhaea cernua (L.) Vasc. & Franco,Palhinhaea cernua,Palhinhaea brevibracteata (Alderw.) Holub,Palhinhaea brevibracteata
1140193,Phlegmariurus macrostachys (Hook. ex Spring) N.C.Nair & S.R.Ghosh,Huperzia phyllantha (Hook. & Walker-Arnott) Holub,Huperzia phyllantha (Hook. & Walker-Arnott) Holub,Huperzia phyllantha (Hook. & Walker-Arnott) Holub,Huperzia phyllantha,Phlegmariurus macrostachys (Hook. ex Spring) N.C.Nair & S.R.Ghosh,Phlegmariurus macrostachys
1140283,Selaginella cunninghamii Baker,Selaginella tenuissima Fée,Selaginella tenuissima Fée,Selaginella tenuissima Fée,Selaginella tenuissima,Selaginella muscosa Spring,Selaginella muscosa
1140300,Selaginella mayerhoffii Hieron.,Selaginella flabellata (L.) Spring,Selaginella flabellata (L.) Spring,Selaginella flabellata (L.) Spring,Selaginella flabellata,Selaginella flabellum (Desv.) Spring,Selaginella flabellum
1140302,Selaginella oligoclada Baker,Selaginella vernicosa Baker,Selaginella vernicosa Baker,Selaginella vernicosa Baker,Selaginella vernicosa,Selaginella moritziana var. pearcei (Baker) Valdespino,Selaginella moritziana
1140325,Urostachys echinatus (Spring) Herter ex Nessel,Huperzia echinata (Spring) Trevis.,Huperzia echinata (Spring) Trevis.,Huperzia echinata (Spring) Trevis.,Huperzia echinata,Phlegmariurus echinatus (Spring) B.Øllg.,Phlegmariurus echinatus
1140359,Spicanta capensis (L.) Kuntze,Blechnum capense (L.) Schltdl.,Blechnum capense (L.) Schltdl.,Blechnum capense (L.) Schltdl.,Blechnum capense,Parablechnum capense (Burm.f.) Gasper & Salino,Parablechnum capense
1140526,Lycopodium insulare Carmich.,Huperzia saururus (Lam.) Trevis.,Huperzia saururus (Lam.) Trevis.,Huperzia saururus (Lam.) Trevis.,Huperzia saururus,Phlegmariurus elongatus (Lag. ex Sw.) comb. ined.,Phlegmariurus elongatus
1140531,Equisetum riparium Fr.,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense,Equisetum arvense subsp. arvense ,Equisetum arvense
1140543,Lycopodium axillare Roxb.,Huperzia saururus (Lam.) Trevis.,Huperzia saururus (Lam.) Trevis.,Huperzia saururus (Lam.) Trevis.,Huperzia saururus,Phlegmariurus axillaris (Roxb.) comb. ined.,Phlegmariurus axillaris
1140588,Equisetum campanulatum Poir.,Equisetum ramosissimum subsp. ramosissimum ,Equisetum ramosissimum subsp. ramosissimum ,Equisetum ramosissimum subsp. ramosissimum ,Equisetum ramosissimum,Equisetum ramosissimum Desf.,Equisetum ramosissimum
1140589,Equisetum multiforme Vaucher,Equisetum ramosissimum subsp. ramosissimum ,Equisetum ramosissimum subsp. ramosissimum ,Equisetum ramosissimum subsp. ramosissimum ,Equisetum ramosissimum,Equisetum ramosissimum Desf.,Equisetum ramosissimum
1140622,Carapa oreophila Kenfack,Carapa macrantha Harms,Carapa macrantha Harms,Carapa macrantha Harms,Carapa macrantha,Carapa oreophila Kenfack,Carapa oreophila
1140623,Carapa zemagoana Kenfack,Carapa batesii C.DC.,Carapa batesii C.DC.,Carapa batesii C.DC.,Carapa batesii,Carapa zemagoana Kenfack,Carapa zemagoana
1140624,Carapa mangarevensis Kenfack & Issembé,Carapa parviflora Harms,Carapa parviflora Harms,Carapa parviflora Harms,Carapa parviflora,Carapa mangarevensis Kenfack & Issembé,Carapa mangarevensis
1140961,Phlegmariurus intermedius (Trevis.) B.Øllg.,Huperzia intermedia Trevis.,Huperzia intermedia Trevis.,Huperzia intermedia Trevis.,Huperzia intermedia,Phlegmariurus intermedius (Trevis.) B.Øllg.,Phlegmariurus intermedius
1141197,Microlepia brevistrigosa A.Biswas,Microlepia strigosa (Thunb.) C.Presl,Microlepia strigosa (Thunb.) C.Presl,Microlepia strigosa (Thunb.) C.Presl,Microlepia strigosa,Microlepia strigosa Prantl,Microlepia strigosa
1141915,"Ophioglossum raphaelianum Anto, Afs.Khan, F.Francis & I.Antony",Ophioglossum oleosum S.Khandelwal,Ophioglossum oleosum S.Khandelwal,Ophioglossum costatum R.Br.,Ophioglossum costatum,"Ophioglossum raphaelianum Anto, Afs.Khan, F.Francis & I.Antony",Ophioglossum raphaelianum
1142090,Pteris biauriculata L.,Pteris biaurita L.,Pteris biaurita L.,Pteris biaurita L.,Pteris biaurita,Pteris biaurita subsp. biaurita ,Pteris biaurita
1142117,Lepidotis radicans (Schrank) P.Beauv.,Selaginella helvetica subsp. helvetica ,Selaginella helvetica subsp. helvetica ,Selaginella helvetica subsp. helvetica ,Selaginella helvetica,Selaginella helvetica (L.) Spring,Selaginella helvetica
1142118,Lycopodium radicans Schrank,Selaginella helvetica subsp. helvetica ,Selaginella helvetica subsp. helvetica ,Selaginella helvetica subsp. helvetica ,Selaginella helvetica,Selaginella helvetica (L.) Spring,Selaginella helvetica
1142232,Ophioglossum malviae M.Patel & M.N.Reddy,Ophioglossum oleosum S.Khandelwal,Ophioglossum oleosum S.Khandelwal,Ophioglossum costatum R.Br.,Ophioglossum costatum,Ophioglossum malviae M.Patel & M.N.Reddy,Ophioglossum malviae
1142598,Selaginella hengduanshanicola W.M.Chu,Selaginella helvetica subsp. helvetica ,Selaginella helvetica subsp. helvetica ,Selaginella helvetica subsp. helvetica ,Selaginella helvetica,Selaginella tibetica Ching & S.K.Wu,Selaginella tibetica
1142647,Isoetes decipiens Bory,Isoetes longissima Bory,Isoetes longissima Bory,Isoetes longissima Bory,Isoetes longissima,Isoetes longissima subsp. longissima Bory & Durieu,Isoetes longissima
1142648,Isoetes capillacea Bory,Isoetes longissima Bory,Isoetes longissima Bory,Isoetes longissima Bory,Isoetes longissima,Isoetes longissima subsp. longissima Bory & Durieu,Isoetes longissima
1142779,Equisetum alpestre (Wahlenb.) Landolt,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense L.,Equisetum arvense,Equisetum arvense subsp. alpestre (Wahlenb.) Arcang.,Equisetum arvense
1143168,Selinum mandenovae (Gagnidze) Hand,Lomatocarum alpinum Fisch. & C.A.Mey.,Lomatocarum alpinum Fisch. & C.A.Mey.,Lomatocarum alpinum Fisch. & C.A.Mey.,Lomatocarum alpinum,Selinum pauciradium (Sommier & Levier) Leute,Selinum pauciradium
1143730,Erysimum greenei Polatschek,Erysimum capitatum Greene,Erysimum capitatum Greene,Erysimum capitatum Greene,Erysimum capitatum,Erysimum capitatum var. capitatum Greene,Erysimum capitatum
1143871,Godetia bifrons (Lindl.) J.Carter,Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.,Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.,Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.,Clarkia amoena,Clarkia amoena subsp. amoena ,Clarkia amoena
1144192,Phlegmariurus echinatus (Spring) B.Øllg.,Huperzia echinata (Spring) Trevis.,Huperzia echinata (Spring) Trevis.,Huperzia echinata (Spring) Trevis.,Huperzia echinata,Phlegmariurus echinatus (Spring) B.Øllg.,Phlegmariurus echinatus
1144244,Phlegmariurus sintenisii (Herter) B.Øllg.,Huperzia sintenisii (Herter) Holub,Huperzia sintenisii (Herter) Holub,Huperzia sintenisii (Herter) Holub,Huperzia sintenisii,Phlegmariurus sintenisii (Herter) B.Øllg.,Phlegmariurus sintenisii
1144611,Cyathea maguirei (R.M.Tryon) Lehnert,Cyathea williamsii Domin,Cyathea williamsii Domin,Cyathea williamsii Domin,Cyathea williamsii,Cyathea maguirei (R.M.Tryon) Lehnert,Cyathea maguirei
1145305,Dryopteris wuzhaohongii Li Bing Zhang,Dryopteris paleolata (Pic.Serm.) Li Bing Zhang,Dryopteris paleolata (Pic.Serm.) Li Bing Zhang,Dryopteris paleolata (Pic.Serm.) Li Bing Zhang,Dryopteris paleolata,Dryopteris wuzhaohongii Li Bing Zhang,Dryopteris wuzhaohongii
1145329,Malabaila marashica (Kit Tan & Yıldız) Menemen,Leiotulus secacul (Mill.) Pimenov & Ostr.,Leiotulus secacul (Mill.) Pimenov & Ostr.,Leiotulus secacul (Mill.) Pimenov & Ostr.,Leiotulus secacul,Leiotulus secacul subsp. secacul ,Leiotulus secacul
1145335,Notogrammitis angustifolia (Jacq.) Parris,Grammitis australis R.Br.,Grammitis australis R.Br.,Notogrammitis billardierei (Willd.) Parris,Notogrammitis billardierei,Notogrammitis angustifolia (Jacq.) Parris,Notogrammitis angustifolia
1145781,Dimorphostemon pinnatifidus (Willd.) H.L.Yang,Dontostemon pinnatifidus (Willd.) Al-Shehbaz & H.Ohba,Dontostemon pinnatifidus (Willd.) Al-Shehbaz & H.Ohba,Dontostemon pinnatifidus (Willd.) Al-Shehbaz & H.Ohba,Dontostemon pinnatifidus,Dontostemon pinnatifidus subsp. pinnatifidus Al-Shehbaz & H. Ohba,Dontostemon pinnatifidus
1146073,Athyrium brevifrons Tagawa,Athyrium monomachi (Kom.) Kom.,Athyrium monomachi (Kom.) Kom.,Athyrium monomachi (Kom.) Kom.,Athyrium monomachi,Athyrium monomachii (Kom.) Kom.,Athyrium monomachii
1146075,Hymenophyllum paramnioides (H.G.Zhou & W.M.Chu) X.C.Zhang,Hymenophyllum tenellum D.Don,Hymenophyllum tenellum D.Don,Hymenophyllum fumarioides Willd.,Hymenophyllum fumarioides,Hymenophyllum paramnioides (H.G.Zhou & W.M.Chu) X.C.Zhang,Hymenophyllum paramnioides
1146166,Cyclosorus subochthodes (Ching) L.J.He & X.C.Zhang,Thelypteris esquirolii (Christ) Ching,Thelypteris esquirolii (Christ) Ching,Pseudocyclosorus esquirolii (Christ) Ching,Pseudocyclosorus esquirolii,Pseudocyclosorus subochthodes (Ching) Ching,Pseudocyclosorus subochthodes
1146176,Davallia imbricata (Ching) X.C.Zhang,Davallodes pulchra (D.Don) M.Kato & Tsutsumi,Davallodes pulchra (D.Don) M.Kato & Tsutsumi,Davallodes pulchra (D.Don) M.Kato & Tsutsumi,Davallodes pulchra,Davallodes squamata (Decne.) Mazumdar,Davallodes squamata
1146886,Parathelypteris musashiensis (Hiyama) Nakaike,Thelypteris japonica (Baker) Ching,Thelypteris japonica (Baker) Ching,Coryphopteris japonica (Baker) L.J.He & X.C.Zhang,Coryphopteris japonica,Coryphopteris musashiensis (Hiyama) S.E.Fawc. & A.R.Sm.,Coryphopteris musashiensis
1146894,Leptochilus elegans (Sa.Kurata) Nakaike,Leptochilus pothifolius (D.Don) Fraser-Jenk.,Leptochilus pothifolius (D.Don) Fraser-Jenk.,Leptochilus pothifolius (D.Don) Fraser-Jenk.,Leptochilus pothifolius,Leptochilus ellipticus (Thunb.) Noot.,Leptochilus ellipticus
1147030,Aethionema anatolicum A.Duran & M.Öztürk,Aethionema demirizii P.H.Davis & Hedge,Aethionema demirizii P.H.Davis & Hedge,Aethionema demirizii P.H.Davis & Hedge,Aethionema demirizii,Aethionema anatolicum A.Duran & M.Öztürk,Aethionema anatolicum
1147948,Lycopodium verticale Li Bing Zhang,Lycopodium dendroideum Michx.,Lycopodium dendroideum Michx.,Dendrolycopodium dendroideum (Michx.) A.Haines,Dendrolycopodium dendroideum,Dendrolycopodium verticale (Li Bing Zhang) Li Bing Zhang & X.M.Zhou,Dendrolycopodium verticale
1147954,Asplenium mae Viane & Reichst.,Asplenium laciniatum D.Don,Asplenium laciniatum D.Don,Asplenium laciniatum D.Don,Asplenium laciniatum,Asplenium laciniatum subsp. laciniatum ,Asplenium laciniatum
1147963,Hymenasplenium pseudobscurum Viane,Hymenasplenium obscurum (Blume) Tagawa,Hymenasplenium obscurum (Blume) Tagawa,Hymenasplenium obscurum (Blume) Tagawa,Hymenasplenium obscurum,Hymenasplenium pseudobscurum Viane,Hymenasplenium pseudobscurum
1148083,Leptochilus beddomei (Manickam & Irudayaraj) X.C.Zhang & Noot.,Leptochilus hemionitideus (Wall. ex Mett.) Noot.,Leptochilus hemionitideus (Wall. ex Mett.) Noot.,Leptochilus hemionitideus (Wall. ex Mett.) Noot.,Leptochilus hemionitideus,Leptochilus decurrens Blume,Leptochilus decurrens
1148109,Hymenasplenium rivulare (Fraser-Jenk.) Viane & S.Y.Dong,Asplenium emarginato-dentatum Zenker; Kze.,Asplenium emarginato-dentatum Zenker; Kze.,Asplenium emarginato-dentatum Zenker; Kze.,Asplenium emarginato-dentatum,Hymenasplenium rivulare (Fraser-Jenk.) Viane & S.Y.Dong,Hymenasplenium rivulare
1148351,Myriopteris longipila (Baker) Grusz & Windham,Hemionitis longipila (Baker) Christenh.,Hemionitis longipila (Baker) Christenh.,Myriopteris longipila subsp. longipila (Baker) Grusz & Windham,Myriopteris longipila,Myriopteris longipila (Baker) Grusz & Windham,Myriopteris longipila
1148360,Myriopteris peninsularis (Maxon) Grusz & Windham,Hemionitis peninsularis (Maxon) Christenh.,Hemionitis peninsularis (Maxon) Christenh.,Myriopteris peninsularis subsp. peninsularis (Maxon) Grusz & Windham,Myriopteris peninsularis,Myriopteris peninsularis (Maxon) Grusz & Windham,Myriopteris peninsularis
1148361,Myriopteris pringlei (Davenp.) Grusz & Windham,Hemionitis pringlei (Davenp.) Christenh.,Hemionitis pringlei (Davenp.) Christenh.,Myriopteris pringlei subsp. pringlei (Davenp.) Grusz & Windham,Myriopteris pringlei,Myriopteris pringlei (Davenp.) Grusz & Windham,Myriopteris pringlei
